,county_name,county_fips,geoid,tot_fam_acs18,tot_fam_moe_acs18,tot_fam_acs13,tot_fam_moe_acs13,pop_spfam_acs18,pop_spfam_acs13,male_hh_child_acs18,male_hh_child_moe_acs18,male_hh_child_acs13,male_hh_child_moe_acs13,female_hh_child_acs18,female_hh_child_moe_acs18,female_hh_child_acs13,female_hh_child_moe_acs13,pct_spfam_acs18,pct_spfam_acs13,moe_over_est_acs18,moe_over_est_acs13
998,Sonoma,097,06097153600,1580,256,1326,188,174,166,74,65,89,69,100,67,77,81,0.11012658227848102,0.12518853695324283,0,1
999,Sonoma,097,06097154000,754,99,766,78,42,70,7,11,19,21,35,22,51,48,0.05570291777188329,0.09138381201044386,1,1
1000,Sonoma,097,06097152000,314,89,247,76,99,76,35,35,0,12,64,41,76,38,0.31528662420382164,0.3076923076923077,0,1
1001,Sonoma,097,06097152802,1419,188,1570,226,383,478,170,116,263,141,213,133,215,128,0.26990838618745594,0.30445859872611464,0,0
1002,Sonoma,097,06097153300,2620,215,2586,186,766,540,349,182,124,116,417,189,416,189,0.29236641221374043,0.2088167053364269,0,0
1003,Alameda,001,06001436900,1349,135,1469,118,288,419,49,36,182,85,239,93,237,109,0.2134914751667902,0.2852280462899932,0,0
1004,Alameda,001,06001437000,908,70,825,102,112,68,7,10,0,12,105,60,68,51,0.12334801762114538,0.08242424242424243,1,1
1005,Alameda,001,06001438300,740,60,783,72,101,93,7,9,27,19,94,48,66,47,0.13648648648648648,0.11877394636015326,1,0
1006,Alameda,001,06001440304,1233,60,1101,72,160,57,13,18,0,12,147,76,57,35,0.129764801297648,0.051771117166212535,1,1
1007,Alameda,001,06001441402,1455,97,1286,112,60,67,8,12,9,15,52,39,58,41,0.041237113402061855,0.052099533437014,1,1
1008,Alameda,001,06001441522,1251,90,1318,82,86,207,7,12,71,53,79,52,136,74,0.06874500399680256,0.15705614567526555,1,0
1009,Alameda,001,06001441800,1742,138,1775,202,119,50,39,40,12,21,80,76,38,47,0.06831228473019518,0.028169014084507043,1,1
1010,Alameda,001,06001441921,1027,94,849,119,68,20,17,20,0,12,51,48,20,20,0.06621226874391431,0.023557126030624265,1,1
1011,Alameda,001,06001442000,900,58,941,58,33,21,14,20,21,22,19,18,0,12,0.03666666666666667,0.022316684378320937,1,1
1012,Alameda,001,06001442100,1502,72,1460,88,37,90,26,24,26,23,11,17,64,56,0.02463382157123835,0.06164383561643835,1,0
1013,Alameda,001,06001443301,1172,52,1039,65,17,25,0,12,14,17,17,19,11,18,0.014505119453924915,0.02406159769008662,1,1
1014,Alameda,001,06001442200,1970,98,1744,146,48,75,0,17,14,21,48,51,61,48,0.024365482233502538,0.0430045871559633,1,1
1015,Alameda,001,06001440331,757,68,809,64,119,145,47,33,59,41,72,42,86,40,0.1571994715984148,0.1792336217552534,0,0
1016,Alameda,001,06001441302,1620,115,1473,92,106,136,35,30,22,22,71,48,114,72,0.0654320987654321,0.0923285811269518,0,0
1017,Alameda,001,06001450742,1500,111,1320,90,82,135,55,58,13,20,27,32,122,76,0.05466666666666667,0.10227272727272728,1,1
1018,Alameda,001,06001451601,1663,107,1359,102,115,138,31,38,92,53,84,50,46,29,0.06915213469633193,0.10154525386313466,1,0
1019,Alameda,001,06001451701,849,73,854,62,89,136,57,51,87,68,32,26,49,41,0.10482921083627797,0.1592505854800937,0,0
1020,Alameda,001,06001400600,368,61,318,71,85,65,13,14,0,12,72,27,65,57,0.23097826086956522,0.20440251572327045,1,1
1021,San Mateo,081,06081613501,1208,99,1005,119,130,97,51,49,55,49,79,72,42,33,0.1076158940397351,0.09651741293532339,0,0
1022,San Mateo,081,06081610201,1079,128,1112,117,174,244,69,55,72,65,105,64,172,89,0.16126042632066728,0.21942446043165467,0,0
1023,San Mateo,081,06081610202,581,101,229,44,31,31,0,12,7,12,31,21,24,22,0.05335628227194492,0.13537117903930132,1,1
1024,San Mateo,081,06081610303,2152,169,2058,192,127,212,75,59,95,79,52,48,117,98,0.05901486988847584,0.10301263362487852,0,0
1025,San Mateo,081,06081610304,1200,86,1005,101,109,75,21,22,12,17,88,49,63,41,0.09083333333333334,0.07462686567164178,1,1
1026,San Mateo,081,06081610700,1482,184,1046,172,136,305,18,30,13,20,118,119,292,128,0.09176788124156546,0.29158699808795413,1,1
1027,San Mateo,081,06081611600,639,55,614,52,46,38,26,21,21,20,20,18,17,13,0.07198748043818466,0.06188925081433225,0,0
1028,San Mateo,081,06081600200,900,81,929,91,166,197,56,47,50,53,110,68,147,64,0.18444444444444444,0.21205597416576966,0,1
1029,San Mateo,081,06081600300,963,109,1049,82,101,129,26,22,56,49,75,44,73,43,0.10488058151609553,0.12297426120114395,0,0
1030,San Mateo,081,06081600700,1619,181,1840,153,284,141,68,63,61,53,216,92,80,65,0.17541692402717726,0.0766304347826087,0,0
1031,San Mateo,081,06081601502,1154,119,1321,133,141,307,67,40,35,37,74,44,272,102,0.12218370883882149,0.2323996971990916,0,1
1032,San Mateo,081,06081602200,1714,196,1796,176,415,365,102,93,58,59,313,138,307,132,0.24212368728121353,0.2032293986636971,0,1
1033,San Mateo,081,06081602300,893,82,924,87,141,74,27,30,66,44,114,76,8,14,0.15789473684210525,0.08008658008658008,1,1
1034,San Mateo,081,06081603700,1330,127,1359,104,119,128,15,22,31,32,104,49,97,67,0.08947368421052632,0.094186902133922,1,1
1035,San Mateo,081,06081603900,1283,148,1329,141,76,124,0,17,2,7,76,57,122,96,0.059236165237724084,0.09330323551542513,1,1
1036,San Mateo,081,06081605700,1584,96,1596,86,59,57,30,25,37,58,29,17,20,23,0.037247474747474744,0.03571428571428571,0,1
1037,San Mateo,081,06081606300,893,104,819,117,46,74,10,15,0,12,36,32,74,49,0.051511758118701005,0.09035409035409035,1,1
1038,Santa Clara,085,06085502201,1426,223,1404,194,143,21,0,17,21,32,143,71,0,17,0.1002805049088359,0.014957264957264958,1,1
1039,Santa Clara,085,06085503105,568,64,491,88,122,112,57,40,20,23,65,40,92,68,0.2147887323943662,0.22810590631364563,0,1
1040,Santa Clara,085,06085505001,2305,199,2262,236,117,272,57,52,20,32,60,41,252,142,0.050759219088937095,0.12024756852343059,0,1
1041,Santa Clara,085,06085505301,1099,132,1131,107,150,185,73,54,73,74,77,47,112,93,0.1364877161055505,0.16357206012378425,0,1
1042,Santa Clara,085,06085500200,896,174,751,156,51,214,0,17,78,76,51,60,136,79,0.056919642857142856,0.28495339547270304,1,0
1043,Santa Clara,085,06085500901,619,106,495,131,114,60,80,48,40,64,34,47,20,34,0.1841680129240711,0.12121212121212122,1,1
1044,Santa Clara,085,06085501501,982,94,916,104,174,196,47,47,10,17,127,80,186,79,0.17718940936863545,0.21397379912663755,0,1
1045,Santa Clara,085,06085502101,1265,113,1200,114,224,97,83,58,39,49,141,85,58,36,0.17707509881422925,0.08083333333333333,0,1
1046,Santa Clara,085,06085502701,1269,102,1085,113,192,83,78,66,75,61,114,60,8,13,0.15130023640661938,0.07649769585253456,0,1
1047,Santa Clara,085,06085502903,1504,89,1332,91,83,70,34,27,51,48,49,33,19,20,0.05518617021276596,0.052552552552552555,0,1
1048,Santa Clara,085,06085503002,896,82,953,85,87,115,58,52,13,15,29,28,102,53,0.09709821428571429,0.12067156348373557,0,1
1049,Santa Clara,085,06085503110,970,78,928,80,375,285,152,77,92,51,223,74,193,77,0.3865979381443299,0.30711206896551724,0,0
1050,Santa Clara,085,06085503111,999,72,957,68,130,213,49,35,48,43,81,61,165,70,0.13013013013013014,0.2225705329153605,0,0
1051,Santa Clara,085,06085503113,1011,108,1094,93,289,353,110,71,152,77,179,76,201,81,0.2858555885262117,0.3226691042047532,0,0
1052,Santa Clara,085,06085503213,1110,77,999,100,276,120,133,70,9,14,143,71,111,66,0.24864864864864866,0.12012012012012012,0,1
1053,Santa Clara,085,06085503214,1884,142,1778,132,466,532,184,119,84,64,282,126,448,141,0.24734607218683652,0.2992125984251969,0,0
1054,Santa Clara,085,06085503511,742,67,760,57,90,92,11,16,42,28,79,44,50,35,0.12129380053908356,0.12105263157894737,1,0
1055,Santa Clara,085,06085503602,1057,92,1025,73,233,291,25,24,81,47,208,102,210,83,0.22043519394512773,0.2839024390243902,0,0
1056,Santa Clara,085,06085504101,961,61,988,68,103,189,51,37,72,61,52,42,117,66,0.10718002081165452,0.19129554655870445,0,0
1057,Santa Clara,085,06085504803,1394,179,1597,155,54,97,18,28,64,55,36,42,33,46,0.03873744619799139,0.06073888541014402,1,1
1058,Santa Clara,085,06085504316,1157,90,1145,106,143,129,78,76,68,66,65,42,61,35,0.12359550561797752,0.11266375545851529,0,0
1059,Santa Clara,085,06085504321,1337,113,1311,88,67,101,10,16,17,19,57,36,84,60,0.05011219147344802,0.07704042715484363,1,1
1060,Santa Clara,085,06085504505,1939,150,998,103,138,139,76,74,46,36,62,44,93,55,0.07117070654976793,0.13927855711422846,0,0
1061,Santa Clara,085,06085505203,768,99,714,124,70,100,12,17,7,11,58,42,93,62,0.09114583333333333,0.1400560224089636,1,1
1062,Santa Clara,085,06085505403,2030,218,1575,162,105,91,0,17,24,28,105,77,67,58,0.05172413793103448,0.057777777777777775,1,1
1063,Santa Clara,085,06085506102,1104,116,1020,98,54,78,13,22,35,41,41,47,43,32,0.04891304347826087,0.07647058823529412,1,1
1064,Alameda,001,06001401200,530,75,481,91,75,80,35,29,12,19,40,29,68,49,0.14150943396226415,0.16632016632016633,0,1
1065,Alameda,001,06001403100,306,69,274,69,37,30,19,27,0,12,18,16,30,31,0.12091503267973856,0.10948905109489052,1,1
1066,Alameda,001,06001403800,666,94,662,109,22,44,0,12,20,32,22,24,24,22,0.03303303303303303,0.06646525679758308,1,1
1067,Alameda,001,06001404000,682,114,461,92,54,101,27,33,47,42,27,24,54,38,0.07917888563049853,0.21908893709327548,1,0
1068,Alameda,001,06001404501,521,47,552,45,28,17,11,14,11,18,17,14,6,9,0.053742802303262956,0.030797101449275364,1,1
1069,Alameda,001,06001405100,1173,83,1149,85,45,81,0,12,36,34,45,30,45,35,0.03836317135549872,0.07049608355091384,1,0
1070,Alameda,001,06001405700,688,113,672,143,90,223,0,12,101,104,90,65,122,62,0.1308139534883721,0.3318452380952381,1,1
1071,Alameda,001,06001405800,934,118,962,129,289,166,69,51,58,56,220,86,108,71,0.3094218415417559,0.17255717255717257,0,0
1072,Alameda,001,06001406900,889,92,964,85,122,203,12,19,73,58,110,52,130,71,0.1372328458942632,0.21058091286307054,1,0
1073,Alameda,001,06001436602,1224,117,1174,123,386,335,162,91,77,65,224,90,258,97,0.315359477124183,0.28534923339011925,0,0
1074,Alameda,001,06001433300,1826,156,1795,130,272,148,51,47,47,43,221,168,101,76,0.14895947426067907,0.08245125348189415,0,0
1075,Alameda,001,06001435300,1187,108,978,134,334,377,165,86,67,65,169,97,310,124,0.2813816343723673,0.38548057259713703,0,0
1076,Alameda,001,06001436300,2179,193,1454,151,526,438,39,47,203,119,487,185,235,85,0.2413951353832033,0.3012379642365887,1,0
1077,Alameda,001,06001437300,806,50,745,77,214,173,21,16,15,14,193,62,158,69,0.2655086848635236,0.23221476510067113,0,0
1078,Alameda,001,06001437500,1025,75,940,87,212,298,92,57,124,66,120,53,174,77,0.20682926829268292,0.3170212765957447,0,0
1079,Alameda,001,06001437800,1061,103,1104,83,101,101,80,56,40,55,21,19,61,45,0.09519321394910461,0.09148550724637682,0,1
1080,Alameda,001,06001438100,1850,109,1659,148,200,141,13,22,28,32,187,97,113,85,0.10810810810810811,0.08499095840867993,1,1
1081,Santa Clara,085,06085507600,1797,111,1829,116,92,158,17,26,61,56,75,73,97,61,0.051196438508625486,0.08638600328048114,1,0
1082,Santa Clara,085,06085507701,1089,92,1069,95,141,65,38,31,30,27,103,53,35,36,0.12947658402203857,0.0608044901777362,0,1
1083,Santa Clara,085,06085507808,1502,72,1556,91,48,85,0,17,16,17,48,33,69,40,0.03195739014647137,0.05462724935732648,1,1
1084,Santa Clara,085,06085508203,1523,97,1420,101,67,93,0,17,10,17,67,61,83,56,0.043992120814182537,0.06549295774647887,1,1
1085,San Francisco,075,06075012000,646,147,467,174,52,32,0,12,0,12,52,81,32,38,0.0804953560371517,0.06852248394004283,1,1
1086,San Francisco,075,06075012700,684,154,909,163,26,16,26,40,0,12,0,12,16,24,0.038011695906432746,0.0176017601760176,1,1
1087,San Francisco,075,06075013200,979,133,1024,163,19,81,19,31,43,65,0,12,38,44,0.01940755873340143,0.0791015625,1,1
1088,San Francisco,075,06075013300,1100,120,907,115,96,16,0,12,16,17,96,59,0,12,0.08727272727272728,0.017640573318632856,1,1
1089,San Francisco,075,06075013500,452,83,369,83,20,29,0,12,0,12,20,16,29,33,0.04424778761061947,0.07859078590785908,1,1
1090,San Francisco,075,06075015300,382,78,288,72,63,25,5,8,7,10,58,43,18,22,0.1649214659685864,0.08680555555555555,1,1
1091,San Francisco,075,06075016700,960,170,472,109,168,14,86,62,0,12,82,68,14,23,0.175,0.029661016949152543,0,1
1092,San Francisco,075,06075020200,1170,219,821,163,176,126,0,17,0,17,176,97,126,79,0.15042735042735042,0.15347137637028013,1,1
1093,San Francisco,075,06075020500,560,94,351,81,51,63,39,31,35,54,12,13,28,27,0.09107142857142857,0.1794871794871795,1,1
1094,San Francisco,075,06075021000,683,149,804,181,44,91,0,12,17,27,44,51,74,56,0.06442166910688141,0.11318407960199005,1,1
1095,San Francisco,075,06075023001,1034,112,1083,106,141,187,24,36,35,53,117,68,152,80,0.13636363636363635,0.17266851338873498,1,1
1096,San Francisco,075,06075035202,971,112,1048,119,82,163,45,56,22,24,37,31,141,68,0.08444902162718847,0.15553435114503816,1,1
1097,San Francisco,075,06075042700,1357,204,1149,164,67,83,32,38,58,57,35,38,25,30,0.04937361827560796,0.072236727589208,1,1
1098,San Francisco,075,06075060100,768,107,527,95,196,40,16,23,11,18,180,109,29,29,0.2552083333333333,0.07590132827324478,1,1
1099,San Francisco,075,06075031400,1402,124,1213,121,187,190,11,16,13,16,176,81,177,103,0.13338088445078458,0.15663643858202803,1,1
1100,San Francisco,075,06075032700,1671,164,1824,176,77,138,35,35,35,40,42,47,103,69,0.04608019150209455,0.0756578947368421,1,1
1101,San Francisco,075,06075040100,811,101,781,129,91,46,55,66,35,40,36,42,11,18,0.11220715166461159,0.058898847631242,1,1
1102,San Francisco,075,06075023200,869,117,927,108,207,263,44,35,67,49,163,95,196,91,0.238204833141542,0.2837108953613808,0,0
1103,San Francisco,075,06075030102,1081,175,900,161,74,44,22,37,0,12,52,48,44,42,0.06845513413506013,0.04888888888888889,1,1
1104,San Francisco,075,06075035201,1376,127,1176,137,152,140,8,13,61,38,144,73,79,63,0.11046511627906977,0.11904761904761904,1,0
1105,San Francisco,075,06075035400,1709,188,1617,190,91,106,13,20,11,19,78,50,95,66,0.05324751316559392,0.0655534941249227,1,1
1106,San Francisco,075,06075015900,810,148,892,167,42,156,15,24,35,55,27,43,121,72,0.05185185185185185,0.17488789237668162,1,1
1107,Santa Clara,085,06085508204,1208,80,1171,98,48,58,12,17,52,57,36,28,6,11,0.039735099337748346,0.04953031596925705,1,1
1108,Santa Clara,085,06085508301,1188,79,1120,79,62,30,0,12,0,12,62,39,30,27,0.05218855218855219,0.026785714285714284,1,1
1109,Santa Clara,085,06085509302,916,89,792,90,116,91,24,23,17,18,92,59,74,53,0.12663755458515283,0.1148989898989899,0,1
1110,Solano,095,06095252908,924,102,844,116,153,226,79,67,56,57,74,51,170,88,0.16558441558441558,0.2677725118483412,0,1
1111,Solano,095,06095253101,1375,142,1297,129,267,262,67,64,101,82,200,68,161,80,0.19418181818181818,0.20200462606013878,0,0
1112,Solano,095,06095251300,693,87,712,101,76,71,7,12,36,41,69,43,35,39,0.10966810966810966,0.0997191011235955,1,1
1113,Solano,095,06095252704,1264,103,1183,120,133,339,32,35,59,57,101,73,280,101,0.10522151898734178,0.2865595942519019,1,0
1114,Solano,095,06095253105,1607,197,1265,173,439,460,164,125,92,89,275,165,368,125,0.2731798382078407,0.36363636363636365,0,0
1115,Solano,095,06095252904,1665,160,1341,129,178,97,36,37,31,50,142,81,66,57,0.1069069069069069,0.07233407904548844,1,1
1116,Solano,095,06095253000,0,17,0,17,0,0,0,17,0,17,0,17,0,17,,,1,1
1117,Solano,095,06095253402,1791,170,1757,176,232,427,41,66,87,73,191,101,340,129,0.12953657174762703,0.24302788844621515,1,0
1118,Solano,095,06095252102,976,108,882,107,184,242,13,19,78,62,171,77,164,71,0.1885245901639344,0.2743764172335601,1,0
1119,Solano,095,06095252201,2484,202,2373,162,147,111,25,37,27,42,122,90,84,53,0.059178743961352656,0.04677623261694058,1,1
1120,Solano,095,06095252306,830,99,907,91,97,52,31,26,45,52,66,62,7,12,0.11686746987951807,0.05733186328555678,0,1
1121,Solano,095,06095252401,1057,106,982,122,173,135,21,21,70,54,152,67,65,49,0.16367076631977295,0.13747454175152748,0,0
1122,Solano,095,06095250400,697,94,571,106,213,76,17,20,32,33,196,87,44,41,0.30559540889526543,0.1330998248686515,1,1
1123,Solano,095,06095251100,533,118,679,124,176,229,47,58,53,37,129,87,176,80,0.3302063789868668,0.33726067746686306,1,0
1124,Solano,095,06095251500,932,147,810,136,418,247,86,75,39,38,332,140,208,98,0.44849785407725323,0.30493827160493825,0,0
1125,Solano,095,06095251600,555,105,551,108,188,169,97,98,56,54,91,60,113,71,0.3387387387387387,0.30671506352087113,1,0
1126,Solano,095,06095251901,1066,130,1031,125,298,390,84,74,60,57,214,85,330,115,0.2795497185741088,0.37827352085354027,0,0
1127,Solano,095,06095252202,2724,163,2595,161,151,281,111,76,58,53,40,44,223,94,0.055433186490455214,0.10828516377649326,1,0
1128,San Francisco,075,06075016000,398,99,364,87,0,18,0,12,0,12,0,12,18,23,0.0,0.04945054945054945,1,1
1129,San Francisco,075,06075010500,613,101,658,120,47,0,0,12,0,12,47,42,0,12,0.0766721044045677,0.0,1,1
1130,San Francisco,075,06075011300,675,130,769,130,83,60,72,77,14,20,11,17,46,56,0.12296296296296297,0.07802340702210664,1,1
1131,San Francisco,075,06075015200,680,141,574,182,51,32,51,56,0,12,0,12,32,36,0.075,0.05574912891986063,1,1
1132,San Francisco,075,06075017700,337,51,219,49,30,14,0,12,0,12,30,32,14,19,0.08902077151335312,0.0639269406392694,1,1
1133,San Francisco,075,06075022702,488,76,469,85,25,33,17,15,27,24,8,9,6,10,0.05122950819672131,0.07036247334754797,1,1
1134,San Francisco,075,06075022801,1157,128,833,135,246,80,134,77,7,11,112,61,73,66,0.212618841832325,0.09603841536614646,0,1
1135,San Francisco,075,06075023103,670,130,912,109,382,623,45,68,125,63,337,116,498,109,0.5701492537313433,0.6831140350877193,1,0
1136,San Francisco,075,06075025900,971,125,876,125,81,56,48,43,7,11,33,35,49,29,0.08341915550978372,0.0639269406392694,1,1
1137,San Francisco,075,06075026003,1075,116,1105,103,80,83,7,12,0,17,73,61,83,69,0.07441860465116279,0.0751131221719457,1,1
1138,Contra Costa,013,06013378000,796,106,694,128,97,87,44,28,22,35,53,36,65,71,0.12185929648241206,0.12536023054755044,0,1
1139,Contra Costa,013,06013313103,2158,157,1807,184,127,241,71,56,49,40,56,46,192,96,0.05885078776645042,0.13337022689540676,0,0
1140,Contra Costa,013,06013334004,1794,176,1756,186,246,357,80,83,129,102,166,98,228,126,0.13712374581939799,0.20330296127562641,1,0
1141,Contra Costa,013,06013363000,1823,222,1969,195,197,253,65,56,98,92,132,108,155,102,0.10806363137685135,0.12849162011173185,0,0
1142,Contra Costa,013,06013309000,784,126,616,89,147,128,21,22,0,12,126,78,128,47,0.1875,0.2077922077922078,1,1
1143,Contra Costa,013,06013376000,1184,129,1299,122,378,534,49,53,122,76,329,113,412,123,0.31925675675675674,0.4110854503464203,1,0
1144,Alameda,001,06001435400,876,117,941,138,239,232,88,41,64,54,151,70,168,87,0.2728310502283105,0.24654622741764082,0,0
1145,Alameda,001,06001436000,1198,84,1100,101,111,127,42,39,92,55,69,53,35,32,0.09265442404006678,0.11545454545454545,0,0
1146,Alameda,001,06001436601,1485,124,1426,107,296,416,58,49,177,96,238,84,239,101,0.19932659932659932,0.2917251051893408,0,0
1147,Alameda,001,06001437200,1543,142,1662,156,253,280,76,69,10,17,177,72,270,137,0.16396629941672067,0.1684717208182912,0,1
1148,Alameda,001,06001440305,968,53,743,71,96,66,27,29,30,26,69,38,36,26,0.09917355371900827,0.08882907133243607,1,0
1149,Alameda,001,06001438400,577,54,592,52,69,65,17,27,0,12,52,33,65,49,0.1195840554592721,0.1097972972972973,1,1
1150,Alameda,001,06001440306,910,74,869,73,103,129,17,19,40,31,86,44,89,51,0.11318681318681319,0.14844649021864212,1,0
1151,Alameda,001,06001440332,824,48,876,42,24,64,8,8,5,7,16,14,59,38,0.02912621359223301,0.0730593607305936,0,1
1152,Alameda,001,06001441521,1653,89,1529,82,56,84,30,40,16,20,26,22,68,52,0.0338777979431337,0.05493786788750817,1,1
1153,Alameda,001,06001442900,1859,153,1711,176,96,103,33,36,45,71,63,51,58,46,0.05164066702528241,0.06019871420222092,1,1
1154,Alameda,001,06001443002,1591,103,1466,124,141,87,39,51,55,38,102,55,32,26,0.08862350722815839,0.059345156889495224,1,0
1155,Alameda,001,06001428700,1023,90,763,117,203,199,30,23,12,17,173,70,187,76,0.198435972629521,0.2608125819134993,0,1
1156,Alameda,001,06001430101,1922,143,1877,131,116,89,48,43,36,44,68,54,53,52,0.060353798126951096,0.047416089504528504,0,1
1157,Alameda,001,06001430102,699,51,655,59,56,24,49,35,0,12,7,10,24,19,0.08011444921316166,0.0366412213740458,1,1
1158,Alameda,001,06001432501,1079,90,1081,133,221,162,44,45,93,93,177,85,69,55,0.20481927710843373,0.1498612395929695,1,0
1159,Alameda,001,06001432502,1143,98,918,115,238,133,78,65,26,32,160,75,107,75,0.20822397200349957,0.144880174291939,0,1
