"","GEOID","STATE","COUNTY_FIPS","TRACT","TOT_POP_MIN","TOT_POP_SEN","TOT_POP_POV","TOT_POP_CIV_NI","TOT_HH","TOT_FAM_CHILD","TOT_POP_OVER5","TOT_RENT_OCC_HOUS","POP_MINORITY","POP_OVER75","POP_SPFAM","POP_LEP","POP_BELOW200","POP_DISABILITY","POP_HUS_RENT50","POP_ZVHHS","PCT_OVER75","PCT_MINORITY","PCT_SPFAM","PCT_LEP","PCT_BELOW200","PCT_DISAB","PCT_ZVHHS","PCT_HUS_RENT50","OVER75_10","MINORITY_70","SPFAM_20","DISAB_25","LEP_20","BELOW200_30","ZVHH_10","HUS_RENT50_15","Count_DisadFact","COC_FLAG"
"1285","06085509108","06","085","509108",4438,4438,4438,4438,1967,478,4120,1404,1041,113,544,955,896,262,1069,41,0.0254619197836863,0.234565119423164,1.13807531380753,0.231796116504854,0.201892744479495,0.0590356016223524,0.0208439247585155,0.761396011396011,0,0,1,0,1,0,0,1,3,0
"1286","06085509109","06","085","509109",4603,4603,4584,4603,1943,528,4086,875,643,38,589,343,398,85,844,15,0.00825548555290028,0.139691505539865,1.1155303030303,0.0839451786588351,0.0868237347294939,0.0184662176841191,0.00772002058672156,0.964571428571429,0,0,1,0,0,0,0,1,2,0
"1287","06085509201","06","085","509201",4780,4780,4780,4740,2337,316,4684,1282,755,206,403,445,799,234,888,77,0.0430962343096234,0.157949790794979,1.2753164556962,0.0950042698548249,0.167154811715481,0.0493670886075949,0.0329482242190843,0.692667706708268,0,0,1,0,0,0,0,1,2,0
"1288","06085509202","06","085","509202",4635,4635,4635,4635,1885,432,4399,1030,934,359,470,847,817,486,908,152,0.0774541531823085,0.20151024811219,1.08796296296296,0.192543759945442,0.176267529665588,0.104854368932039,0.0806366047745358,0.881553398058252,0,0,1,0,0,0,0,1,2,0
"1289","06085509302","06","085","509302",3192,3192,3192,3192,1222,464,2949,398,377,197,527,296,262,241,354,51,0.0617167919799499,0.118107769423559,1.13577586206897,0.100373007799254,0.0820802005012531,0.0755012531328321,0.0417348608837971,0.889447236180904,0,0,1,0,0,0,0,1,2,0
"1290","06085509303","06","085","509303",3444,3444,3444,3444,1743,317,3185,1257,771,371,328,681,1132,407,880,256,0.107723577235772,0.223867595818815,1.03470031545741,0.2138147566719,0.328687572590012,0.118176538908246,0.146873207114171,0.700079554494829,1,0,1,0,1,1,1,1,6,1
"1291","06085509304","06","085","509304",3373,3373,3373,3373,1357,405,3214,779,971,99,554,485,761,184,633,44,0.0293507263563593,0.287874295879039,1.3679012345679,0.150902302426882,0.22561517936555,0.0545508449451527,0.0324244657332351,0.812580231065469,0,0,1,0,0,0,0,1,2,0
"1292","06085509401","06","085","509401",3738,3738,3728,3728,1757,468,3519,1417,255,90,495,635,483,269,1230,170,0.0240770465489567,0.0682182985553772,1.05769230769231,0.180448991190679,0.12956008583691,0.072156652360515,0.0967558338076266,0.86803105151729,0,0,1,0,0,0,0,1,2,0
"1293","06085509403","06","085","509403",5009,5009,4908,5009,2052,599,4634,1938,1863,71,627,1202,1612,220,1588,191,0.0141744859253344,0.371930525054901,1.04674457429048,0.259387138541217,0.328443357783211,0.0439209423038531,0.0930799220272904,0.819401444788442,0,0,1,0,1,1,0,1,4,1
"1294","06085509404","06","085","509404",7091,7091,7091,7091,2683,925,6485,1705,2327,300,1161,1783,2529,725,1270,167,0.0423071499083345,0.328162459455648,1.25513513513514,0.274942174248265,0.35664927372726,0.102242278945142,0.0622437569884458,0.744868035190616,0,0,1,0,1,1,0,1,4,1
"1295","06085509500","06","085","509500",5371,5371,5371,5371,2240,596,5251,1837,1843,98,699,1176,1507,256,1378,169,0.0182461366598399,0.343139080245764,1.17281879194631,0.22395734145877,0.280580897412028,0.0476633773971328,0.0754464285714286,0.750136091453457,0,0,1,0,1,0,0,1,3,0
"1296","06085509600","06","085","509600",3403,3403,3393,3393,1483,332,3195,1008,281,83,313,265,389,245,871,92,0.024390243902439,0.0825741992359683,0.942771084337349,0.0829420970266041,0.114647804302977,0.0722074860005894,0.0620364126770061,0.864087301587302,0,0,1,0,0,0,0,1,2,0
"1297","06085509700","06","085","509700",3065,3065,3065,3065,1408,381,2870,868,631,105,414,124,371,139,767,53,0.034257748776509,0.205872756933116,1.08661417322835,0.043205574912892,0.121044045676998,0.0453507340946166,0.0376420454545455,0.883640552995392,0,0,1,0,0,0,0,1,2,0
"1298","06085509801","06","085","509801",5679,5679,5679,5679,2172,808,5200,767,641,200,808,770,588,296,573,85,0.0352174678640606,0.112871984504314,1,0.148076923076923,0.103539355520338,0.0521218524388097,0.039134438305709,0.747066492829205,0,0,1,0,0,0,0,1,2,0
"1299","06085509802","06","085","509802",3021,3021,3010,3010,1131,445,2812,382,326,182,461,376,284,159,340,14,0.0602449520026481,0.107911287653095,1.03595505617978,0.13371266002845,0.0943521594684385,0.0528239202657807,0.0123784261715296,0.890052356020942,0,0,1,0,0,0,0,1,2,0
"1300","06085509901","06","085","509901",1879,1879,1842,1855,689,302,1741,128,61,152,350,70,101,60,110,24,0.0808940926024481,0.0324640766365088,1.15894039735099,0.0402067777139575,0.0548317046688382,0.032345013477089,0.034833091436865,0.859375,0,0,1,0,0,0,0,1,2,0
"1301","06085509902","06","085","509902",4833,4833,4685,4740,1839,608,4437,605,487,562,656,502,793,437,557,235,0.11628388164701,0.100765570039313,1.07894736842105,0.113139508677034,0.169263607257204,0.0921940928270042,0.12778684067428,0.920661157024793,1,0,1,0,0,0,1,1,4,0
"1302","06085510001","06","085","510001",6198,6198,6051,6051,2063,939,5833,166,216,587,970,599,224,313,158,0,0.0947079703130042,0.0348499515972895,1.03301384451544,0.102691582376136,0.0370186745992398,0.0517269872748306,0,0.951807228915663,0,0,1,0,0,0,0,1,2,0
"1303","06085510002","06","085","510002",3840,3840,3840,3840,1291,578,3632,235,184,270,584,255,333,218,207,9,0.0703125,0.0479166666666667,1.01038062283737,0.0702092511013216,0.08671875,0.0567708333333333,0.0069713400464756,0.880851063829787,0,0,1,0,0,0,0,1,2,0
"1304","06085510100","06","085","510100",2970,2970,2963,2970,1081,355,2818,91,137,377,366,138,257,247,84,24,0.126936026936027,0.0461279461279461,1.03098591549296,0.0489709013484741,0.0867364157948026,0.0831649831649832,0.0222016651248844,0.923076923076923,1,0,1,0,0,0,0,1,3,0
"1305","06085510200","06","085","510200",4346,4346,4346,4346,1440,603,4173,143,133,375,605,263,283,282,110,12,0.0862862402208928,0.0306028531983433,1.00331674958541,0.0630242032111191,0.0651173492867004,0.0648872526461114,0.00833333333333333,0.769230769230769,0,0,1,0,0,0,0,1,2,0
"1306","06085510300","06","085","510300",4278,4278,4269,4278,1716,638,4098,401,102,399,743,205,250,194,384,61,0.0932678821879383,0.0238429172510519,1.16457680250784,0.050024402147389,0.0585617240571562,0.0453482935951379,0.0355477855477855,0.957605985037406,0,0,1,0,0,0,0,1,2,0
"1307","06085510400","06","085","510400",3289,3289,3289,3289,1165,477,3106,165,92,297,507,160,214,156,137,14,0.0903010033444816,0.027972027972028,1.06289308176101,0.051513200257566,0.0650653694131955,0.0474308300395257,0.0120171673819742,0.83030303030303,0,0,1,0,0,0,0,1,2,0
"1308","06085510500","06","085","510500",4996,4996,4929,4929,1891,683,4784,363,127,718,766,286,309,368,226,61,0.143714971977582,0.0254203362690152,1.12152269399707,0.0597826086956522,0.0626902008520998,0.0746601744775817,0.032258064516129,0.622589531680441,1,0,1,0,0,0,0,1,3,0
"1309","06085510600","06","085","510600",6564,6564,6564,6564,2350,825,6053,847,1202,456,852,1223,1403,487,737,29,0.0694698354661792,0.183120048750762,1.03272727272727,0.20204857095655,0.213741620962828,0.0741925655088361,0.0123404255319149,0.87012987012987,0,0,1,0,1,0,0,1,3,0
"1310","06085510700","06","085","510700",5133,5133,5110,5125,2046,781,4904,1107,320,257,857,897,857,257,781,174,0.0500681862458601,0.0623417105006819,1.09731113956466,0.182911908646003,0.167710371819961,0.0501463414634146,0.0850439882697947,0.705510388437218,0,0,1,0,0,0,0,1,2,0
"1311","06085510801","06","085","510801",5797,5797,5795,5797,2210,876,5624,599,325,945,908,772,479,484,543,155,0.163015352768673,0.0560634811109194,1.0365296803653,0.137268847795164,0.0826574633304573,0.0834914611005693,0.0701357466063348,0.906510851419032,1,0,1,0,0,0,0,1,3,0
"1312","06085510802","06","085","510802",1864,1864,1854,1855,683,267,1783,125,117,273,303,200,60,170,110,25,0.146459227467811,0.0627682403433476,1.13483146067416,0.112170499158721,0.0323624595469256,0.091644204851752,0.0366032210834553,0.88,1,0,1,0,0,0,0,1,3,0
"1313","06085510803","06","085","510803",2402,2402,2402,2402,997,331,2327,404,243,298,357,379,500,258,305,83,0.1240632805995,0.101165695253955,1.0785498489426,0.162870648904168,0.208159866777685,0.107410491257286,0.0832497492477432,0.754950495049505,1,0,1,0,0,0,0,1,3,0
"1314","06085510900","06","085","510900",5563,5563,5563,5563,2040,735,5259,742,222,350,815,491,515,225,543,42,0.0629156929714183,0.0399065252561567,1.10884353741497,0.093363757368321,0.0925759482293726,0.0404458026244832,0.0205882352941176,0.731805929919138,0,0,1,0,0,0,0,1,2,0
"1315","06085511000","06","085","511000",6813,6813,6812,6813,2449,1145,6335,934,362,236,1222,862,378,260,819,13,0.034639659474534,0.0531337149567004,1.06724890829694,0.136069455406472,0.0554903112155021,0.0381623367092324,0.00530828909759085,0.876873661670236,0,0,1,0,0,0,0,1,2,0
"1316","06085511100","06","085","511100",5571,5571,5539,5571,1846,861,5372,314,358,426,921,455,503,244,287,44,0.0764674205708131,0.0642613534374439,1.06968641114983,0.0846984363365599,0.0908106156345911,0.0437982408903249,0.0238353196099675,0.914012738853503,0,0,1,0,0,0,0,1,2,0
"1317","06085511200","06","085","511200",5058,5058,5058,5058,1670,696,4829,420,200,270,733,213,197,315,394,17,0.0533807829181495,0.0395413206801107,1.05316091954023,0.0441085110788983,0.0389482008699091,0.0622775800711744,0.0101796407185629,0.938095238095238,0,0,1,0,0,0,0,1,2,0
"1318","06085511301","06","085","511301",3888,3888,3810,3810,1801,467,3753,1107,229,444,513,246,667,332,802,158,0.114197530864198,0.0588991769547325,1.09850107066381,0.0655475619504396,0.1750656167979,0.0871391076115486,0.087729039422543,0.724480578139115,1,0,1,0,0,0,0,1,3,0
"1319","06085511302","06","085","511302",4157,4157,4018,4018,2136,260,3979,1625,345,618,236,635,945,419,1353,568,0.148664902573972,0.0829925426990618,0.907692307692308,0.159587836139734,0.235191637630662,0.104280736684918,0.265917602996255,0.832615384615385,1,0,1,0,0,0,1,1,4,0
"1320","06085511400","06","085","511400",3573,3573,3573,3573,1335,538,3440,456,261,225,615,157,257,162,425,42,0.0629722921914358,0.0730478589420655,1.14312267657993,0.0456395348837209,0.0719283515253289,0.0453400503778338,0.0314606741573034,0.932017543859649,0,0,1,0,0,0,0,1,2,0
"1321","06085511500","06","085","511500",8111,8111,7226,8111,3043,1034,7738,1375,645,508,1204,495,448,456,1049,183,0.0626309949451362,0.0795216372827025,1.16441005802708,0.0639700180925304,0.0619983393301965,0.0562199482184687,0.0601380216891226,0.762909090909091,0,0,1,0,0,0,0,1,2,0
"1322","06085511608","06","085","511608",3129,3129,156,3129,93,6,3129,89,607,12,12,133,61,209,50,25,0.00383509108341323,0.193991690635986,2,0.0425055928411633,0.391025641025641,0.0667945030361138,0.268817204301075,0.561797752808989,0,0,1,0,0,1,1,1,4,1
"1323","06085511609","06","085","511609",3206,3206,3140,3140,1714,370,2977,1503,225,655,432,390,422,337,1198,237,0.204304429195259,0.0701809107922645,1.16756756756757,0.131004366812227,0.134394904458599,0.107324840764331,0.138273045507585,0.79707252162342,1,0,1,0,0,0,1,1,4,0
"1324","06085511701","06","085","511701",4349,4349,4349,4349,1565,512,4240,222,284,440,538,209,194,193,151,12,0.101172683375489,0.0653023683605427,1.05078125,0.0492924528301887,0.04460795585192,0.0443780179351575,0.00766773162939297,0.68018018018018,1,0,1,0,0,0,0,1,3,0
"1325","06085511702","06","085","511702",2812,2812,2812,2812,945,362,2719,47,125,211,363,150,131,157,47,31,0.0750355618776671,0.044452347083926,1.00276243093923,0.055167340934167,0.0465860597439545,0.0558321479374111,0.0328042328042328,1,0,0,1,0,0,0,0,1,2,0
"1326","06085511704","06","085","511704",4635,4635,4626,4635,1723,496,4530,102,106,503,513,216,328,325,69,17,0.108522114347357,0.0228694714131607,1.03427419354839,0.047682119205298,0.070903588413316,0.0701186623516721,0.00986651189785258,0.676470588235294,1,0,1,0,0,0,0,1,3,0
"1327","06085511705","06","085","511705",1113,1113,1007,1007,357,141,1053,51,47,144,157,97,48,68,40,0,0.129380053908356,0.0422282120395328,1.11347517730496,0.0921177587844254,0.0476663356504469,0.0675273088381331,0,0.784313725490196,1,0,1,0,0,0,0,1,3,0
"1328","06085511707","06","085","511707",2771,2771,2709,2734,1206,353,2644,136,226,478,355,140,230,248,106,113,0.172500902201371,0.081559003969686,1.0056657223796,0.0529500756429652,0.0849021779254337,0.0907095830285296,0.093698175787728,0.779411764705882,1,0,1,0,0,0,0,1,3,0
"1329","06085511800","06","085","511800",4711,4711,4690,4711,1645,524,4440,382,220,211,575,57,616,240,343,26,0.044788792188495,0.046699214604118,1.09732824427481,0.0128378378378378,0.13134328358209,0.0509445977499469,0.0158054711246201,0.897905759162304,0,0,1,0,0,0,0,1,2,0
"1330","06085511905","06","085","511905",3182,3182,3182,3182,1063,530,3105,221,312,343,597,524,228,256,157,9,0.10779384035198,0.098051539912005,1.12641509433962,0.168760064412238,0.0716530483972345,0.0804525455688246,0.00846660395108184,0.710407239819005,1,0,1,0,0,0,0,1,3,0
"1331","06085511907","06","085","511907",4061,4061,4061,4061,1344,681,3877,252,410,311,693,682,314,250,217,9,0.0765821226298941,0.100960354592465,1.01762114537445,0.175909208150632,0.0773208569317902,0.0615611918246737,0.00669642857142857,0.861111111111111,0,0,1,0,0,0,0,1,2,0
"1332","06085511909","06","085","511909",8033,8033,8022,8033,2658,1133,7639,141,234,348,1135,1003,204,369,118,36,0.0433212996389892,0.0291298394124238,1.0017652250662,0.131299908364969,0.0254300673148841,0.0459355159965144,0.0135440180586907,0.836879432624113,0,0,1,0,0,0,0,1,2,0
"1333","06085511910","06","085","511910",3235,3235,3235,3235,1051,478,3095,67,52,356,452,245,179,243,62,0,0.110046367851623,0.0160741885625966,0.945606694560669,0.0791599353796446,0.0553323029366306,0.0751159196290572,0,0.925373134328358,1,0,1,0,0,0,0,1,3,0
"1334","06085511911","06","085","511911",4957,4957,4914,4914,1879,555,4732,518,240,389,587,609,749,473,377,71,0.0784748840024208,0.0484163808755296,1.05765765765766,0.128698224852071,0.152421652421652,0.0962555962555963,0.0377860564129856,0.727799227799228,0,0,1,0,0,0,0,1,2,0
"1335","06085511912","06","085","511912",5367,5367,5343,5355,1748,764,5193,233,293,320,799,812,256,480,169,11,0.0596236258617477,0.0545928824296628,1.04581151832461,0.156364336606971,0.0479131574022085,0.0896358543417367,0.0062929061784897,0.725321888412017,0,0,1,0,0,0,0,1,2,0
"1336","06085511913","06","085","511913",4343,4343,4339,4343,1427,668,4135,71,649,211,700,282,94,247,71,24,0.0485839281602579,0.14943587381994,1.04790419161677,0.0681983071342201,0.0216639778750864,0.0568731291733825,0.0168185003503854,1,0,0,1,0,0,0,0,1,2,0
"1337","06085511914","06","085","511914",5754,5754,5747,5754,1918,764,5567,182,440,462,810,540,378,496,161,54,0.0802919708029197,0.0764685436218283,1.06020942408377,0.0970001796299623,0.0657734470158343,0.0862009037191519,0.0281543274244004,0.884615384615385,0,0,1,0,0,0,0,1,2,0
"1338","06085511915","06","085","511915",3678,3678,3673,3678,1275,589,3399,859,1374,241,543,767,1651,476,502,159,0.0655247417074497,0.373572593800979,0.921901528013582,0.225654604295381,0.449496324530357,0.129418162044589,0.124705882352941,0.584400465657742,0,0,1,0,1,1,1,1,5,1
"1339","06085511916","06","085","511916",4774,4774,4767,4767,1696,764,4464,507,676,143,798,469,693,346,427,23,0.0299539170506912,0.141600335148722,1.04450261780105,0.105062724014337,0.145374449339207,0.0725823368995175,0.013561320754717,0.842209072978304,0,0,1,0,0,0,0,1,2,0
"1340","06085512001","06","085","512001",6720,6720,6683,6705,2012,988,6391,327,1371,214,1057,865,528,292,327,18,0.0318452380952381,0.204017857142857,1.06983805668016,0.135346581129714,0.0790064342361215,0.0435495898583147,0.00894632206759443,1,0,0,1,0,0,0,0,1,2,0
"1341","06085512005","06","085","512005",6683,6683,6653,6678,2217,746,6399,544,1715,407,729,781,1171,697,391,19,0.0609007930570103,0.25662127786922,0.977211796246649,0.122050320362557,0.17601082218548,0.104372566636718,0.0085701398285972,0.71875,0,0,1,0,0,0,0,1,2,0
"1342","06085512017","06","085","512017",9119,9119,9119,9119,2213,1007,8463,843,4410,354,1279,3140,2767,997,503,111,0.0388200460576818,0.483605658515188,1.27010923535253,0.371026822639726,0.30343239390284,0.109332163614431,0.0501581563488477,0.596678529062871,0,0,1,0,1,1,0,1,4,1
"1343","06085512019","06","085","512019",4904,4904,4774,4893,1563,550,4503,572,1245,155,692,858,870,416,429,87,0.0316068515497553,0.253874388254486,1.25818181818182,0.19053964023984,0.182237117720989,0.0850194154915185,0.0556621880998081,0.75,0,0,1,0,0,0,0,1,2,0
"1344","06085512020","06","085","512020",7378,7378,7360,7346,2561,1054,6721,1998,2514,81,1305,1897,1404,462,1518,79,0.01097858498238,0.340742748712388,1.23814041745731,0.282249665228389,0.190760869565217,0.0628913694527634,0.0308473252635689,0.75975975975976,0,0,1,0,1,0,0,1,3,0
"1345","06085512021","06","085","512021",6161,6161,6147,6161,2047,942,5753,365,1543,145,1027,967,1137,311,287,35,0.0235351403992858,0.250446356111021,1.09023354564756,0.168086215887363,0.184968277208394,0.0504788183736406,0.0170981924767953,0.786301369863014,0,0,1,0,0,0,0,1,2,0
"1346","06085512022","06","085","512022",5821,5821,5812,5821,1888,755,5369,820,2348,245,799,1271,1831,624,612,114,0.0420889881463666,0.403367119051709,1.05827814569536,0.236729372322593,0.315037852718513,0.10719807593197,0.0603813559322034,0.746341463414634,0,0,1,0,1,1,0,1,4,1
"1347","06085512023","06","085","512023",6159,6159,6144,6159,2024,846,5480,986,2871,108,1043,1116,1965,629,719,106,0.017535314174379,0.466147101802241,1.23286052009456,0.203649635036496,0.31982421875,0.102126968663744,0.0523715415019763,0.72920892494929,0,0,1,0,1,1,0,1,4,1
"1348","06085512024","06","085","512024",4740,4740,4724,4740,1635,568,4390,704,1286,231,659,908,1008,376,602,58,0.0487341772151899,0.271308016877637,1.16021126760563,0.206833712984055,0.21337849280271,0.0793248945147679,0.0354740061162079,0.855113636363636,0,0,1,0,1,0,0,1,3,0
"1349","06085512025","06","085","512025",3201,3201,3201,3201,1079,438,2970,229,592,352,407,458,604,380,53,120,0.109965635738832,0.184942205560762,0.929223744292237,0.154208754208754,0.188691034051859,0.118712902218057,0.111214087117702,0.231441048034935,1,0,1,0,0,0,1,1,4,0
"1350","06085512026","06","085","512026",3986,3986,3979,3986,1312,615,3666,440,1636,237,767,614,704,399,362,22,0.0594581033617662,0.410436527847466,1.24715447154472,0.167484997272231,0.176928876602161,0.100100351229303,0.0167682926829268,0.822727272727273,0,0,1,0,0,0,0,1,2,0
"1351","06085512027","06","085","512027",4735,4735,4725,4725,1577,523,4302,958,1324,315,590,962,1216,509,734,141,0.0665258711721225,0.279619852164731,1.12810707456979,0.223616922361692,0.257354497354497,0.107724867724868,0.0894102726696259,0.766179540709812,0,0,1,0,1,0,0,1,3,0
"1352","06085512029","06","085","512029",7347,7347,7342,7342,2472,814,6832,624,1831,271,906,1015,604,476,550,32,0.0368858037294134,0.249217367633047,1.11302211302211,0.148565573770492,0.0822664124216835,0.064832470716426,0.0129449838187702,0.881410256410256,0,0,1,0,0,0,0,1,2,0
"1353","06085512030","06","085","512030",3018,3018,3010,3018,993,383,2806,157,672,121,395,293,310,240,119,31,0.0400927766732936,0.222664015904573,1.03133159268929,0.104419101924448,0.102990033222591,0.0795228628230616,0.0312185297079557,0.75796178343949,0,0,1,0,0,0,0,1,2,0
"1354","06085512031","06","085","512031",4363,4363,4323,4363,1369,567,4099,277,1077,136,573,437,431,449,225,10,0.031171212468485,0.246848498739399,1.01058201058201,0.106611368626494,0.0996992829053898,0.102910841164336,0.00730460189919649,0.812274368231047,0,0,1,0,0,0,0,1,2,0
"1355","06085512032","06","085","512032",3193,3193,3188,3188,1006,450,3008,164,1152,163,474,352,411,319,155,9,0.0510491700595052,0.360789226432822,1.05333333333333,0.117021276595745,0.12892095357591,0.100062735257215,0.00894632206759443,0.945121951219512,0,0,1,0,0,0,0,1,2,0
"1356","06085512033","06","085","512033",6786,6786,6747,6768,2033,967,6364,640,2221,174,1115,674,1254,521,453,119,0.0256410256410256,0.327291482463896,1.15305067218201,0.105908233815211,0.185860382392174,0.0769799054373522,0.05853418593212,0.7078125,0,0,1,0,0,0,0,1,2,0
"1357","06085512034","06","085","512034",3212,3212,3198,3212,1019,521,2873,232,1066,116,557,394,305,323,165,28,0.0361145703611457,0.331880448318804,1.06909788867562,0.137138879220327,0.0953721075672295,0.100560398505604,0.0274779195289499,0.711206896551724,0,0,1,0,0,0,0,1,2,0
"1358","06085512035","06","085","512035",4551,4551,4551,4551,1412,578,4208,329,1511,159,688,540,614,294,208,68,0.034937376400791,0.332014941771039,1.19031141868512,0.128326996197719,0.134915403208086,0.0646011865524061,0.0481586402266289,0.632218844984802,0,0,1,0,0,0,0,1,2,0
"1359","06085512036","06","085","512036",5450,5450,5442,5450,1888,814,4970,1312,1333,49,853,623,501,266,1106,29,0.00899082568807339,0.244587155963303,1.04791154791155,0.125352112676056,0.0920617420066152,0.0488073394495413,0.0153601694915254,0.842987804878049,0,0,1,0,0,0,0,1,2,0
"1360","06085512037","06","085","512037",3280,3280,3269,3280,975,416,3056,168,783,157,460,269,354,274,146,36,0.0478658536585366,0.238719512195122,1.10576923076923,0.0880235602094241,0.108289996940961,0.0835365853658537,0.0369230769230769,0.869047619047619,0,0,1,0,0,0,0,1,2,0
"1361","06085512038","06","085","512038",3132,3132,3132,3132,1073,468,2960,358,1099,19,577,445,892,315,223,22,0.00606641123882503,0.350893997445722,1.23290598290598,0.150337837837838,0.284802043422733,0.100574712643678,0.0205032618825722,0.622905027932961,0,0,1,0,0,0,0,1,2,0
"1362","06085512039","06","085","512039",4845,4845,4845,4845,1339,639,4648,293,1408,156,684,1036,627,410,283,34,0.0321981424148607,0.290608875128999,1.07042253521127,0.22289156626506,0.129411764705882,0.0846233230134159,0.0253920836445108,0.965870307167236,0,0,1,0,1,0,0,1,3,0
"1363","06085512042","06","085","512042",2809,2809,2780,2798,868,365,2678,371,1178,95,399,920,724,289,259,90,0.0338198647205411,0.41936632253471,1.09315068493151,0.343539955190441,0.260431654676259,0.103288062902073,0.1036866359447,0.69811320754717,0,0,1,0,1,0,1,1,4,0
"1364","06085512043","06","085","512043",6900,6900,6874,6900,1592,843,6125,981,4295,182,974,2370,3727,506,673,102,0.0263768115942029,0.622463768115942,1.15539739027284,0.386938775510204,0.54218795461158,0.0733333333333333,0.064070351758794,0.686034658511723,0,0,1,0,1,1,0,1,4,1
"1365","06085512045","06","085","512045",5805,5805,5752,5800,1808,729,5509,268,1561,313,754,509,628,482,225,18,0.0539190353143842,0.268906115417743,1.03429355281207,0.092394263931748,0.109179415855355,0.0831034482758621,0.00995575221238938,0.83955223880597,0,0,1,0,0,0,0,1,2,0
"1366","06085512047","06","085","512047",5465,5465,5465,5465,1708,674,5137,375,1455,447,755,856,727,492,278,30,0.0817932296431839,0.266239707227813,1.12017804154303,0.166634222308741,0.133028362305581,0.0900274473924977,0.0175644028103044,0.741333333333333,0,0,1,0,0,0,0,1,2,0
"1367","06085512052","06","085","512052",4701,4701,4667,4701,1762,561,4341,998,1119,299,634,469,704,445,830,43,0.0636034886194427,0.238034460753031,1.1301247771836,0.108039622206865,0.150846368116563,0.0946607104871304,0.0244040862656073,0.831663326653307,0,0,1,0,0,0,0,1,2,0
"1368","06085512053","06","085","512053",4571,4571,4571,4571,1433,582,4241,493,1575,186,746,858,1009,393,369,32,0.0406913148107635,0.344563552833078,1.28178694158076,0.202310775760434,0.220739444322905,0.0859768103259681,0.0223307745987439,0.748478701825558,0,0,1,0,1,0,0,1,3,0
"1369","06085512100","06","085","512100",1495,1495,1461,1495,455,121,1437,170,702,89,130,331,294,183,134,11,0.0595317725752508,0.469565217391304,1.07438016528926,0.230340988169798,0.201232032854209,0.122408026755853,0.0241758241758242,0.788235294117647,0,0,1,0,1,0,0,1,3,0
"1370","06085512200","06","085","512200",4531,4531,4531,4531,1657,488,4400,241,862,258,531,152,791,334,205,13,0.0569410726109027,0.190244979033326,1.08811475409836,0.0345454545454545,0.174575148973736,0.0737144118296182,0.00784550392275196,0.850622406639004,0,0,1,0,0,0,0,1,2,0
"1371","06085512305","06","085","512305",4412,4412,4396,4406,1480,402,4291,279,916,180,433,423,658,283,208,16,0.0407978241160471,0.207615593834995,1.0771144278607,0.0985784199487299,0.14968152866242,0.0642305946436677,0.0108108108108108,0.745519713261649,0,0,1,0,0,0,0,1,2,0
"1372","06085512307","06","085","512307",6485,6485,6475,6476,2359,719,5934,453,1815,624,803,402,1192,741,325,49,0.0962220508866615,0.279876638396299,1.11682892906815,0.0677451971688574,0.184092664092664,0.114422483014206,0.0207715133531157,0.717439293598234,0,0,1,0,0,0,0,1,2,0
"1373","06085512308","06","085","512308",8118,8118,8118,8118,2464,1212,7847,393,1991,348,1307,555,1186,523,350,58,0.0428677014042868,0.245257452574526,1.07838283828383,0.0707276666241876,0.14609509731461,0.0644247351564425,0.023538961038961,0.89058524173028,0,0,1,0,0,0,0,1,2,0
"1374","06085512309","06","085","512309",5135,5135,5135,5135,1712,720,4628,309,1387,215,782,314,774,524,171,30,0.0418695228821811,0.270107108081792,1.08611111111111,0.067847882454624,0.150730282375852,0.102044790652386,0.0175233644859813,0.553398058252427,0,0,1,0,0,0,0,1,2,0
"1375","06085512310","06","085","512310",4222,4222,4222,4222,1447,683,3943,880,2146,99,798,659,1639,305,521,89,0.0234486025580294,0.508289909995263,1.16837481698389,0.167131625665737,0.388204642349597,0.0722406442444339,0.0615065653075328,0.592045454545455,0,0,1,0,0,1,0,1,3,1
"1376","06085512311","06","085","512311",3557,3557,3546,3546,1189,488,3276,249,1075,239,495,332,547,326,202,83,0.067191453472027,0.302220972729829,1.01434426229508,0.101343101343101,0.154258319232939,0.0919345741680767,0.0698065601345669,0.811244979919679,0,0,1,0,0,0,0,1,2,0
"1377","06085512312","06","085","512312",3135,3135,3126,3135,1079,439,2894,204,1088,60,562,189,421,277,140,6,0.0191387559808612,0.347049441786284,1.28018223234624,0.0653075328265377,0.134676903390915,0.0883572567783094,0.00556070435588508,0.686274509803922,0,0,1,0,0,0,0,1,2,0
"1378","06085512313","06","085","512313",4034,4034,3976,3985,1186,520,3689,739,2192,150,626,646,1425,310,490,32,0.037183936539415,0.543381259295984,1.20384615384615,0.175115207373272,0.358400402414487,0.0777917189460477,0.0269814502529511,0.663058186738836,0,0,1,0,0,1,0,1,3,1
"1379","06085512314","06","085","512314",6338,6338,6215,6242,2158,798,5882,917,2925,284,883,846,1907,548,557,76,0.0448090880403913,0.461502051120227,1.10651629072682,0.143828629717783,0.306838294448914,0.087792374239026,0.0352177942539388,0.607415485278081,0,0,1,0,0,1,0,1,3,1
"1380","06085512401","06","085","512401",5078,5078,5025,5049,1420,539,4761,393,2522,261,474,857,1158,641,314,10,0.0513981882630957,0.496652225285545,0.879406307977737,0.180004200798152,0.23044776119403,0.126955832838186,0.00704225352112676,0.798982188295165,0,0,1,0,0,0,0,1,2,0
