"","state","county","tract","B25064_001E","B19013_001E","B25003_001E","B25003_002E","B25003_003E","B25003A_001E","B25003A_002E","B25003A_003E","B25003B_001E","B25003B_002E","B25003B_003E","B25003C_001E","B25003C_002E","B25003C_003E","B25003D_001E","B25003D_002E","B25003D_003E","B25003E_001E","B25003E_002E","B25003E_003E","B25003F_001E","B25003F_002E","B25003F_003E","B25003G_001E","B25003G_002E","B25003G_003E","B25003H_001E","B25003H_002E","B25003H_003E","B25003I_001E","B25003I_002E","B25003I_003E"
"997","06","081","611600",2291,161250,793,652,141,665,554,111,22,7,15,0,0,0,85,78,7,0,0,0,7,7,0,14,6,8,631,523,108,41,38,3
"998","06","081","611700",1445,54856,1371,619,752,457,169,288,410,206,204,32,12,20,69,60,9,69,39,30,311,121,190,23,12,11,116,54,62,679,243,436
"999","06","081","611800",1786,64135,832,514,318,277,160,117,230,168,62,11,5,6,16,9,7,79,38,41,194,113,81,25,21,4,54,32,22,441,259,182
"1000","06","081","611900",1782,57349,2637,1155,1482,951,472,479,539,236,303,0,0,0,168,168,0,128,15,113,672,166,506,179,98,81,386,247,139,1191,391,800
"1001","06","081","612000",1704,61667,1542,637,905,495,128,367,315,253,62,0,0,0,48,38,10,129,49,80,493,159,334,62,10,52,65,50,15,933,247,686
"1002","06","081","612100",1392,53693,2744,432,2312,1447,299,1148,307,8,299,0,0,0,197,109,88,190,0,190,560,16,544,43,0,43,684,283,401,1338,32,1306
"1003","06","081","612500",1829,120054,1870,794,1076,1541,682,859,23,0,23,0,0,0,202,86,116,0,0,0,18,0,18,86,26,60,1389,644,745,186,38,148
"1004","06","081","612600",2105,133241,2018,639,1379,1572,464,1108,0,0,0,0,0,0,370,175,195,0,0,0,40,0,40,36,0,36,1518,464,1054,54,0,54
"1005","06","081","612700",1964,238375,733,668,65,667,608,59,0,0,0,0,0,0,61,55,6,0,0,0,5,5,0,0,0,0,642,592,50,30,21,9
"1006","06","081","612800",2571,217321,985,875,110,877,794,83,0,0,0,0,0,0,59,40,19,0,0,0,0,0,0,49,41,8,831,756,75,46,38,8
"1007","06","081","612900",2572,168371,1717,1332,385,1388,1119,269,18,5,13,0,0,0,273,199,74,0,0,0,12,0,12,26,9,17,1312,1060,252,100,71,29
"1008","06","081","613000",2635,123750,1419,949,470,1142,847,295,0,0,0,0,0,0,268,102,166,0,0,0,0,0,0,9,0,9,1121,838,283,30,9,21
"1009","06","081","613200",3038,217188,2622,2274,348,2297,2018,279,13,13,0,0,0,0,137,118,19,0,0,0,105,55,50,70,70,0,2279,2000,279,68,18,50
"1010","06","081","613300",1750,219926,946,888,58,850,802,48,0,0,0,0,0,0,58,53,5,0,0,0,11,11,0,27,22,5,800,752,48,61,61,0
"1011","06","081","613400",1835,208594,1159,962,197,1087,900,187,0,0,0,0,0,0,29,29,0,0,0,0,15,5,10,28,28,0,1023,864,159,89,51,38
"1012","06","081","613501",2207,101026,1638,1083,555,1349,903,446,24,13,11,0,0,0,77,64,13,0,0,0,135,64,71,53,39,14,1129,811,318,368,169,199
"1013","06","081","613502",1945,125803,2335,1878,457,2141,1825,316,0,0,0,0,0,0,101,19,82,0,0,0,59,0,59,34,34,0,2028,1712,316,172,113,59
"1014","06","081","613600",1568,94481,2297,1840,457,2004,1705,299,0,0,0,0,0,0,115,47,68,0,0,0,145,55,90,33,33,0,1886,1653,233,339,140,199
"1015","06","081","613700",1243,105275,3706,2576,1130,3078,2231,847,0,0,0,0,0,0,224,175,49,0,0,0,258,104,154,146,66,80,2738,2082,656,620,253,367
"1016","06","081","613800",1375,82192,1381,884,497,1315,835,480,8,8,0,8,0,8,9,9,0,9,9,0,17,8,9,15,15,0,1204,826,378,119,17,102
"1017","06","081","613900",1668,146307,2069,1332,737,1550,997,553,45,18,27,29,15,14,298,217,81,22,22,0,53,25,28,72,38,34,1418,961,457,238,114,124
"1018","06","081","614000",2563,117050,1665,1140,525,756,489,267,34,34,0,0,0,0,733,548,185,13,13,0,51,28,23,78,28,50,621,381,240,219,136,83
"1019","06","081","984300",-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1020","06","081","990100",-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1021","06","085","500100",1478,81125,2395,921,1474,882,309,573,33,18,15,34,0,34,639,357,282,0,0,0,739,169,570,68,68,0,508,244,264,1125,234,891
"1022","06","085","500200",1662,91851,2145,585,1560,1116,357,759,123,15,108,0,0,0,418,127,291,30,0,30,351,64,287,107,22,85,906,302,604,621,119,502
"1023","06","085","500300",2175,110345,1464,723,741,836,385,451,103,30,73,16,0,16,281,173,108,0,0,0,103,86,17,125,49,76,675,313,362,298,177,121
"1024","06","085","500400",1434,66354,997,334,663,749,290,459,34,0,34,10,0,10,67,27,40,5,0,5,118,13,105,14,4,10,582,260,322,297,43,254
"1025","06","085","500500",1456,130469,2051,1449,602,1502,1126,376,33,17,16,0,0,0,336,207,129,0,0,0,113,46,67,67,53,14,1357,1012,345,310,198,112
"1026","06","085","500600",1431,93547,2364,842,1522,1514,772,742,151,0,151,75,13,62,363,12,351,0,0,0,176,36,140,85,9,76,1215,648,567,573,182,391
"1027","06","085","500800",1620,82344,1764,619,1145,1011,478,533,76,0,76,0,0,0,421,90,331,0,0,0,203,12,191,53,39,14,823,408,415,403,94,309
"1028","06","085","500901",1487,61458,2063,340,1723,819,255,564,151,10,141,0,0,0,786,45,741,9,0,9,235,21,214,63,9,54,718,246,472,336,20,316
"1029","06","085","500902",1225,30682,610,16,594,150,7,143,23,0,23,16,0,16,246,9,237,0,0,0,125,0,125,50,0,50,114,3,111,197,4,193
"1030","06","085","501000",1133,37988,1997,326,1671,834,208,626,156,0,156,0,0,0,460,39,421,20,0,20,387,79,308,140,0,140,550,196,354,773,91,682
"1031","06","085","501101",1468,71852,1944,343,1601,881,219,662,209,0,209,0,0,0,495,104,391,0,0,0,271,10,261,88,10,78,594,193,401,600,36,564
"1032","06","085","501102",1679,82228,1379,934,445,822,584,238,56,47,9,0,0,0,130,67,63,0,0,0,295,191,104,76,45,31,491,393,98,645,389,256
"1033","06","085","501200",1381,69583,1373,405,968,647,252,395,96,50,46,44,8,36,204,41,163,0,0,0,374,54,320,8,0,8,403,179,224,659,135,524
"1034","06","085","501300",1421,82019,1138,513,625,708,457,251,80,17,63,31,0,31,197,17,180,0,0,0,101,9,92,21,13,8,618,425,193,298,54,244
"1035","06","085","501401",1296,44052,1037,318,719,376,155,221,48,4,44,9,0,9,184,55,129,0,0,0,381,85,296,39,19,20,182,104,78,598,150,448
"1036","06","085","501402",1325,46644,917,299,618,421,141,280,21,5,16,5,0,5,95,57,38,37,0,37,323,92,231,15,4,11,186,89,97,563,144,419
"1037","06","085","501501",1350,41308,1322,568,754,373,97,276,30,9,21,0,0,0,407,240,167,9,0,9,493,222,271,10,0,10,170,74,96,696,245,451
"1038","06","085","501502",1383,63516,1181,608,573,541,249,292,13,0,13,17,17,0,197,146,51,0,0,0,387,170,217,26,26,0,192,92,100,769,360,409
"1039","06","085","501600",1365,54269,2495,458,2037,1244,298,946,190,0,190,51,9,42,392,117,275,54,0,54,430,34,396,134,0,134,964,282,682,725,50,675
"1040","06","085","501700",1481,39780,1344,260,1084,667,145,522,23,0,23,17,0,17,47,0,47,0,0,0,537,79,458,53,36,17,298,108,190,976,152,824
"1041","06","085","501800",1564,92574,1737,1138,599,1092,792,300,12,0,12,20,20,0,126,97,29,7,7,0,444,194,250,36,28,8,824,634,190,712,352,360
"1042","06","085","501900",1749,82417,2637,762,1875,1483,390,1093,114,7,107,15,15,0,571,216,355,0,0,0,259,66,193,195,68,127,1302,378,924,450,77,373
"1043","06","085","502001",1301,64337,2113,803,1310,1112,541,571,122,9,113,7,0,7,247,113,134,0,0,0,511,120,391,114,20,94,794,481,313,845,187,658
"1044","06","085","502002",1399,46046,1653,372,1281,747,259,488,82,0,82,10,0,10,179,78,101,0,0,0,535,26,509,100,9,91,482,202,280,839,83,756
"1045","06","085","502101",1716,98867,1935,1259,676,1396,886,510,10,0,10,15,15,0,397,326,71,0,0,0,61,0,61,56,32,24,1148,777,371,338,131,207
"1046","06","085","502102",1528,54606,2693,537,2156,1454,309,1145,244,36,208,10,0,10,484,148,336,0,0,0,453,44,409,48,0,48,969,288,681,1033,65,968
"1047","06","085","502201",1618,57667,3032,565,2467,1821,399,1422,252,0,252,0,0,0,580,134,446,0,0,0,164,0,164,215,32,183,1388,399,989,615,0,615
"1048","06","085","502202",1694,104643,1446,770,676,1082,612,470,0,0,0,40,11,29,200,118,82,0,0,0,53,0,53,71,29,42,958,559,399,232,65,167
"1049","06","085","502301",1832,123942,1354,724,630,1063,614,449,32,0,32,10,0,10,124,53,71,0,0,0,77,17,60,48,40,8,945,553,392,201,92,109
"1050","06","085","502302",1589,83507,1275,421,854,1031,393,638,22,0,22,8,0,8,86,17,69,0,0,0,88,6,82,40,5,35,880,355,525,249,44,205
"1051","06","085","502400",1684,124028,2775,2195,580,2183,1881,302,109,0,109,0,0,0,264,171,93,53,0,53,75,52,23,91,91,0,1935,1673,262,436,275,161
"1052","06","085","502500",1888,146875,2461,2064,397,2011,1679,332,0,0,0,67,67,0,272,232,40,0,0,0,29,15,14,82,71,11,1901,1596,305,278,226,52
"1053","06","085","502601",1902,124539,1207,867,340,1027,707,320,0,0,0,8,8,0,132,132,0,0,0,0,20,20,0,20,0,20,976,682,294,79,53,26
"1054","06","085","502603",2097,114063,976,640,336,794,518,276,0,0,0,6,0,6,102,97,5,0,0,0,54,5,49,20,20,0,720,485,235,134,38,96
"1055","06","085","502604",1842,87333,1990,603,1387,1484,498,986,139,0,139,0,0,0,310,105,205,0,0,0,13,0,13,44,0,44,1307,418,889,203,80,123
"1056","06","085","502701",1681,90000,1972,1110,862,1451,861,590,73,0,73,13,13,0,262,193,69,0,0,0,68,21,47,105,22,83,1268,781,487,290,101,189
"1057","06","085","502702",1899,103417,2984,2056,928,2257,1495,762,22,22,0,0,0,0,541,475,66,0,0,0,108,64,44,56,0,56,2035,1402,633,342,157,185
"1058","06","085","502800",2188,112000,1444,1134,310,1099,855,244,8,8,0,54,54,0,214,161,53,0,0,0,8,8,0,61,48,13,932,774,158,273,178,95
"1059","06","085","502901",1452,100285,2231,1277,954,1666,1057,609,47,0,47,0,0,0,354,211,143,0,0,0,155,0,155,9,9,0,1406,1001,405,415,56,359
"1060","06","085","502902",2064,123150,2707,2357,350,1991,1740,251,0,0,0,58,36,22,531,454,77,0,0,0,19,19,0,108,108,0,1679,1539,140,433,300,133
"1061","06","085","502903",2672,140563,1924,1615,309,1548,1336,212,49,34,15,8,8,0,203,190,13,0,0,0,55,12,43,61,35,26,1365,1178,187,262,194,68
"1062","06","085","502906",1693,86902,1539,1063,476,1177,889,288,28,0,28,0,0,0,237,121,116,0,0,0,26,18,8,71,35,36,1019,779,240,201,145,56
"1063","06","085","502907",2597,133598,1314,1135,179,1003,867,136,39,39,0,0,0,0,174,163,11,23,0,23,31,31,0,44,35,9,911,784,127,142,133,9
"1064","06","085","502908",1590,135110,2422,1788,634,1830,1355,475,37,14,23,0,0,0,354,281,73,0,0,0,98,35,63,103,103,0,1591,1195,396,374,232,142
"1065","06","085","502909",1718,91571,2077,1053,1024,1517,833,684,88,15,73,42,0,42,242,138,104,6,0,6,74,19,55,108,48,60,1140,671,469,516,190,326
"1066","06","085","502910",1634,86445,1373,629,744,1020,483,537,13,0,13,11,0,11,222,125,97,0,0,0,91,14,77,16,7,9,806,440,366,305,57,248
"1067","06","085","503001",2599,150652,1634,1361,273,1500,1233,267,0,0,0,0,0,0,75,75,0,0,0,0,14,14,0,45,39,6,1446,1179,267,68,68,0
"1068","06","085","503002",1912,116000,1200,856,344,955,686,269,54,10,44,0,0,0,162,131,31,0,0,0,10,10,0,19,19,0,812,616,196,153,80,73
"1069","06","085","503003",2281,130000,1836,1582,254,1334,1185,149,44,44,0,0,0,0,223,202,21,11,0,11,93,54,39,131,97,34,1190,1050,140,246,189,57
"1070","06","085","503105",822,37404,765,253,512,147,80,67,8,0,8,0,0,0,533,151,382,11,11,0,62,11,51,4,0,4,72,41,31,137,50,87
"1071","06","085","503108",1441,85557,2781,1233,1548,1440,472,968,126,77,49,20,0,20,746,536,210,0,0,0,337,74,263,112,74,38,913,364,549,916,189,727
"1072","06","085","503110",1395,44780,1151,273,878,246,37,209,23,8,15,0,0,0,383,174,209,0,0,0,473,54,419,26,0,26,15,8,7,730,83,647
"1073","06","085","503111",1710,84076,1127,796,331,408,297,111,37,10,27,14,0,14,478,355,123,0,0,0,185,129,56,5,5,0,83,74,9,510,352,158
"1074","06","085","503112",1354,54048,1462,502,960,594,198,396,101,72,29,10,0,10,432,150,282,0,0,0,225,72,153,100,10,90,414,150,264,501,149,352
"1075","06","085","503113",1357,55331,1369,485,884,520,166,354,60,25,35,18,8,10,105,67,38,0,0,0,643,210,433,23,9,14,178,70,108,1041,323,718
"1076","06","085","503115",1761,100924,2696,2304,392,1640,1468,172,62,38,24,0,0,0,741,583,158,0,0,0,119,81,38,134,134,0,1323,1177,146,454,390,64
"1077","06","085","503116",2144,67197,2276,1262,1014,1071,690,381,18,6,12,30,15,15,904,517,387,0,0,0,121,22,99,132,12,120,860,575,285,347,152,195
"1078","06","085","503117",1360,48636,768,247,521,178,51,127,5,0,5,6,0,6,325,105,220,18,0,18,208,76,132,28,15,13,33,13,20,367,122,245
"1079","06","085","503118",1685,66056,1670,457,1213,483,146,337,123,29,94,0,0,0,675,208,467,0,0,0,348,55,293,41,19,22,166,56,110,692,155,537
"1080","06","085","503121",1388,50893,1501,472,1029,633,277,356,56,0,56,42,16,26,298,52,246,0,0,0,418,127,291,54,0,54,381,192,189,709,207,502
"1081","06","085","503122",598,21978,1154,396,758,320,114,206,94,13,81,78,8,70,441,231,210,0,0,0,183,30,153,38,0,38,159,76,83,424,64,360
"1082","06","085","503123",1413,43785,1644,451,1193,839,325,514,162,0,162,0,0,0,377,106,271,0,0,0,198,12,186,68,8,60,602,262,340,510,100,410
"1083","06","085","503204",1353,65350,2279,1280,999,843,490,353,131,51,80,15,0,15,876,524,352,66,32,34,285,120,165,63,63,0,293,215,78,959,514,445
"1084","06","085","503207",2039,97250,1059,794,265,174,159,15,52,23,29,0,0,0,712,507,205,12,12,0,49,49,0,60,44,16,111,103,8,138,105,33
"1085","06","085","503208",2076,87917,897,656,241,507,348,159,35,19,16,0,0,0,228,203,25,9,9,0,82,41,41,36,36,0,130,108,22,479,301,178
"1086","06","085","503210",1796,70500,968,655,313,317,214,103,14,14,0,0,0,0,506,334,172,0,0,0,117,83,34,14,10,4,112,108,4,333,200,133
"1087","06","085","503211",2077,78287,1153,925,228,317,270,47,21,21,0,0,0,0,662,510,152,11,0,11,83,83,0,59,41,18,124,124,0,276,229,47
"1088","06","085","503212",2389,93477,957,735,222,231,170,61,36,30,6,16,14,2,545,454,91,0,0,0,58,26,32,71,41,30,104,97,7,227,125,102
"1089","06","085","503213",1616,42500,1264,778,486,328,168,160,16,16,0,7,0,7,739,530,209,0,0,0,164,64,100,10,0,10,125,69,56,331,120,211
"1090","06","085","503214",1141,38851,2330,1184,1146,675,255,420,18,0,18,11,11,0,1201,741,460,0,0,0,318,109,209,107,68,39,125,84,41,925,314,611
"1091","06","085","503217",1708,63258,1093,607,486,448,231,217,35,20,15,0,0,0,311,168,143,0,0,0,262,151,111,37,37,0,43,24,19,667,358,309
"1092","06","085","503218",1150,41086,1181,366,815,681,190,491,21,0,21,0,0,0,202,109,93,0,0,0,249,67,182,28,0,28,79,20,59,892,237,655
"1093","06","085","503304",1414,62955,1908,998,910,554,283,271,121,55,66,7,0,7,934,564,370,0,0,0,231,75,156,61,21,40,162,153,9,681,216,465
"1094","06","085","503305",2018,73819,1500,924,576,343,320,23,27,17,10,11,0,11,815,482,333,7,0,7,283,105,178,14,0,14,57,57,0,580,368,212
"1095","06","085","503306",1750,63636,906,650,256,327,248,79,64,47,17,22,5,17,297,238,59,0,0,0,186,107,79,10,5,5,72,67,5,466,298,168
"1096","06","085","503312",1680,94913,1079,864,215,622,506,116,58,40,18,0,0,0,219,166,53,0,0,0,163,149,14,17,3,14,464,372,92,334,289,45
"1097","06","085","503313",2722,145045,1297,1194,103,457,418,39,66,66,0,0,0,0,704,640,64,0,0,0,52,52,0,18,18,0,318,311,7,213,181,32
"1098","06","085","503315",1921,77188,2040,1266,774,443,276,167,89,89,0,41,7,34,1027,740,287,0,0,0,391,129,262,49,25,24,230,165,65,661,253,408
"1099","06","085","503321",2313,105000,1090,889,201,70,44,26,37,0,37,0,0,0,879,788,91,0,0,0,79,32,47,25,25,0,33,33,0,118,45,73
"1100","06","085","503322",2586,108854,1067,877,190,434,408,26,47,28,19,0,0,0,383,326,57,6,0,6,148,86,62,49,29,20,228,228,0,389,288,101
"1101","06","085","503323",2483,110216,1183,946,237,338,274,64,72,35,37,0,0,0,581,487,94,0,0,0,181,139,42,11,11,0,185,154,31,345,270,75
"1102","06","085","503324",2553,114643,908,760,148,169,150,19,24,18,6,0,0,0,659,566,93,0,0,0,56,26,30,0,0,0,125,110,15,100,66,34
"1103","06","085","503325",2074,115625,1157,903,254,295,200,95,7,7,0,9,9,0,723,608,115,0,0,0,111,67,44,12,12,0,136,91,45,282,188,94
"1104","06","085","503326",1568,170903,1813,1459,354,270,197,73,43,6,37,10,0,10,1401,1224,177,26,0,26,54,23,31,9,9,0,151,121,30,192,108,84
"1105","06","085","503327",2323,84875,1433,916,517,671,342,329,55,55,0,11,0,11,564,426,138,0,0,0,73,41,32,59,52,7,446,218,228,350,199,151
"1106","06","085","503329",2750,170071,980,876,104,263,179,84,27,27,0,6,6,0,624,604,20,9,9,0,26,26,0,25,25,0,183,141,42,117,75,42
"1107","06","085","503330",2852,185408,2158,1883,275,464,380,84,17,0,17,0,0,0,1649,1491,158,0,0,0,28,12,16,0,0,0,349,315,34,180,97,83
"1108","06","085","503331",1636,86705,1360,1120,240,896,704,192,47,38,9,14,14,0,334,316,18,0,0,0,48,27,21,21,21,0,744,605,139,200,126,74
"1109","06","085","503332",2389,82092,2579,2395,184,1963,1779,184,25,25,0,0,0,0,461,461,0,30,30,0,29,29,0,71,71,0,1869,1685,184,160,160,0
"1110","06","085","503333",2342,139914,1296,1016,280,536,355,181,53,53,0,0,0,0,583,515,68,0,0,0,49,39,10,75,54,21,392,305,87,214,102,112
"1111","06","085","503334",2623,211442,2525,2385,140,824,789,35,52,52,0,0,0,0,1498,1404,94,0,0,0,79,79,0,72,61,11,761,726,35,142,142,0
"1112","06","085","503336",1681,88681,895,636,259,281,208,73,29,21,8,18,18,0,426,333,93,7,7,0,119,42,77,15,7,8,79,61,18,354,214,140
"1113","06","085","503337",2018,82946,961,749,212,258,179,79,47,47,0,20,7,13,568,460,108,0,0,0,45,33,12,23,23,0,99,84,15,222,146,76
"1114","06","085","503401",2099,60455,948,613,335,303,213,90,25,14,11,0,0,0,192,152,40,16,16,0,398,204,194,14,14,0,35,35,0,686,391,295
"1115","06","085","503402",1352,54221,1255,412,843,317,108,209,31,0,31,0,0,0,407,159,248,9,0,9,448,130,318,43,15,28,23,0,23,783,260,523
"1116","06","085","503504",2010,71404,1218,743,475,417,300,117,5,5,0,0,0,0,285,196,89,50,26,24,407,198,209,54,18,36,8,8,0,870,508,362
"1117","06","085","503506",1745,60733,1290,730,560,442,207,235,15,6,9,19,0,19,397,264,133,0,0,0,323,200,123,94,53,41,67,53,14,761,376,385
"1118","06","085","503507",2057,104219,389,277,112,134,76,58,10,10,0,11,11,0,81,68,13,0,0,0,153,112,41,0,0,0,12,8,4,286,191,95
"1119","06","085","503508",2106,67180,1267,801,466,296,208,88,92,59,33,16,8,8,247,199,48,53,11,42,498,251,247,65,65,0,112,95,17,717,382,335
"1120","06","085","503509",1990,86181,901,703,198,256,229,27,34,34,0,0,0,0,269,209,60,0,0,0,325,223,102,17,8,9,73,68,5,524,391,133
"1121","06","085","503510",1569,56051,1407,738,669,438,264,174,61,7,54,10,10,0,258,155,103,0,0,0,619,281,338,21,21,0,167,112,55,908,451,457
"1122","06","085","503511",2243,97862,865,616,249,183,148,35,18,18,0,7,0,7,357,309,48,38,7,31,262,134,128,0,0,0,93,64,29,352,218,134
"1123","06","085","503601",1324,51910,881,340,541,413,200,213,0,0,0,19,14,5,154,62,92,6,0,6,266,58,208,23,6,17,282,146,136,403,112,291
"1124","06","085","503602",1110,49796,1352,655,697,301,173,128,70,29,41,0,0,0,441,256,185,0,0,0,493,183,310,47,14,33,120,67,53,699,303,396
"1125","06","085","503703",1297,60877,953,509,444,293,177,116,35,18,17,0,0,0,247,162,85,0,0,0,378,152,226,0,0,0,42,24,18,625,301,324
"1126","06","085","503707",1820,81977,1431,721,710,282,188,94,85,37,48,0,0,0,595,339,256,26,0,26,411,125,286,32,32,0,79,64,15,664,273,391
"1127","06","085","503708",-666666666,71157,762,466,296,86,75,11,29,12,17,0,0,0,556,325,231,0,0,0,87,50,37,4,4,0,45,39,6,134,86,48
"1128","06","085","503709",816,29545,1698,327,1371,241,127,114,30,0,30,21,0,21,1014,177,837,24,0,24,368,23,345,0,0,0,76,21,55,554,129,425
"1129","06","085","503710",897,31667,1044,216,828,264,66,198,5,0,5,24,0,24,389,97,292,9,0,9,325,34,291,28,19,9,82,45,37,549,55,494
"1130","06","085","503711",1529,65703,1038,406,632,384,185,199,7,7,0,0,0,0,173,101,72,0,0,0,461,113,348,13,0,13,61,46,15,791,252,539
"1131","06","085","503712",1137,31903,1369,334,1035,347,91,256,22,7,15,0,0,0,705,192,513,0,0,0,278,27,251,17,17,0,116,58,58,509,60,449
"1132","06","085","503713",1242,29390,1172,207,965,211,92,119,35,0,35,9,9,0,471,43,428,24,0,24,406,47,359,16,16,0,123,73,50,503,75,428
"1133","06","085","503802",1699,87778,2252,1475,777,768,605,163,93,18,75,44,26,18,817,581,236,0,0,0,474,204,270,56,41,15,628,480,148,699,396,303
"1134","06","085","503803",1664,83173,1417,1079,338,324,306,18,15,8,7,0,0,0,949,680,269,11,0,11,97,64,33,21,21,0,222,209,13,199,161,38
"1135","06","085","503804",1864,75805,1664,1063,601,439,306,133,60,15,45,12,6,6,885,692,193,0,0,0,181,17,164,87,27,60,279,182,97,442,162,280
"1136","06","085","503902",1626,59896,1533,739,794,492,276,216,10,0,10,26,12,14,296,186,110,10,0,10,660,251,409,39,14,25,218,150,68,949,389,560
"1137","06","085","503903",1565,65250,936,471,465,230,153,77,31,8,23,1,1,0,330,208,122,0,0,0,278,92,186,66,9,57,98,58,40,445,187,258
"1138","06","085","504001",1460,66875,1567,843,724,420,323,97,73,22,51,11,0,11,316,203,113,0,0,0,736,284,452,11,11,0,141,84,57,1035,532,503
"1139","06","085","504002",1449,57188,1430,597,833,333,194,139,83,10,73,22,0,22,479,225,254,38,0,38,421,151,270,54,17,37,87,48,39,729,305,424
"1140","06","085","504101",1593,70824,1095,717,378,383,260,123,25,5,20,0,0,0,198,121,77,0,0,0,446,300,146,43,31,12,238,163,75,618,418,200
"1141","06","085","504102",1781,73958,1352,892,460,515,379,136,33,33,0,0,0,0,249,223,26,0,0,0,507,209,298,48,48,0,185,163,22,858,446,412
"1142","06","085","504201",1792,138250,1806,1402,404,1230,1045,185,59,35,24,13,0,13,326,247,79,0,0,0,151,69,82,27,6,21,905,772,133,522,354,168
"1143","06","085","504202",2010,134063,1473,1184,289,1006,854,152,6,6,0,10,0,10,289,253,36,0,0,0,138,71,67,24,0,24,815,677,138,339,248,91
"1144","06","085","504307",1747,98667,1716,1191,525,512,390,122,53,44,9,0,0,0,965,606,359,0,0,0,138,103,35,48,48,0,417,333,84,246,163,83
"1145","06","085","504308",1128,121767,1525,1253,272,662,609,53,21,21,0,0,0,0,768,562,206,9,9,0,31,31,0,34,21,13,569,540,29,151,114,37
"1146","06","085","504311",2153,127348,2411,1628,783,414,307,107,18,18,0,0,0,0,1865,1280,585,17,0,17,37,0,37,60,23,37,370,276,94,92,31,61
"1147","06","085","504314",2283,102254,1333,971,362,321,254,67,67,31,36,0,0,0,770,609,161,0,0,0,133,35,98,42,42,0,196,150,46,278,159,119
"1148","06","085","504315",1960,95625,2000,1522,478,533,458,75,52,14,38,0,0,0,1269,961,308,0,0,0,96,49,47,50,40,10,425,350,75,234,157,77
"1149","06","085","504316",2087,100536,1409,1039,370,360,246,114,50,11,39,14,14,0,845,681,164,0,0,0,119,66,53,21,21,0,224,150,74,255,162,93
"1150","06","085","504317",2526,102404,1198,963,235,237,211,26,9,9,0,0,0,0,831,678,153,0,0,0,75,29,46,46,36,10,167,141,26,112,99,13
"1151","06","085","504318",1324,57177,1505,1273,232,332,305,27,11,11,0,17,17,0,805,685,120,0,0,0,340,255,85,0,0,0,248,229,19,433,340,93
"1152","06","085","504319",2049,103153,2061,1433,628,497,333,164,19,0,19,15,15,0,1356,1005,351,0,0,0,107,25,82,67,55,12,436,296,140,184,62,122
"1153","06","085","504320",2572,110875,844,755,89,194,157,37,21,21,0,0,0,0,593,541,52,18,18,0,7,7,0,11,11,0,161,124,37,45,45,0
"1154","06","085","504321",2016,100048,1589,1109,480,355,298,57,19,0,19,0,0,0,1056,748,308,0,0,0,136,40,96,23,23,0,322,281,41,178,66,112
