GEOID,total_population,total_pop_pov,pop_200_pct_and_over_fpl,pop_below_200_pct_fpl,share_below_200_pct_fpl,pop_5_years_over,pop_english_only,spanish_english_vw,spanish_english_lvw,french_english_vw,french_english_lvw,german_english_vw,german_english_lvw,russian_english_vw,russian_english_lvw,other_indo_english_vw,other_indo_english_lvw,korean_english_vw,korean_english_lvw,chinese_english_vw,chinese_english_lvw,vietnamese_english_vw,vietnamese_english_lvw,tagalog_english_vw,tagalog_english_lvw,other_asian_english_vw,other_asian_english_lvw,arabic_english_vw,arabic_english_lvw,other_unspec_english_vw,other_unspec_english_lvw,pct_spanish_english_lvw,pct_french_english_lvw,pct_german_english_lvw,pct_russian_english_lvw,pct_other_indo_english_lvw,pct_korean_english_lvw,pct_chinese_english_lvw,pct_vietnamese_english_lvw,pct_tagalog_english_lvw,pct_other_asian_english_lvw,pct_arabic_english_lvw,pct_other_unspec_english_lvw,top_non_english_language,low_income,over_5_pct_thres
6001436601,6685,6667,4601,2066,0.309884506,6202,2171,1678,1336,0,0,0,0,0,0,123,56,0,0,109,246,18,9,97,61,53,39,102,26,0,78,0.215414382,0,0,0,0.009029345,0,0.039664624,0.001451145,0.009835537,0.006288294,0.004192196,0.012576588,Spanish,1,1
6001436000,4745,4745,3941,804,0.169441517,4398,2506,684,313,0,0,0,0,30,0,0,13,0,0,267,340,32,37,94,28,31,23,0,0,0,0,0.071168713,0,0,0,0.002955889,0,0.077307867,0.008412915,0.00636653,0.00522965,0,0,Chinese,0,1
6001436200,4360,4208,2768,1440,0.342205323,3968,1518,1302,760,0,0,6,0,0,0,30,11,0,0,0,16,0,0,164,44,26,74,0,0,0,17,0.191532258,0,0,0,0.002772177,0,0.004032258,0,0.01108871,0.018649194,0,0.004284274,Spanish,1,1
6001436800,4335,4335,3443,892,0.205767013,3982,1764,1047,388,13,0,11,0,41,0,110,12,0,0,48,201,20,33,152,94,0,3,0,0,32,13,0.097438473,0,0,0,0.003013561,0,0.050477147,0.008287293,0.023606228,0.00075339,0,0.003264691,Spanish,0,1
6001436700,3290,3284,2497,787,0.239646772,3180,1358,653,522,0,0,0,0,14,0,0,8,0,0,31,202,12,25,143,97,64,23,0,28,0,0,0.164150943,0,0,0,0.002515723,0,0.063522013,0.007861635,0.030503145,0.007232704,0.008805031,0,Spanish,0,1
6001437000,3497,3476,2689,787,0.226409666,3277,1453,575,482,0,0,0,0,6,7,69,19,0,0,46,122,27,7,295,55,79,26,0,0,9,0,0.147085749,0,0,0.0021361,0.005797986,0,0.037229173,0.0021361,0.016783644,0.007934086,0,0,Spanish,0,1
6001437101,7343,7299,5873,1426,0.195369229,6989,2799,843,473,0,0,0,0,33,0,392,98,35,0,116,136,260,211,611,280,234,169,222,7,29,41,0.067677779,0,0,0,0.014022035,0,0.01945915,0.030190299,0.040062956,0.024180856,0.001001574,0.005866361,Spanish,0,1
6001437701,3597,3543,2228,1315,0.371154389,3329,1206,822,735,0,0,25,0,0,0,217,93,0,0,11,25,0,41,50,75,0,21,3,5,0,0,0.220787023,0,0,0,0.027936317,0,0.007509763,0.012316011,0.022529288,0.006308201,0.001501953,0,Spanish,1,1
6001437400,3428,3416,2744,672,0.196721311,3163,1151,731,636,0,0,4,0,0,0,119,116,0,0,18,45,39,76,100,71,34,7,6,0,4,6,0.201074929,0,0,0,0.036674044,0,0.014227,0.024027822,0.022447044,0.002213089,0,0.001896933,Spanish,0,1
6001437800,4730,4676,3998,678,0.144995723,4545,2054,805,381,0,0,0,0,1,0,226,135,27,0,206,157,25,34,242,141,44,15,0,0,52,0,0.083828383,0,0,0,0.02970297,0,0.034543454,0.007480748,0.031023102,0.00330033,0,0,Spanish,0,1
6001438201,4926,4919,3516,1403,0.285220573,4588,1087,1368,887,0,0,0,0,0,0,180,93,0,0,64,153,0,138,262,153,146,57,0,0,0,0,0.193330427,0,0,0,0.02027027,0,0.033347864,0.030078466,0.033347864,0.012423714,0,0,Spanish,1,1
6001438300,3887,3887,3109,778,0.200154361,3741,975,715,480,0,0,14,0,0,0,163,138,0,0,22,98,22,17,451,303,221,101,0,0,21,0,0.128307939,0,0,0,0.036888532,0,0.026196204,0.00454424,0.080994387,0.026998129,0,0,Spanish,0,1
6001440307,4488,4475,3424,1051,0.234860335,4284,1969,269,117,0,0,7,0,0,0,456,192,0,68,62,283,58,22,436,259,8,16,48,14,0,0,0.027310924,0,0,0,0.044817927,0.015873016,0.066059757,0.005135387,0.060457516,0.003734827,0.003267974,0,Chinese,0,1
6001440334,4750,4750,4245,505,0.106315789,4507,1405,482,48,0,0,0,0,0,0,176,72,8,0,89,50,26,62,1559,302,78,150,0,0,0,0,0.0106501,0,0,0,0.01597515,0,0.011093854,0.013756379,0.067006878,0.033281562,0,0,Tagalog,0,1
6001440335,6772,6757,6317,440,0.065117656,6084,1814,227,9,152,0,0,0,37,0,1009,275,12,47,421,335,9,0,523,30,734,131,319,0,0,0,0.00147929,0,0,0,0.045200526,0.007725181,0.055062459,0,0.004930966,0.021531887,0,0,Chinese,0,1
6001441302,5902,5902,5051,851,0.144188411,5424,2250,427,113,0,17,40,0,47,0,375,170,97,10,291,411,160,56,367,131,226,148,64,14,0,10,0.020833333,0.003134218,0,0,0.031342183,0.001843658,0.075774336,0.010324484,0.024151917,0.027286136,0.002581121,0.001843658,Chinese,0,1
6001441401,8702,8654,7289,1365,0.157730529,8078,2922,552,251,0,0,0,0,0,0,607,250,73,150,362,658,337,107,766,118,596,112,28,0,189,0,0.031072048,0,0,0,0.030948255,0.018568953,0.081455806,0.013245853,0.014607576,0.013864818,0,0,Chinese,0,1
6001438000,4119,4119,3069,1050,0.254916242,3769,1657,509,507,0,0,0,0,29,7,289,27,0,0,8,45,9,27,465,57,108,23,0,0,0,2,0.13451844,0,0,0.001857257,0.007163704,0,0.011939507,0.007163704,0.015123375,0.006102414,0,0.000530645,Spanish,0,1
6001440304,5163,5148,4223,925,0.17968143,4848,1745,37,60,0,0,0,0,0,0,344,131,27,0,253,335,258,413,597,219,253,134,0,0,42,0,0.012376238,0,0,0,0.027021452,0,0.06910066,0.085189769,0.045173267,0.027640264,0,0,Vietnamese,0,1
6001440306,4341,4341,3253,1088,0.250633495,4149,1070,228,68,0,0,0,0,5,0,583,202,14,0,171,187,285,204,650,283,74,125,0,0,0,0,0.016389491,0,0,0,0.04868643,0,0.045071101,0.049168474,0.068209207,0.030127742,0,0,Tagalog,0,1
6001438100,8080,8080,6720,1360,0.168316832,7462,3128,1467,677,0,0,0,0,0,0,617,441,0,0,74,152,129,97,381,49,46,192,12,0,0,0,0.090726347,0,0,0,0.059099437,0,0.020369874,0.012999196,0.006566604,0.025730367,0,0,Spanish,0,1
6001438203,4118,4118,3504,614,0.149101506,3931,1419,460,210,0,10,6,9,5,0,228,545,0,32,179,189,38,152,226,148,57,18,0,0,0,0,0.053421521,0.002543882,0.002289494,0,0.138641567,0.008140422,0.048079369,0.038667006,0.037649453,0.004578988,0,0,Other Indo-European,0,1
6001440200,6261,6255,4661,1594,0.254836131,5765,1601,2257,921,0,0,0,0,0,0,47,87,0,0,181,140,10,21,317,175,4,4,0,0,0,0,0.159757155,0,0,0,0.015091067,0,0.024284475,0.003642671,0.030355594,0.000693842,0,0,Spanish,0,1
6001440301,7579,7567,6102,1465,0.193603806,7297,2392,1116,565,0,0,0,0,0,0,864,216,10,39,233,421,44,54,589,301,321,41,60,0,31,0,0.07742908,0,0,0,0.029601206,0.005344662,0.057694943,0.007400301,0.041249829,0.005618747,0,0,Spanish,0,1
6001438204,5483,5458,4193,1265,0.231769879,5267,1876,926,365,0,0,0,0,6,12,370,263,9,29,24,94,58,89,630,316,114,26,0,0,0,60,0.069299411,0,0,0.002278337,0.049933549,0.005505981,0.017846972,0.016897665,0.059996203,0.004936396,0,0.011391684,Spanish,0,1
6001440332,3393,3393,3216,177,0.052166225,3200,1012,100,30,0,0,6,7,0,0,483,80,24,20,178,207,175,110,404,114,97,37,55,8,53,0,0.009375,0,0.0021875,0,0.025,0.00625,0.0646875,0.034375,0.035625,0.0115625,0.0025,0,Chinese,0,1
6001438400,2568,2568,2022,546,0.212616822,2429,949,401,182,5,0,2,0,0,0,114,124,5,34,30,79,65,87,269,69,14,0,0,0,0,0,0.074927954,0,0,0,0.051049815,0.01399753,0.032523672,0.035817209,0.028406752,0,0,0,Spanish,0,1
6001440305,4286,4286,3676,610,0.142323845,4070,1809,248,81,9,0,6,0,0,0,413,153,71,39,192,167,89,135,321,48,194,58,18,7,12,0,0.01990172,0,0,0,0.037592138,0.00958231,0.041031941,0.033169533,0.011793612,0.014250614,0.001719902,0,Chinese,0,0
6001441301,3323,3323,2945,378,0.113752633,3131,1175,113,12,0,0,0,0,0,0,507,99,101,24,265,151,11,0,140,22,363,111,0,0,27,10,0.003832641,0,0,0,0.031619291,0.007665283,0.048227403,0,0.007026509,0.035451932,0,0.003193868,Chinese,0,0
6001441200,7473,7473,6994,479,0.064097417,6968,4499,294,137,0,0,23,0,24,40,760,129,0,12,90,236,0,70,332,20,227,54,12,0,9,0,0.019661309,0,0,0.005740528,0.018513203,0.001722158,0.033869116,0.010045924,0.002870264,0.007749713,0,0,Chinese,0,0
6001440308,5856,5846,5179,667,0.114095108,5574,1798,960,266,21,0,0,0,21,0,925,235,0,0,196,273,7,26,319,159,295,56,0,0,17,0,0.047721564,0,0,0,0.042160029,0,0.048977395,0.004664514,0.028525296,0.010046645,0,0,Chinese,0,0
6001440331,3275,3271,2655,616,0.188321614,3081,1122,260,124,18,9,8,0,6,12,283,129,8,4,141,138,20,23,442,114,136,84,0,0,0,0,0.040246673,0.00292113,0,0.003894839,0.041869523,0.00129828,0.044790652,0.007465109,0.037000974,0.027263875,0,0,Chinese,0,0
6001440333,3186,3186,2892,294,0.092278719,3075,948,114,17,0,0,0,0,31,5,356,123,101,57,185,140,51,16,658,82,78,113,0,0,0,0,0.005528455,0,0,0.001626016,0.04,0.018536585,0.045528455,0.005203252,0.026666667,0.036747967,0,0,Chinese,0,0
6001440336,4529,4504,3985,519,0.115230906,4309,1839,405,188,0,0,33,0,0,0,544,157,75,32,212,272,53,17,335,70,54,0,0,0,11,12,0.043629612,0,0,0,0.036435368,0.007426317,0.063123695,0.003945231,0.016245068,0,0,0.002784869,Chinese,0,1
6001441402,5436,5436,5251,185,0.034032377,5018,2128,106,203,18,0,0,43,0,0,652,106,53,19,393,423,81,35,281,75,336,66,0,0,0,0,0.040454364,0,0.008569151,0,0.021123954,0.003786369,0.084296532,0.00697489,0.014946194,0.01315265,0,0,Chinese,0,1
6001441501,6570,6546,5947,599,0.091506263,6258,2406,139,64,0,0,9,0,9,9,677,347,8,0,457,279,261,114,794,274,303,66,42,0,0,0,0.01022691,0,0,0.001438159,0.055449025,0,0.044582934,0.018216683,0.043783957,0.0105465,0,0,Other Indo-European,0,1
6001441522,5373,5373,4304,1069,0.198957752,5075,1647,414,308,17,0,4,0,0,0,460,57,92,101,582,374,146,47,243,68,355,60,100,0,0,0,0.060689655,0,0,0,0.011231527,0.019901478,0.073694581,0.009261084,0.013399015,0.01182266,0,0,Chinese,0,1
6001441524,4428,4428,4160,268,0.060523939,4079,1159,73,0,0,0,11,10,9,18,1032,173,10,0,387,376,18,42,187,48,393,62,32,0,39,0,0,0,0.002451581,0.004412846,0.042412356,0,0.092179456,0.010296641,0.01176759,0.015199804,0,0,Chinese,0,1
6001441700,8120,8120,6609,1511,0.186083744,7509,2344,761,403,13,0,0,0,99,0,948,277,164,10,585,746,17,0,205,0,677,143,64,36,17,0,0.053668931,0,0,0,0.036889066,0.001331735,0.09934745,0,0,0.019043814,0.004794247,0,Chinese,0,1
6001441503,6834,6834,6387,447,0.065408253,6247,1634,104,0,0,0,69,0,11,21,1088,162,22,7,766,686,76,8,336,24,961,178,94,0,0,0,0,0,0,0.003361614,0.025932448,0.001120538,0.10981271,0.001280615,0.003841844,0.028493677,0,0,Chinese,0,1
6001441523,4267,4267,3993,274,0.064213733,3926,1040,173,62,0,0,7,0,43,30,795,138,46,115,182,261,0,0,161,48,701,124,0,0,0,0,0.015792155,0,0,0.007641365,0.03515028,0.0292919,0.066479878,0,0.012226184,0.03158431,0,0,Chinese,0,1
6001441601,5093,5087,4409,678,0.133280912,4728,2296,362,115,0,0,0,15,18,15,254,139,0,0,386,470,43,32,109,10,352,24,2,1,85,0,0.024323181,0,0.003172589,0.003172589,0.029399323,0,0.099407783,0.00676819,0.002115059,0.005076142,0.000211506,0,Chinese,0,1
6001441521,6170,6164,5629,535,0.086794289,5789,1783,124,91,9,0,19,32,12,7,1231,156,0,60,351,467,58,189,611,152,319,8,102,8,0,0,0.015719468,0,0.005527725,0.00120919,0.026947659,0.010364484,0.080670237,0.032648126,0.026256694,0.001381931,0.001381931,0,Chinese,0,1
6001441602,8069,8066,6824,1242,0.153979668,7460,2930,299,345,15,0,0,0,91,22,614,167,61,63,446,563,122,138,536,247,676,98,0,0,27,0,0.046246649,0,0,0.002949062,0.022386059,0.00844504,0.075469169,0.01849866,0.03310992,0.013136729,0,0,Chinese,0,1
6001441923,6465,6124,4845,1279,0.208850425,5951,2049,107,61,0,0,0,0,0,0,1009,369,40,55,115,102,33,26,130,52,1396,231,176,0,0,0,0.010250378,0,0,0,0.062006385,0.009242144,0.017139976,0.004369014,0.008738027,0.038817006,0,0,Other Indo-European,0,1
6001441925,7165,7165,6394,771,0.10760642,6551,1943,291,15,0,0,0,0,103,83,1506,210,29,0,86,325,36,0,106,0,1454,321,0,0,33,10,0.002289727,0,0,0.012669821,0.032056175,0,0.049610746,0,0,0.049000153,0,0.001526485,Chinese,0,0
6001441926,4570,4562,3675,887,0.194432267,4150,1293,589,384,0,0,0,0,15,0,480,107,28,34,99,131,58,54,122,17,547,173,15,0,4,0,0.09253012,0,0,0,0.025783133,0.008192771,0.031566265,0.013012048,0.004096386,0.041686747,0,0,Spanish,0,1
6001441927,4512,4512,3982,530,0.117464539,3900,1285,133,137,0,0,8,0,19,70,803,169,22,0,235,75,58,123,33,31,528,162,0,0,9,0,0.035128205,0,0,0.017948718,0.043333333,0,0.019230769,0.031538462,0.007948718,0.041538462,0,0,Other Indo-European,0,0
6001442100,5303,5303,5061,242,0.045634546,5161,1456,31,8,0,0,0,0,0,0,1163,174,20,39,845,818,18,0,45,21,477,46,0,0,0,0,0.001550087,0,0,0,0.033714396,0.007556675,0.158496415,0,0.004068979,0.008913001,0,0,Chinese,0,1
6001442400,6647,6647,5650,997,0.149992478,6393,2660,686,313,0,13,0,0,18,0,454,67,101,91,402,351,72,121,433,29,295,277,0,10,0,0,0.0489598,0.002033474,0,0,0.010480213,0.014234319,0.054903801,0.018926951,0.004536211,0.043328641,0.001564211,0,Chinese,0,1
6001442500,7748,7487,6549,938,0.125283825,7142,2744,657,514,0,0,12,0,0,26,932,283,0,0,255,593,22,57,497,181,293,49,0,0,27,0,0.071968636,0,0,0.003640437,0.039624755,0,0.083029964,0.007980958,0.025343041,0.006860823,0,0,Chinese,0,1
6001442602,4883,4883,4021,862,0.176530821,4555,2107,565,371,0,0,6,17,0,10,292,30,0,0,335,201,61,0,226,33,91,60,135,7,0,8,0.081448957,0,0.003732162,0.00219539,0.006586169,0,0.044127333,0,0.007244786,0.013172338,0.001536773,0.001756312,Spanish,0,1
6001442700,3118,3118,2917,201,0.0644644,2879,1692,235,18,0,0,9,0,8,0,153,56,0,0,156,68,28,0,203,0,217,36,0,0,0,0,0.006252171,0,0,0,0.019451198,0,0.023619312,0,0,0.012504342,0,0,Chinese,0,0
6001442800,2836,2836,2583,253,0.089210155,2713,1371,247,33,14,3,6,0,5,17,140,66,61,18,109,229,7,21,32,52,146,123,0,6,7,0,0.012163656,0.001105787,0,0.006266126,0.024327313,0.006634722,0.084408404,0.007740509,0.019166974,0.045337265,0.002211574,0,Chinese,0,1
6001443002,6745,6745,5497,1248,0.185025945,6442,2259,652,257,0,0,21,8,8,9,618,334,19,45,678,786,174,103,256,24,140,51,0,0,0,0,0.039894443,0,0.00124185,0.001397082,0.051847252,0.006985408,0.122011798,0.015988823,0.003725551,0.007916796,0,0,Chinese,0,1
6001443102,4881,4881,4687,194,0.039745954,4634,1660,37,8,9,0,0,0,49,16,711,186,67,27,772,655,137,26,35,22,148,67,0,0,0,2,0.00172637,0,0,0.003452741,0.04013811,0.0058265,0.141346569,0.005610703,0.004747518,0.014458351,0,0.000431593,Chinese,0,1
6001443103,3937,3908,3558,350,0.089559877,3746,1203,19,0,0,0,45,0,0,0,605,50,35,0,518,680,21,18,55,11,470,16,0,0,0,0,0,0,0,0,0.013347571,0,0.181526962,0.004805125,0.002936466,0.004271223,0,0,Chinese,0,1
6001441800,7359,7359,6180,1179,0.160211985,6781,3452,328,323,0,19,17,0,61,59,1303,57,11,43,194,186,0,16,148,19,472,73,0,0,0,0,0.047633092,0.002801947,0,0.008700782,0.00840584,0.006341248,0.027429583,0.002359534,0.002801947,0.010765374,0,0,Spanish,0,0
6001441921,4084,4084,3795,289,0.070763957,3829,1276,790,247,0,0,0,0,29,0,550,100,37,68,172,154,38,26,76,11,157,65,0,0,33,0,0.064507704,0,0,0,0.026116479,0.017759206,0.040219378,0.006790285,0.002872813,0.016975712,0,0,Spanish,0,1
6001441924,7625,7625,7109,516,0.067672131,7117,3322,412,64,0,0,0,0,0,0,973,84,0,0,454,379,62,86,129,20,909,145,39,0,34,5,0.008992553,0,0,0,0.011802726,0,0.053252775,0.012083743,0.002810173,0.020373753,0,0.000702543,Chinese,0,1
6001442200,7196,7176,6711,465,0.064799331,7076,2443,153,11,0,0,10,0,0,19,562,68,55,54,1401,1262,76,27,6,6,715,73,0,0,135,0,0.001554551,0,0,0.002685133,0.009609949,0.00763143,0.17834935,0.003815715,0.000847937,0.010316563,0,0,Chinese,0,1
6001442301,5148,5148,4408,740,0.143745144,4848,1384,562,188,21,0,0,0,29,10,687,169,14,27,489,475,0,59,231,51,175,148,64,32,33,0,0.038778878,0,0,0.002062706,0.034859736,0.005569307,0.097978548,0.012169967,0.010519802,0.030528053,0.00660066,0,Chinese,0,1
6001442302,6012,6012,4841,1171,0.194777112,5540,2117,271,220,37,0,1,0,0,32,624,428,18,42,328,541,62,41,102,78,319,188,21,11,21,38,0.039711191,0,0,0.005776173,0.077256318,0.007581227,0.09765343,0.007400722,0.014079422,0.033935018,0.00198556,0.006859206,Chinese,0,1
6001442601,4175,4168,3856,312,0.074856046,4012,2216,347,11,10,0,0,0,0,0,354,126,11,29,161,90,92,45,231,50,201,38,0,0,0,0,0.002741775,0,0,0,0.031405783,0.007228315,0.022432702,0.011216351,0.012462612,0.009471585,0,0,Other Indo-European,0,0
6001443001,3046,3041,2552,489,0.160802368,2896,1269,474,129,6,0,0,0,0,0,169,44,37,18,191,268,16,28,42,25,72,98,0,0,10,0,0.044544199,0,0,0,0.01519337,0.00621547,0.092541436,0.009668508,0.008632597,0.033839779,0,0,Chinese,0,1
6001442900,7814,7809,6753,1056,0.135228582,7391,3031,549,155,0,24,44,24,23,0,1029,376,51,0,221,247,86,0,75,248,881,308,0,0,0,19,0.020971452,0.003247193,0.003247193,0,0.050872683,0,0.033419023,0,0.033554323,0.041672304,0,0.002570694,Other Indo-European,0,1
6001443104,5620,5620,5131,489,0.087010676,5413,1769,85,0,30,0,4,0,87,0,747,110,36,31,955,814,15,0,0,0,652,52,26,0,0,0,0,0,0,0,0.020321448,0.005726954,0.150378718,0,0,0.009606503,0,0,Chinese,0,1
6001443105,4588,4588,4312,276,0.060156931,4476,1482,84,0,0,0,0,0,9,7,829,118,8,0,739,493,171,87,103,0,313,8,12,0,0,13,0,0,0,0.001563896,0.026362824,0,0.110142985,0.019436997,0,0.00178731,0,0.002904379,Chinese,0,1
6001443200,3886,3886,3662,224,0.05764282,3796,1170,9,9,0,0,0,0,0,0,983,71,9,8,935,290,120,47,23,0,122,0,0,0,0,0,0.002370917,0,0,0,0.018703899,0.002107482,0.076396207,0.012381454,0,0,0,0,Chinese,0,1
6001443301,4343,4343,4222,121,0.027860926,4133,1896,38,0,7,0,6,0,20,0,644,110,0,6,324,501,73,51,180,25,207,22,0,0,23,0,0,0,0,0,0.02661505,0.00145173,0.121219453,0.012339705,0.006048875,0.00532301,0,0,Chinese,0,1
6001443321,3315,3315,3051,264,0.079638009,3007,751,54,41,0,0,0,0,0,0,656,119,20,57,258,292,49,47,44,0,459,140,0,0,20,0,0.013634852,0,0,0,0.039574327,0.01895577,0.097106751,0.015630196,0,0.046558031,0,0,Chinese,0,1
6001443322,3313,3313,3124,189,0.057047993,3096,1155,32,14,10,0,0,0,4,0,369,45,17,12,472,547,26,75,0,0,261,57,0,0,0,0,0.004521964,0,0,0,0.014534884,0.003875969,0.176679587,0.024224806,0,0.018410853,0,0,Chinese,0,1
6001444100,7696,7696,6803,893,0.116034304,7419,4518,926,296,39,0,0,0,38,15,253,106,0,0,267,365,89,121,24,61,191,110,0,0,0,0,0.03989756,0,0,0.002021836,0.01428764,0,0.049198005,0.016309476,0.008222132,0.014826796,0,0,Chinese,0,0
6001444200,7028,7023,6126,897,0.127723195,6617,2730,1368,418,11,0,0,0,0,0,174,183,109,35,182,457,281,125,353,133,46,12,0,0,0,0,0.063170621,0,0,0,0.027656037,0.005289406,0.069064531,0.018890736,0.020099743,0.001813511,0,0,Chinese,0,1
6001444301,3789,3789,3248,541,0.142781737,3577,2088,490,151,0,0,8,0,0,0,283,67,0,0,63,40,39,44,171,31,60,27,15,0,0,0,0.042214146,0,0,0,0.01873078,0,0.011182555,0.012300811,0.00866648,0.007548225,0,0,Spanish,0,0
6001444302,4692,4692,3512,1180,0.251491901,4452,1488,1186,607,0,35,10,0,0,7,471,134,0,0,11,58,20,10,159,155,72,29,0,0,0,0,0.136343217,0.007861635,0,0.001572327,0.030098832,0,0.013027853,0.002246181,0.034815813,0.006513926,0,0,Spanish,0,1
6001444400,5242,5242,4334,908,0.17321633,4922,1993,1349,491,0,0,0,0,0,6,89,145,26,12,75,96,77,57,235,59,91,121,0,0,0,0,0.099756197,0,0,0.001219017,0.029459569,0.002438033,0.019504267,0.011580658,0.011986997,0.024583503,0,0,Spanish,0,1
6001444500,7352,7325,5919,1406,0.191945392,6957,2418,1681,616,25,20,8,0,122,0,420,277,0,0,44,209,119,232,447,131,129,36,15,8,0,0,0.088543913,0.002874802,0,0,0.039816013,0,0.030041685,0.033347707,0.018829955,0.005174644,0.001149921,0,Spanish,0,1
6001444601,5741,5716,5251,465,0.081350595,5446,2498,651,259,0,0,37,0,0,8,495,124,0,0,300,123,173,40,49,18,380,169,0,0,74,48,0.047557841,0,0,0.001468968,0.022769005,0,0.022585384,0.00734484,0.003305178,0.03103195,0,0.008813808,Spanish,0,0
6001983200,622,622,532,90,0.144694534,609,480,15,0,1,0,4,0,0,4,37,0,0,0,32,16,3,0,13,0,4,0,0,0,0,0,0,0,0,0.006568144,0,0,0.026272578,0,0,0,0,0,Chinese,0,0
6001444602,4736,4736,4431,305,0.064400338,4423,1676,100,42,0,0,0,0,0,40,679,246,51,43,294,203,145,47,576,0,182,0,37,17,32,13,0.009495817,0,0,0.009043636,0.055618359,0.009721908,0.04589645,0.010626272,0,0,0.003843545,0.002939182,Other Indo-European,0,1
6001981900,60,60,60,0,0,60,56,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spanish,0,0
6001982000,63,63,51,12,0.19047619,63,48,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.063492063,0,0,0,0,0,0,0.126984127,0,0,0,0,Vietnamese,0,1
6075017902,3064,2977,1048,1929,0.647967753,2993,1824,232,267,15,0,0,0,47,43,84,0,86,79,31,49,0,0,18,15,16,41,22,18,77,29,0.089208152,0,0,0.014366856,0,0.026394921,0.016371534,0,0.005011694,0.01369863,0.006014033,0.009689275,Spanish,1,1
6085501200,4212,4098,2615,1483,0.361883846,3974,1841,1132,642,0,0,0,0,18,0,90,0,0,0,20,0,51,108,45,8,9,0,0,0,10,0,0.161550075,0,0,0,0,0,0,0.027176648,0.002013085,0,0,0,Spanish,1,1
6085501900,5210,5196,4118,1078,0.207467283,4936,2824,763,291,71,0,19,0,24,0,72,32,0,55,142,161,0,0,84,18,168,74,0,18,76,44,0.058954619,0,0,0,0.006482982,0.011142626,0.032617504,0,0.003646677,0.014991896,0.003646677,0.0089141,Spanish,0,1
6085502201,7425,7425,4567,2858,0.384915825,6802,3655,844,538,91,34,82,0,17,78,309,133,53,0,122,215,55,72,12,0,410,24,0,0,21,37,0.079094384,0.00499853,0,0.011467216,0.019553073,0,0.03160835,0.010585122,0,0.003528374,0,0.005439577,Spanish,1,1
6085502902,8016,8009,7192,817,0.102010238,7359,5762,246,98,36,0,73,0,23,43,259,46,26,0,223,102,18,81,0,0,170,153,0,0,0,0,0.013317027,0,0,0.005843185,0.006250849,0,0.013860579,0.01100693,0,0.020790868,0,0,Other Asian Pacific Island,0,0
6085500100,8122,8122,6212,1910,0.235163753,7551,2416,1563,1996,17,0,0,0,0,0,224,0,35,76,197,70,187,209,180,116,189,51,0,0,25,0,0.26433585,0,0,0,0,0.010064892,0.009270295,0.027678453,0.015362204,0.006754072,0,0,Spanish,0,1
6085500300,3987,3961,2926,1035,0.261297652,3847,2526,524,232,16,0,30,0,0,0,147,26,10,0,51,27,0,0,88,33,65,34,18,0,20,0,0.060306733,0,0,0,0.006758513,0,0.007018456,0,0.008578113,0.008838056,0,0,Spanish,0,1
6085500500,5475,5196,4227,969,0.186489607,5151,3440,544,220,66,7,25,9,9,6,142,22,40,56,92,110,0,183,6,162,12,0,0,0,0,0,0.042710153,0.001358959,0.001747234,0.001164822,0.004271015,0.010871675,0.021355077,0.035527082,0.031450204,0,0,0,Spanish,0,0
6085500901,4239,4239,2507,1732,0.408586931,4164,1868,493,13,23,0,23,0,10,0,649,123,6,0,137,97,88,176,50,5,221,18,0,0,101,63,0.003121998,0,0,0,0.029538905,0,0.023294909,0.042267051,0.001200768,0.004322767,0,0.015129683,Vietnamese,1,0
6085500200,5968,4984,4132,852,0.17094703,5608,3311,711,621,25,0,37,0,17,0,365,26,0,0,37,14,104,49,26,0,169,69,15,0,0,12,0.110734665,0,0,0,0.004636234,0,0.002496434,0.008737518,0,0.012303852,0,0.0021398,Spanish,0,1
6085502002,5933,5920,3554,2366,0.399662162,5645,2091,1638,1359,23,0,0,0,33,12,113,34,0,0,33,22,26,10,30,62,32,42,0,0,18,67,0.240744021,0,0,0.002125775,0.006023029,0,0.003897254,0.001771479,0.010983171,0.007440213,0,0.011868911,Spanish,1,1
6085500400,2596,2596,2088,508,0.19568567,2437,1352,407,330,6,0,30,0,56,11,25,18,0,0,26,7,15,5,55,6,46,13,5,0,24,0,0.135412392,0,0,0.004513746,0.00738613,0,0.002872384,0.002051703,0.002462043,0.005334428,0,0,Spanish,0,1
6085501501,4845,4827,2486,2341,0.484980319,4475,604,1330,1386,0,0,0,0,0,0,121,0,0,0,36,55,248,364,85,84,8,15,0,0,80,59,0.30972067,0,0,0,0,0,0.012290503,0.081340782,0.01877095,0.003351955,0,0.013184358,Spanish,1,1
6085502500,6826,6826,6134,692,0.101377088,6096,4981,418,85,84,0,11,0,16,0,184,68,0,23,59,52,6,12,13,24,42,0,0,0,18,0,0.01394357,0,0,0,0.011154856,0.003772966,0.008530184,0.001968504,0.003937008,0,0,0,Spanish,0,0
6085500600,5439,5431,4391,1040,0.191493279,5205,3533,303,191,117,0,17,0,6,0,377,47,75,19,16,25,0,106,9,0,265,75,0,0,14,10,0.036695485,0,0,0,0.009029779,0.003650336,0.004803074,0.020365034,0,0.014409222,0,0.00192123,Spanish,0,0
