geoid,state,county_fip,tract,tot_pop,tot_pop_po,tot_pop_ci,tot_hh,pop_zvhhs,tot_fam,tot_pop_ov,pop_hus_re,pop_poc,pop_over75,pop_spfam,pop_lep,pop_below2,pop_disabi,pct_poc,pct_over75,pct_spfam,pct_lep,pct_below2,pct_disab,pct_zvhhs,pct_hus_re,over75_1_2,poc_1_2,spfam_1_2,disab_1_2,lep_1_2,below2_1_2,zvhh_1_2,hus_re_1_2,coc_2035,coc_2040,epc_2050,e2040_2050,epc_class
6075026002,6,75,26002,3527,3206,3217,976,76,706,3413,13,2747,356,94,581,599,291,0.77884888,0.100935639,0.133144476,0.170231468,0.18683718,0.090456947,0.077868852,0.013319672,1,1,0,0,1,0,0,0,0,0,0,0,NA
6075026402,6,75,26402,5164,5096,5141,1214,86,897,4731,102,4732,262,141,885,1267,363,0.916343919,0.050735864,0.157190635,0.187064046,0.248626374,0.070608831,0.070840198,0.084019769,0,1,0,0,1,0,0,0,0,0,0,0,NA
6075030301,6,75,30301,5663,5607,5607,2291,387,1254,5371,135,3345,457,72,512,1008,586,0.59067632,0.080699276,0.057416268,0.095326755,0.179775281,0.104512217,0.168921868,0.058926233,1,0,0,0,0,0,1,0,0,0,0,0,NA
6075030800,6,75,30800,6584,6543,6543,2278,135,1734,6261,69,3453,526,76,435,316,578,0.52445322,0.079890644,0.043829296,0.069477719,0.048295889,0.088338683,0.059262511,0.030289728,0,0,0,0,0,0,0,0,0,0,0,0,NA
6075025402,6,75,25402,3284,3284,3284,1118,106,728,3105,42,1985,205,56,161,456,289,0.604445798,0.062423873,0.076923077,0.051851852,0.138855055,0.088002436,0.094812165,0.037567084,0,0,0,0,0,0,0,0,0,0,0,0,NA
6075047901,6,75,47901,7597,7578,7578,2669,405,1464,7052,222,4648,637,88,595,1181,666,0.611820455,0.083848888,0.06010929,0.084373227,0.15584587,0.087885986,0.151742226,0.08317722,1,0,0,0,0,0,1,0,0,0,0,0,NA
6075026200,6,75,26200,7583,7563,7573,1995,175,1529,7417,134,7093,579,125,1866,2337,637,0.935381775,0.076355005,0.08175278,0.251584198,0.309004363,0.084114618,0.087719298,0.06716792,0,1,0,0,1,1,0,0,0,0,1,1,High
6075021600,6,75,21600,4345,4345,4345,2116,257,1051,4205,17,1902,322,121,38,552,420,0.437744534,0.07410817,0.115128449,0.009036861,0.127042578,0.096662831,0.121455577,0.008034026,0,0,0,0,0,0,0,0,0,0,0,0,NA
6075030900,6,75,30900,7314,7291,7309,2343,55,1820,7169,0,4189,933,170,522,715,652,0.572737216,0.127563577,0.093406593,0.072813503,0.098066109,0.08920509,0.023474178,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
6013338302,6,13,338302,6094,6051,6051,2122,32,1860,5692,47,1928,645,72,62,564,385,0.316376764,0.105841812,0.038709677,0.010892481,0.093207734,0.063625847,0.015080113,0.022148916,1,0,0,0,0,0,0,0,0,0,0,0,NA
6013349000,6,13,349000,5598,5548,5536,2103,178,1451,5430,230,1591,531,111,315,1091,542,0.284208646,0.094855305,0.076498966,0.05801105,0.196647441,0.097904624,0.084640989,0.10936757,1,0,0,0,0,0,0,0,0,0,0,0,NA
6013357000,6,13,357000,3170,3148,3170,1424,56,750,3033,121,1126,150,86,107,592,443,0.355205047,0.047318612,0.114666667,0.035278602,0.188055909,0.139747634,0.039325843,0.08497191,0,0,0,1,0,0,0,0,0,0,0,0,NA
6013307101,6,13,307101,4340,4304,4335,1449,39,1041,4087,100,2342,342,151,148,1477,796,0.539631336,0.078801843,0.145052834,0.036212381,0.343169145,0.183621684,0.026915114,0.069013112,0,0,0,1,0,1,0,0,0,0,0,0,NA
6013307202,6,13,307202,4305,4305,4305,1555,238,1119,3756,590,3802,65,655,253,2555,788,0.883159117,0.015098722,0.585344057,0.067358892,0.593495935,0.183042973,0.153054662,0.379421222,0,1,1,1,0,1,1,1,1,1,1,0,Highest
6013307204,6,13,307204,4238,4216,4227,1291,56,1083,4051,34,2956,223,113,258,1247,718,0.69749882,0.05261916,0.104339797,0.063687978,0.295777989,0.169860421,0.043377227,0.026336174,0,0,0,1,0,1,0,0,0,0,0,0,NA
6013317000,6,13,317000,2061,2061,2061,1006,46,424,1995,144,517,82,173,23,497,161,0.250849102,0.039786511,0.408018868,0.011528822,0.241145075,0.078117419,0.045725646,0.143141153,0,0,1,0,0,0,0,1,0,0,0,0,NA
6013321101,6,13,321101,6483,6100,6144,2340,86,1705,6155,81,2335,543,81,28,687,473,0.36017276,0.08375752,0.047507331,0.004549147,0.112622951,0.076985677,0.036752137,0.034615385,1,0,0,0,0,0,0,0,0,0,0,0,NA
6013321102,6,13,321102,6938,6915,6906,2631,16,2008,6621,13,2294,343,232,0,353,566,0.330642837,0.049437878,0.115537849,0,0.051048445,0.081957718,0.006081338,0.004941087,0,0,0,0,0,0,0,0,0,0,0,0,NA
6013321103,6,13,321103,4616,4616,4616,1798,18,1316,4271,22,1151,530,117,36,306,383,0.249350087,0.114818024,0.088905775,0.008428939,0.066291161,0.08297227,0.010011123,0.012235818,1,0,0,0,0,0,0,0,0,0,0,0,NA
6055201700,6,55,201700,5633,4471,5614,1619,36,1172,5479,111,2274,266,80,247,842,527,0.403692526,0.047221729,0.068259386,0.045081219,0.18832476,0.093872462,0.022235948,0.06856084,0,0,0,0,0,0,0,0,0,0,0,0,NA
6055200703,6,55,200703,2840,2826,2840,1099,9,821,2766,0,267,210,46,0,191,307,0.094014085,0.073943662,0.056029233,0,0.067586695,0.108098592,0.008189263,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6055200802,6,55,200802,6042,5939,5974,2362,157,1468,5661,152,2776,723,278,131,1089,385,0.459450513,0.119662363,0.189373297,0.023140788,0.183364203,0.064445932,0.066469094,0.064352244,1,0,1,0,0,0,0,0,0,0,0,0,NA
6055200201,6,55,200201,3491,3442,3444,1295,31,783,3261,112,1543,245,138,423,1243,398,0.441993698,0.070180464,0.176245211,0.129714811,0.361127252,0.115563298,0.023938224,0.086486486,0,0,0,0,1,1,0,0,0,0,0,0,NA
6055201800,6,55,201800,1745,1742,1745,720,15,464,1673,23,466,66,48,77,379,249,0.267048711,0.03782235,0.103448276,0.046025105,0.217566016,0.14269341,0.020833333,0.031944444,0,0,0,1,0,0,0,0,0,0,0,0,NA
6055200203,6,55,200203,2352,2352,2352,844,59,534,2168,122,1217,87,46,119,645,249,0.517431973,0.036989796,0.086142322,0.054889299,0.274234694,0.105867347,0.069905213,0.144549763,0,0,0,0,0,0,0,1,0,0,0,0,NA
6055201900,6,55,201900,1260,1257,1254,548,20,298,1219,36,376,127,0,55,163,147,0.298412698,0.100793651,0,0.04511895,0.129673827,0.11722488,0.03649635,0.065693431,1,0,0,0,0,0,0,0,0,0,0,0,NA
6055201500,6,55,201500,1984,1968,1984,744,5,523,1944,21,715,300,6,117,354,244,0.360383065,0.151209677,0.011472275,0.060185185,0.179878049,0.122983871,0.00672043,0.028225806,1,0,0,1,0,0,0,0,0,0,0,0,NA
6055202000,6,55,202000,5285,5221,5201,2082,147,1346,5001,116,2468,527,245,799,1556,852,0.466982025,0.099716178,0.182020802,0.159768046,0.298027198,0.163814651,0.070605187,0.055715658,1,0,1,1,1,1,0,0,0,0,1,1,High
6055201300,6,55,201300,2982,2537,2537,1368,135,692,2948,194,590,873,83,50,620,471,0.197853789,0.292756539,0.119942197,0.016960651,0.24438313,0.185652345,0.098684211,0.141812865,1,0,0,1,0,0,0,1,0,0,0,0,NA
6055200501,6,55,200501,5255,5218,5218,1648,89,1164,4906,191,3540,165,230,784,1601,332,0.673644148,0.031398668,0.197594502,0.159804321,0.306822537,0.06362591,0.054004854,0.115898058,0,0,1,0,1,1,0,0,0,0,0,0,NA
6055200503,6,55,200503,1683,1683,1683,687,61,310,1590,143,839,59,3,140,672,196,0.498514557,0.035056447,0.009677419,0.088050314,0.399286988,0.116458705,0.088791849,0.208151383,0,0,0,0,0,1,0,1,0,0,0,0,NA
6097151402,6,97,151402,9917,9917,9893,3516,324,2042,9356,574,6314,291,583,1078,5006,1228,0.636684481,0.029343551,0.285504407,0.11522018,0.504789755,0.124128171,0.092150171,0.163253697,0,0,1,1,0,1,0,1,1,1,1,0,High
6097152100,6,97,152100,3158,2373,2400,1062,32,471,3034,212,1044,206,43,125,671,335,0.33058898,0.065231159,0.091295117,0.041199736,0.282764433,0.139583333,0.030131827,0.199623352,0,0,0,1,0,1,0,1,0,0,0,0,NA
6097152300,6,97,152300,4181,4132,4158,1794,136,990,3987,115,819,431,59,27,540,478,0.195886152,0.103085386,0.05959596,0.006772009,0.130687318,0.114959115,0.07580825,0.064102564,1,0,0,0,0,0,0,0,0,0,0,0,NA
6097152400,6,97,152400,9433,9340,9376,3969,178,2618,9172,181,1780,1628,88,250,647,1586,0.188699247,0.172585604,0.033613445,0.027256869,0.069271949,0.16915529,0.044847569,0.045603427,1,0,0,1,0,0,0,0,0,0,0,0,NA
6097152600,6,97,152600,8190,8157,8176,3052,46,2311,7949,104,1494,706,150,89,874,687,0.182417582,0.086202686,0.064906967,0.011196377,0.107147236,0.084026419,0.015072084,0.034076016,1,0,0,0,0,0,0,0,0,0,0,0,NA
6097153102,6,97,153102,5735,5653,5660,1454,83,1220,5284,98,4496,124,282,850,1955,492,0.783958152,0.021621622,0.231147541,0.160862983,0.34583407,0.086925795,0.057083906,0.067400275,0,1,1,0,1,1,0,0,1,1,1,0,High
6097153705,6,97,153705,4078,4016,4078,1851,73,832,4025,158,909,342,106,69,1124,703,0.222903384,0.08386464,0.127403846,0.017142857,0.279880478,0.172388426,0.039438142,0.085359265,1,0,0,1,0,0,0,0,0,0,0,0,NA
6097153706,6,97,153706,4638,4638,4629,2065,59,1147,4408,146,732,312,87,32,987,740,0.157826649,0.067270375,0.075850044,0.007259528,0.212807245,0.159861741,0.028571429,0.070702179,0,0,0,1,0,0,0,0,0,0,0,0,NA
6097154302,6,97,154302,3369,3340,3351,1733,31,840,3318,138,338,257,21,11,780,467,0.100326506,0.076283764,0.025,0.00331525,0.233532934,0.139361385,0.017888055,0.079630698,0,0,0,1,0,0,0,0,0,0,0,0,NA
6097153902,6,97,153902,4451,4367,4394,1648,43,1170,4171,193,2133,246,222,538,1179,455,0.479218153,0.055268479,0.18974359,0.128985855,0.269979391,0.103550296,0.026092233,0.11711165,0,0,1,0,1,0,0,0,0,0,0,0,NA
6097150303,6,97,150303,4403,4382,4403,2310,148,1132,4259,15,656,1141,72,10,615,769,0.148989325,0.259141494,0.06360424,0.002347969,0.140346874,0.174653645,0.064069264,0.006493506,1,0,0,1,0,0,0,0,0,0,0,0,NA
6097150304,6,97,150304,6055,6022,6055,2172,28,1436,5563,156,2420,304,283,258,1391,751,0.399669694,0.050206441,0.197075209,0.046377854,0.230986383,0.124029727,0.012891344,0.071823204,0,0,1,1,0,0,0,0,0,0,0,0,NA
6097150601,6,97,150601,4443,4429,4402,1414,49,1147,4216,94,1847,208,192,226,856,399,0.415710106,0.046815215,0.1673932,0.053605313,0.193271619,0.090640618,0.034653465,0.066478076,0,0,0,0,0,0,0,0,0,0,0,0,NA
6097151203,6,97,151203,4742,4742,4742,1880,76,1229,4495,233,973,222,206,64,1301,631,0.205187685,0.04681569,0.167615948,0.014238042,0.274356811,0.133066217,0.040425532,0.12393617,0,0,0,1,0,0,0,0,0,0,0,0,NA
6097151401,6,97,151401,7623,7589,7598,2520,105,1734,7223,293,4224,154,295,495,1931,1000,0.554112554,0.02020202,0.170126874,0.068531081,0.254447226,0.131613583,0.041666667,0.116269841,0,0,0,1,0,0,0,0,0,0,0,0,NA
6097150901,6,97,150901,5067,5027,5020,2035,169,1255,4807,255,2001,188,170,208,1589,567,0.39490823,0.037102822,0.135458167,0.043270231,0.316093097,0.112948207,0.083046683,0.125307125,0,0,0,0,0,1,0,0,0,0,0,0,NA
6097151201,6,97,151201,7352,7344,7331,2899,49,1744,6977,410,2647,370,301,172,2732,900,0.360038085,0.050326442,0.172591743,0.024652429,0.372004357,0.122766335,0.01690238,0.141428079,0,0,0,1,0,1,0,1,0,0,0,0,NA
6097151308,6,97,151308,4753,4748,4700,1890,117,1094,4133,357,1669,452,218,61,1449,812,0.351146644,0.095097833,0.199268739,0.014759255,0.305181129,0.172765957,0.061904762,0.188888889,1,0,1,1,0,1,0,1,1,1,1,0,High
6097151309,6,97,151309,5147,5147,5147,1979,85,1368,4792,164,1372,270,156,34,844,459,0.266563046,0.052457742,0.114035088,0.007095159,0.163979017,0.089178162,0.042950985,0.082870136,0,0,0,0,0,0,0,0,0,0,0,0,NA
6097152502,6,97,152502,3775,3725,3725,1493,117,763,3514,153,1436,398,77,177,995,414,0.380397351,0.105430464,0.100917431,0.050369949,0.267114094,0.11114094,0.078365707,0.102478232,1,0,0,0,0,0,0,0,0,0,0,0,NA
6097150202,6,97,150202,4707,4691,4691,2237,97,1220,4606,209,1264,510,101,64,672,468,0.268536223,0.108349267,0.082786885,0.01389492,0.143253038,0.099765508,0.043361645,0.093428699,1,0,0,0,0,0,0,0,0,0,0,0,NA
6097150800,6,97,150800,5402,5111,5111,2001,35,1240,5215,272,1491,518,140,198,1078,459,0.276008886,0.095890411,0.112903226,0.037967402,0.210917629,0.0898063,0.017491254,0.135932034,1,0,0,0,0,0,0,0,0,0,0,0,NA
6097151503,6,97,151503,3351,3351,3351,1333,0,1055,3251,8,356,272,51,25,172,292,0.106236944,0.0811698,0.048341232,0.007689942,0.051327962,0.087138168,0,0.0060015,1,0,0,0,0,0,0,0,0,0,0,0,NA
6097151700,6,97,151700,7344,7110,7158,2860,287,1705,6802,432,2451,921,246,214,1787,893,0.33374183,0.125408497,0.144281525,0.031461335,0.251336146,0.124755518,0.10034965,0.151048951,1,0,0,1,0,0,0,1,0,0,0,0,NA
6097151800,6,97,151800,5112,4903,4934,2116,144,1201,4756,208,1602,378,92,16,1262,487,0.313380282,0.073943662,0.076602831,0.003364172,0.257393433,0.098702878,0.06805293,0.098298677,0,0,0,0,0,0,0,0,0,0,0,0,NA
6097152702,6,97,152702,5644,5146,5160,1955,73,1306,5378,197,2098,284,304,147,1342,933,0.371722183,0.050318923,0.232771822,0.027333581,0.260785076,0.180813953,0.037340153,0.100767263,0,0,1,1,0,0,0,0,0,0,0,0,NA
6097151204,6,97,151204,3263,3251,3263,1285,64,783,3056,117,1129,142,68,237,862,320,0.346000613,0.043518235,0.086845466,0.077552356,0.265149185,0.098069261,0.049805447,0.091050584,0,0,0,0,0,0,0,0,0,0,0,0,NA
6097153401,6,97,153401,6374,6333,6345,2677,74,1595,6184,370,1290,437,298,28,1658,785,0.202384688,0.068559774,0.186833856,0.004527814,0.261803253,0.123719464,0.027642884,0.138214419,0,0,1,1,0,0,0,0,0,0,0,0,NA
6097152903,6,97,152903,5436,5436,5436,1545,187,1192,5013,226,3722,214,327,964,2529,681,0.684694628,0.039367182,0.274328859,0.19230002,0.465231788,0.125275938,0.121035599,0.146278317,0,0,1,1,1,1,0,1,1,1,1,0,High
6097153001,6,97,153001,6985,6793,6979,2548,519,1354,6604,416,3590,227,324,602,2326,1153,0.513958482,0.03249821,0.23929099,0.091156875,0.342411306,0.165209915,0.203689168,0.163265306,0,0,1,1,0,1,1,1,0,0,1,1,High
6097153006,6,97,153006,8204,8197,8164,2823,133,2003,7622,151,3765,577,395,469,2678,839,0.458922477,0.070331546,0.197204194,0.061532406,0.326704892,0.102768251,0.047113,0.053489196,0,0,1,0,0,1,0,0,0,0,0,0,NA
6001400700,6,1,400700,5116,5106,5116,1947,291,910,4833,219,3084,202,138,283,1920,659,0.602814699,0.039483972,0.151648352,0.058555762,0.376028202,0.128811572,0.149460709,0.11248074,0,0,0,1,0,1,0,0,1,1,0,-1,NA
6001402700,6,1,402700,1842,1827,1842,682,163,380,1798,107,1388,53,81,172,645,279,0.753528773,0.028773073,0.213157895,0.095661846,0.353037767,0.151465798,0.239002933,0.156891496,0,1,1,1,0,1,1,1,1,1,1,0,High
6001402900,6,1,402900,1427,1334,1427,899,509,193,1417,130,1117,174,46,318,702,296,0.782761037,0.121934128,0.238341969,0.224417784,0.526236882,0.207428171,0.56618465,0.144605117,1,1,1,1,1,1,1,1,1,1,1,0,Highest
6001403400,6,1,403400,4617,4596,4578,2857,984,837,4429,344,2745,654,135,541,1201,854,0.59454191,0.141650422,0.161290323,0.122149469,0.261314186,0.186544343,0.344417221,0.12040602,1,0,0,1,1,0,1,0,1,1,0,-1,NA
6001404600,6,1,404600,4688,4686,4688,1784,24,1309,4499,20,1467,400,109,50,470,371,0.312926621,0.085324232,0.083269672,0.011113581,0.100298762,0.079138225,0.013452915,0.011210762,1,0,0,0,0,0,0,0,0,0,0,0,NA
6001406201,6,1,406201,4858,4737,4812,1493,397,876,4459,410,4507,139,365,994,2671,462,0.927748044,0.028612598,0.416666667,0.222919937,0.563858982,0.096009975,0.265907569,0.274614869,0,1,1,0,1,1,1,1,1,1,1,0,Highest
6001406800,6,1,406800,3510,3504,3504,1351,69,854,3203,91,1978,233,112,220,597,293,0.563532764,0.066381766,0.131147541,0.068685607,0.170376712,0.083618721,0.051073279,0.067357513,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001407800,6,1,407800,2734,1895,2734,757,39,480,2642,61,1928,112,67,90,424,287,0.705193855,0.040965618,0.139583333,0.034065102,0.223746702,0.104974396,0.051519155,0.080581242,0,1,0,0,0,0,0,0,1,1,0,-1,NA
6001408000,6,1,408000,2718,2280,2718,1010,64,636,2655,30,1270,205,49,38,218,306,0.467255335,0.075423105,0.077044025,0.014312618,0.095614035,0.112582781,0.063366337,0.02970297,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001420500,6,1,420500,2537,2498,2514,977,87,682,2430,124,1246,160,103,97,374,190,0.491131257,0.063066614,0.151026393,0.039917695,0.149719776,0.07557677,0.089048106,0.12691914,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001408200,6,1,408200,4455,4428,4455,1855,343,1012,4166,375,3525,215,381,171,1456,627,0.791245791,0.048260382,0.376482213,0.041046567,0.328816621,0.140740741,0.18490566,0.202156334,0,1,1,1,0,1,1,1,1,1,1,0,High
6001409900,6,1,409900,3680,3632,3663,1420,7,1048,3425,30,2747,456,62,94,560,407,0.746467391,0.123913043,0.059160305,0.027445255,0.154185022,0.111111111,0.004929577,0.021126761,1,1,0,0,0,0,0,0,0,0,0,0,NA
6001420200,6,1,420200,3300,3244,3300,1251,91,881,3087,172,1932,136,236,125,572,193,0.585454545,0.041212121,0.267877412,0.040492387,0.176325524,0.058484848,0.072741807,0.137490008,0,0,1,0,0,0,0,0,0,0,0,0,NA
6001421600,6,1,421600,3698,3698,3698,1572,30,1045,3413,74,1003,443,66,13,419,311,0.271227691,0.119794484,0.063157895,0.003808966,0.113304489,0.084099513,0.019083969,0.047073791,1,0,0,0,0,0,0,0,0,0,0,0,NA
6001421900,6,1,421900,4020,4006,4015,1665,142,1032,3691,128,1700,157,134,94,650,327,0.422885572,0.039054726,0.129844961,0.025467353,0.162256615,0.081444583,0.085285285,0.076876877,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001422200,6,1,422200,3347,3347,3347,1530,148,724,3191,176,1402,72,98,20,781,229,0.418882581,0.021511802,0.135359116,0.006267628,0.233343293,0.06841948,0.096732026,0.11503268,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001435700,6,1,435700,4923,4923,4923,1432,44,1101,4649,98,3904,273,147,468,1336,493,0.793012391,0.055453991,0.133514986,0.10066681,0.27137924,0.10014219,0.030726257,0.068435754,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001436100,6,1,436100,6146,6146,6146,1807,134,1419,5881,64,4721,316,188,845,1386,539,0.768141881,0.051415555,0.132487667,0.143683047,0.225512528,0.087699317,0.07415606,0.03541782,0,1,0,0,1,0,0,0,0,0,0,0,NA
6001440200,6,1,440200,6261,6255,6261,1516,47,1364,5765,89,5969,207,167,454,1594,516,0.953362083,0.033061811,0.122434018,0.078751084,0.254836131,0.08241495,0.031002639,0.058707124,0,1,0,0,0,0,0,0,1,1,0,-1,NA
6001440308,6,1,440308,5856,5846,5846,1974,290,1454,5574,198,4935,459,113,324,667,496,0.84272541,0.078381148,0.077716644,0.058127018,0.114095108,0.084844338,0.146909828,0.100303951,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001443103,6,1,443103,3937,3908,3937,1211,23,1116,3746,8,3636,308,51,160,350,211,0.923545847,0.078232156,0.045698925,0.042712226,0.089559877,0.053594107,0.018992568,0.006606111,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001450400,6,1,450400,6879,6852,6869,2386,44,1901,6433,102,3281,367,193,335,902,565,0.47695886,0.053350778,0.101525513,0.052075237,0.131640397,0.082253603,0.018440905,0.042749371,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001450603,6,1,450603,5308,5303,5303,1704,10,1413,4873,62,2122,274,155,103,449,406,0.399773926,0.051620196,0.109695683,0.021136877,0.084669055,0.076560437,0.005868545,0.036384977,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001450606,6,1,450606,6303,6292,6291,2110,42,1827,6109,46,2593,217,71,116,284,431,0.411391401,0.03442805,0.038861522,0.018988378,0.045136682,0.068510571,0.019905213,0.021800948,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001451102,6,1,451102,4036,4014,4036,1371,0,1202,3892,0,910,230,30,27,200,299,0.225470763,0.056987116,0.024958403,0.006937307,0.04982561,0.074083251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001451202,6,1,451202,4972,4972,4972,1786,45,1344,4596,13,1872,113,93,28,417,434,0.376508447,0.022727273,0.069196429,0.006092254,0.08386967,0.087288817,0.025195969,0.007278835,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001422700,6,1,422700,5053,2650,5053,1000,463,158,5053,509,2839,39,11,20,1813,272,0.561844449,0.007718187,0.069620253,0.003958045,0.684150943,0.053829408,0.463,0.509,0,0,0,0,0,1,1,1,1,1,0,-1,NA
6001423100,6,1,423100,4272,4230,4230,1927,461,936,4068,419,2288,312,191,136,1026,497,0.535580524,0.073033708,0.204059829,0.033431662,0.242553191,0.11749409,0.239231967,0.21743643,0,0,1,0,0,0,1,1,1,1,0,-1,NA
6001422400,6,1,422400,4386,4386,4386,2077,667,458,4255,636,2163,96,18,80,1760,173,0.493160055,0.021887825,0.03930131,0.01880141,0.40127679,0.039443684,0.321136254,0.306210881,0,0,0,0,0,1,1,1,0,0,0,0,NA
6001422500,6,1,422500,4047,3141,4047,1373,395,424,3953,364,2056,117,40,87,1365,285,0.50803064,0.028910304,0.094339623,0.022008601,0.434574976,0.070422535,0.287691187,0.265112891,0,0,0,0,0,1,1,1,0,0,0,0,NA
6001422600,6,1,422600,1264,67,1264,21,0,21,1264,0,766,4,0,12,0,49,0.606012658,0.003164557,0,0.009493671,0,0.038765823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001426100,6,1,426100,6404,6393,6404,2229,64,1886,6188,51,1577,614,62,45,176,441,0.246252342,0.095877577,0.032873807,0.00727214,0.027530111,0.06886321,0.028712427,0.022880215,1,0,0,0,0,0,0,0,0,0,0,0,NA
6001427300,6,1,427300,5084,5084,5067,1869,110,1220,4722,210,3299,243,138,472,1060,462,0.648898505,0.04779701,0.113114754,0.099957645,0.208497246,0.091178212,0.058855003,0.112359551,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001427600,6,1,427600,5559,5529,5508,1848,191,1281,5141,535,4237,267,246,494,2385,632,0.762187444,0.048030221,0.192037471,0.096090255,0.43136191,0.114742193,0.103354978,0.289502165,0,1,1,0,0,1,0,1,1,1,1,0,High
6001427900,6,1,427900,5031,5021,5031,2030,43,1168,4788,220,2477,220,79,275,829,427,0.492347446,0.043728881,0.067636986,0.057435255,0.165106552,0.084873783,0.021182266,0.108374384,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001428302,6,1,428302,7501,7440,7442,2540,109,2077,7132,114,4387,623,118,353,459,737,0.584855353,0.083055593,0.056812711,0.049495233,0.061693548,0.099032518,0.042913386,0.04488189,1,0,0,0,0,0,0,0,0,0,0,0,NA
6001428600,6,1,428600,3471,3350,3327,1610,138,838,3354,142,2001,393,142,282,610,352,0.576490925,0.113223855,0.169451074,0.084078712,0.182089552,0.105801022,0.085714286,0.088198758,1,0,0,0,0,0,0,0,0,0,0,0,NA
6001430800,6,1,430800,5232,5156,5204,2108,131,1404,4926,64,2318,338,222,220,822,533,0.443042813,0.064602446,0.158119658,0.044660983,0.159425912,0.102421214,0.062144213,0.030360531,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001433600,6,1,433600,5722,5722,5722,2153,245,1466,5595,380,4464,351,435,1289,2352,600,0.780146802,0.061342188,0.296725784,0.230384272,0.411045089,0.104858441,0.113794705,0.17649791,0,1,1,0,1,1,0,1,1,1,1,0,High
6001437400,6,1,437400,3428,3416,3428,959,13,828,3163,25,2925,194,69,433,672,375,0.853267211,0.056592765,0.083333333,0.136895353,0.196721311,0.109393232,0.013555787,0.026068822,0,1,0,0,1,0,0,0,1,1,0,-1,NA
6001438201,6,1,438201,4926,4919,4926,1182,22,1007,4588,21,4465,203,167,710,1403,373,0.906414941,0.041209907,0.165839126,0.154751526,0.285220573,0.075720666,0.018612521,0.017766497,0,1,0,0,1,1,0,0,1,1,1,0,High
6001420100,6,1,420100,2454,2454,2446,862,31,705,2363,36,911,99,83,34,249,204,0.371230644,0.040342298,0.117730496,0.014388489,0.101466993,0.083401472,0.035962877,0.041763341,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001422900,6,1,422900,5463,5368,5436,2044,1291,510,5438,862,3383,100,101,207,3450,577,0.619256819,0.018304961,0.198039216,0.038065465,0.642697466,0.106144224,0.631604697,0.421722114,0,0,1,0,0,1,1,1,1,1,1,0,High
6001436800,6,1,436800,4335,4335,4319,1329,78,969,3982,83,3711,180,161,351,892,279,0.856055363,0.041522491,0.166150671,0.08814666,0.205767013,0.064598287,0.058690745,0.062452972,0,1,0,0,0,0,0,0,1,1,0,-1,NA
6001436401,6,1,436401,7776,7767,7767,2945,257,1911,7170,399,5174,605,362,291,1628,860,0.665380658,0.077803498,0.189429618,0.040585774,0.209604738,0.110724862,0.087266553,0.135483871,0,0,1,0,0,0,0,0,1,1,0,-1,NA
