GEOID,STATE,COUNTY_FIPS,TRACT,TOT_POP_MIN,TOT_POP_SEN,TOT_POP_POV,TOT_POP_CIV_NI,TOT_HH,TOT_FAM,TOT_POP_OVER5,POP_MINORITY,POP_OVER75,POP_SPFAM,POP_LEP,POP_BELOW200,POP_DISABILITY,POP_HUS_RENT50,POP_ZVHHS,PCT_OVER75,PCT_MINORITY,PCT_SPFAM,PCT_LEP,PCT_BELOW200,PCT_DISAB,PCT_ZVHHS,PCT_HUS_RENT50,OVER75_HALFSD,MINORITY_HALFSD,SPFAM_HALFSD,DISAB_HALFSD,LEP_HALFSD,BELOW200_HALFSD,ZVHH_HALFSD,HUS_RENT50_HALFSD,Count_DisadFact_HALFSD,COC_FLAG_2018,COC_CLASS
6085509109,6,85,509109,4603,4603,4584,4603,1943,1134,4086,2495,38,111,48,398,85,31,15,0.008255486,0.542037801,0.097883598,0.01174743,0.086823735,0.018466218,0.007720021,0.015954709,0,0,0,0,0,0,0,0,0,0,NA
6085509201,6,85,509201,4780,4780,4780,4740,2337,914,4684,2334,206,87,193,799,234,394,77,0.043096234,0.488284519,0.095185996,0.041204099,0.167154812,0.049367089,0.032948224,0.168592212,0,0,0,0,0,0,0,1,1,0,NA
6085509202,6,85,509202,4635,4635,4635,4635,1885,1087,4399,2607,359,108,260,817,486,122,152,0.077454153,0.562459547,0.099356026,0.059104342,0.17626753,0.104854369,0.080636605,0.064721485,0,0,0,0,0,0,0,0,0,0,NA
6085509302,6,85,509302,3192,3192,3192,3192,1222,836,2949,1208,197,97,118,262,241,44,51,0.061716792,0.378446115,0.116028708,0.040013564,0.082080201,0.075501253,0.041734861,0.036006547,0,0,0,0,0,0,0,0,0,0,NA
6085509303,6,85,509303,3444,3444,3444,3444,1743,766,3185,1865,371,105,413,1132,407,377,256,0.107723577,0.541521487,0.137075718,0.12967033,0.328687573,0.118176539,0.146873207,0.216293746,1,0,0,0,1,1,1,1,4,1,High
6085509304,6,85,509304,3373,3373,3373,3373,1357,719,3214,2125,99,169,152,761,184,146,44,0.029350726,0.630002965,0.235048679,0.047293093,0.225615179,0.054550845,0.032424466,0.107590273,0,0,1,0,0,0,0,0,1,0,NA
6085509401,6,85,509401,3738,3738,3728,3728,1757,911,3519,2100,90,131,237,483,269,187,170,0.024077047,0.561797753,0.143798024,0.067348679,0.129560086,0.072156652,0.096755834,0.106431417,0,0,0,0,0,0,0,0,0,0,NA
6085509403,6,85,509403,5009,5009,4908,5009,2052,1019,4634,3200,71,182,620,1612,220,350,191,0.014174486,0.63885007,0.178606477,0.133793699,0.328443358,0.043920942,0.093079922,0.170565302,0,0,0,0,1,1,0,1,2,0,NA
6085509404,6,85,509404,7091,7091,7091,7091,2683,1503,6485,4812,300,268,878,2529,725,435,167,0.04230715,0.678606685,0.178310047,0.13538936,0.356649274,0.102242279,0.062243757,0.162131942,0,0,0,0,1,1,0,1,2,0,NA
6085509500,6,85,509500,5371,5371,5371,5371,2240,1209,5251,3465,98,315,577,1507,256,459,169,0.018246137,0.64513126,0.260545906,0.109883832,0.280580897,0.047663377,0.075446429,0.204910714,0,0,1,0,0,0,0,1,2,0,NA
6085509600,6,85,509600,3403,3403,3393,3393,1483,746,3195,1432,83,19,82,389,245,137,92,0.024390244,0.420805172,0.025469169,0.025665102,0.114647804,0.072207486,0.062036413,0.09238031,0,0,0,0,0,0,0,0,0,0,NA
6085509700,6,85,509700,3065,3065,3065,3065,1408,688,2870,1364,105,77,7,371,139,101,53,0.034257749,0.44502447,0.111918605,0.002439024,0.121044046,0.045350734,0.037642045,0.071732955,0,0,0,0,0,0,0,0,0,0,NA
6085509801,6,85,509801,5679,5679,5679,5679,2172,1516,5200,2501,200,108,371,588,296,194,85,0.035217468,0.440394436,0.071240106,0.071346154,0.103539356,0.052121852,0.039134438,0.0893186,0,0,0,0,0,0,0,0,0,0,NA
6085509802,6,85,509802,3021,3021,3010,3010,1131,780,2812,1591,182,16,166,284,159,42,14,0.060244952,0.526646806,0.020512821,0.059032717,0.094352159,0.05282392,0.012378426,0.037135279,0,0,0,0,0,0,0,0,0,0,NA
6085509901,6,85,509901,1879,1879,1842,1855,689,524,1741,619,152,48,3,101,60,18,24,0.080894093,0.329430548,0.091603053,0.001723148,0.054831705,0.032345013,0.034833091,0.026124819,0,0,0,0,0,0,0,0,0,0,NA
6085509902,6,85,509902,4833,4833,4685,4740,1839,1234,4437,1951,562,64,338,793,437,48,235,0.116283882,0.403683013,0.051863857,0.076177597,0.169263607,0.092194093,0.127786841,0.026101142,1,0,0,0,0,0,1,0,2,0,NA
6085510001,6,85,510001,6198,6198,6051,6051,2063,1838,5833,2554,587,31,271,224,313,8,0,0.09470797,0.412068409,0.016866159,0.046459798,0.037018675,0.051726987,0,0.003877848,0,0,0,0,0,0,0,0,0,0,NA
6085510002,6,85,510002,3840,3840,3840,3840,1291,1096,3632,1566,270,50,91,333,218,28,9,0.0703125,0.4078125,0.045620438,0.025055066,0.08671875,0.056770833,0.00697134,0.021688613,0,0,0,0,0,0,0,0,0,0,NA
6085510100,6,85,510100,2970,2970,2963,2970,1081,898,2818,940,377,27,20,257,247,7,24,0.126936027,0.316498316,0.030066815,0.007097232,0.086736416,0.083164983,0.022201665,0.006475486,1,0,0,0,0,0,0,0,1,0,NA
6085510200,6,85,510200,4346,4346,4346,4346,1440,1223,4173,1388,375,72,86,283,282,33,12,0.08628624,0.319374137,0.058871627,0.020608675,0.065117349,0.064887253,0.008333333,0.022916667,0,0,0,0,0,0,0,0,0,0,NA
6085510300,6,85,510300,4278,4278,4269,4278,1716,1192,4098,1244,399,105,33,250,194,17,61,0.093267882,0.290790089,0.088087248,0.008052709,0.058561724,0.045348294,0.035547786,0.00990676,0,0,0,0,0,0,0,0,0,0,NA
6085510400,6,85,510400,3289,3289,3289,3289,1165,959,3106,1329,297,42,22,214,156,28,14,0.090301003,0.404074187,0.04379562,0.007083065,0.065065369,0.04743083,0.012017167,0.024034335,0,0,0,0,0,0,0,0,0,0,NA
6085510500,6,85,510500,4996,4996,4929,4929,1891,1393,4784,1774,718,83,88,309,368,137,61,0.143714972,0.355084067,0.059583632,0.018394649,0.062690201,0.074660174,0.032258065,0.07244844,1,0,0,0,0,0,0,0,1,0,NA
6085510600,6,85,510600,6564,6564,6564,6564,2350,1741,6053,3515,456,173,559,1403,487,110,29,0.069469835,0.535496648,0.099368179,0.0923509,0.213741621,0.074192566,0.012340426,0.046808511,0,0,0,0,0,0,0,0,0,0,NA
6085510700,6,85,510700,5133,5133,5110,5125,2046,1269,4904,2751,257,106,421,857,257,326,174,0.050068186,0.535943892,0.083530339,0.085848287,0.167710372,0.050146341,0.085043988,0.159335288,0,0,0,0,0,0,0,1,1,0,NA
6085510801,6,85,510801,5797,5797,5795,5797,2210,1727,5624,2838,945,144,154,479,484,56,155,0.163015353,0.489563567,0.083381587,0.027382646,0.082657463,0.083491461,0.070135747,0.025339367,1,0,0,0,0,0,0,0,1,0,NA
6085510802,6,85,510802,1864,1864,1854,1855,683,523,1783,774,273,36,74,60,170,15,25,0.146459227,0.415236052,0.068833652,0.041503085,0.03236246,0.091644205,0.036603221,0.021961933,1,0,0,0,0,0,0,0,1,0,NA
6085510803,6,85,510803,2402,2402,2402,2402,997,638,2327,1272,298,72,107,500,258,99,83,0.124063281,0.529558701,0.112852665,0.045981951,0.208159867,0.107410491,0.083249749,0.099297894,1,0,0,0,0,0,0,0,1,0,NA
6085510900,6,85,510900,5563,5563,5563,5563,2040,1616,5259,2518,350,142,208,515,225,199,42,0.062915693,0.452633471,0.087871287,0.039551245,0.092575948,0.040445803,0.020588235,0.09754902,0,0,0,0,0,0,0,0,0,0,NA
6085511000,6,85,511000,6813,6813,6812,6813,2449,1968,6335,3456,236,135,157,378,260,115,13,0.034639659,0.507265522,0.068597561,0.024782952,0.055490311,0.038162337,0.005308289,0.046957942,0,0,0,0,0,0,0,0,0,0,NA
6085511100,6,85,511100,5571,5571,5539,5571,1846,1522,5372,2488,426,140,72,503,244,27,44,0.076467421,0.446598456,0.091984231,0.013402829,0.090810616,0.043798241,0.02383532,0.014626219,0,0,0,0,0,0,0,0,0,0,NA
6085511200,6,85,511200,5058,5058,5058,5058,1670,1257,4829,1556,270,87,27,197,315,26,17,0.053380783,0.307631475,0.069212411,0.00559122,0.038948201,0.06227758,0.010179641,0.015568862,0,0,0,0,0,0,0,0,0,0,NA
6085511301,6,85,511301,3888,3888,3810,3810,1801,955,3753,1119,444,146,41,667,332,305,158,0.114197531,0.287808642,0.152879581,0.010924594,0.175065617,0.087139108,0.087729039,0.169350361,1,0,0,0,0,0,0,1,2,0,NA
6085511302,6,85,511302,4157,4157,4018,4018,2136,831,3979,1628,618,54,227,945,419,272,568,0.148664903,0.391628578,0.064981949,0.05704951,0.235191638,0.104280737,0.265917603,0.127340824,1,0,0,0,0,0,1,0,2,0,NA
6085511400,6,85,511400,3573,3573,3573,3573,1335,966,3440,1419,225,103,25,257,162,31,42,0.062972292,0.397145256,0.106625259,0.007267442,0.071928352,0.04534005,0.031460674,0.023220974,0,0,0,0,0,0,0,0,0,0,NA
6085511500,6,85,511500,8111,8111,7226,8111,3043,1933,7738,3039,508,170,154,448,456,326,183,0.062630995,0.374676365,0.087946198,0.019901783,0.061998339,0.056219948,0.060138022,0.107131121,0,0,0,0,0,0,0,0,0,0,NA
6085511608,6,85,511608,3129,3129,156,3129,93,10,3129,1806,12,6,9,61,209,39,25,0.003835091,0.577181208,0.6,0.002876318,0.391025641,0.066794503,0.268817204,0.419354839,0,0,1,0,0,1,1,1,3,1,High
6085511609,6,85,511609,3206,3206,3140,3140,1714,698,2977,1043,655,62,103,422,337,305,237,0.204304429,0.325327511,0.088825215,0.034598589,0.134394904,0.107324841,0.138273046,0.177946324,1,0,0,0,0,0,1,1,3,0,NA
6085511701,6,85,511701,4349,4349,4349,4349,1565,1283,4240,1630,440,46,36,194,193,71,12,0.101172683,0.374798804,0.035853468,0.008490566,0.044607956,0.044378018,0.007667732,0.045367412,1,0,0,0,0,0,0,0,1,0,NA
6085511702,6,85,511702,2812,2812,2812,2812,945,807,2719,850,211,21,40,131,157,0,31,0.075035562,0.30227596,0.026022305,0.014711291,0.04658606,0.055832148,0.032804233,0,0,0,0,0,0,0,0,0,0,0,NA
6085511704,6,85,511704,4635,4635,4626,4635,1723,1374,4530,1802,503,35,31,328,325,33,17,0.108522114,0.388781014,0.025473071,0.006843267,0.070903588,0.070118662,0.009866512,0.019152641,1,0,0,0,0,0,0,0,1,0,NA
6085511705,6,85,511705,1113,1113,1007,1007,357,283,1053,463,144,22,46,48,68,11,0,0.129380054,0.415992812,0.077738516,0.04368471,0.047666336,0.067527309,0,0.030812325,1,0,0,0,0,0,0,0,1,0,NA
6085511707,6,85,511707,2771,2771,2709,2734,1206,768,2644,1005,478,22,57,230,248,30,113,0.172500902,0.362684951,0.028645833,0.021558245,0.084902178,0.090709583,0.093698176,0.024875622,1,0,0,0,0,0,0,0,1,0,NA
6085511800,6,85,511800,4711,4711,4690,4711,1645,1141,4440,659,211,73,31,616,240,39,26,0.044788792,0.139885375,0.063978966,0.006981982,0.131343284,0.050944598,0.015805471,0.023708207,0,0,0,0,0,0,0,0,0,0,NA
6085511905,6,85,511905,3182,3182,3182,3182,1063,924,3105,1601,343,87,139,228,256,64,9,0.10779384,0.503142678,0.094155844,0.044766506,0.071653048,0.080452546,0.008466604,0.060206961,1,0,0,0,0,0,0,0,1,0,NA
6085511907,6,85,511907,4061,4061,4061,4061,1344,1152,3877,2191,311,32,204,314,250,35,9,0.076582123,0.539522285,0.027777778,0.052618004,0.077320857,0.061561192,0.006696429,0.026041667,0,0,0,0,0,0,0,0,0,0,NA
6085511909,6,85,511909,8033,8033,8022,8033,2658,2280,7639,4190,348,24,185,204,369,23,36,0.0433213,0.521598407,0.010526316,0.02421783,0.025430067,0.045935516,0.013544018,0.008653123,0,0,0,0,0,0,0,0,0,0,NA
6085511910,6,85,511910,3235,3235,3235,3235,1051,943,3095,985,356,26,52,179,243,5,0,0.110046368,0.304482226,0.02757158,0.016801292,0.055332303,0.07511592,0,0.004757374,1,0,0,0,0,0,0,0,1,0,NA
6085511911,6,85,511911,4957,4957,4914,4914,1879,1389,4732,2046,389,144,279,749,473,141,71,0.078474884,0.412749647,0.103671706,0.05896027,0.152421652,0.096255596,0.037786056,0.075039915,0,0,0,0,0,0,0,0,0,0,NA
6085511912,6,85,511912,5367,5367,5343,5355,1748,1512,5193,3084,320,35,276,256,480,64,11,0.059623626,0.574622694,0.023148148,0.053148469,0.047913157,0.089635854,0.006292906,0.036613272,0,0,0,0,0,0,0,0,0,0,NA
6085511913,6,85,511913,4343,4343,4339,4343,1427,1245,4135,1584,211,32,97,94,247,0,24,0.048583928,0.364724845,0.025702811,0.023458283,0.021663978,0.056873129,0.0168185,0,0,0,0,0,0,0,0,0,0,0,NA
6085511914,6,85,511914,5754,5754,5747,5754,1918,1614,5567,2071,462,80,218,378,496,21,54,0.080291971,0.359923531,0.049566295,0.039159332,0.065773447,0.086200904,0.028154327,0.010948905,0,0,0,0,0,0,0,0,0,0,NA
6085511915,6,85,511915,3678,3678,3673,3678,1275,866,3399,2355,241,194,475,1651,476,357,159,0.065524742,0.640293638,0.224018476,0.139746984,0.449496325,0.129418162,0.124705882,0.28,0,0,1,1,1,1,1,1,5,1,High
6085511916,6,85,511916,4774,4774,4767,4767,1696,1311,4464,2137,143,122,198,693,346,80,23,0.029953917,0.447633012,0.093058734,0.044354839,0.145374449,0.072582337,0.013561321,0.047169811,0,0,0,0,0,0,0,0,0,0,NA
6085512001,6,85,512001,6720,6720,6683,6705,2012,1677,6391,5065,214,131,202,528,292,0,18,0.031845238,0.753720238,0.078115683,0.031606947,0.079006434,0.04354959,0.008946322,0,0,1,0,0,0,0,0,0,0,0,NA
6085512005,6,85,512005,6683,6683,6653,6678,2217,1970,6399,3184,407,187,514,1171,697,153,19,0.060900793,0.47643274,0.094923858,0.080325051,0.176010822,0.104372567,0.00857014,0.069012179,0,0,0,0,0,0,0,0,0,0,NA
6085512017,6,85,512017,9119,9119,9119,9119,2213,1844,8463,8021,354,298,1920,2767,997,340,111,0.038820046,0.879592061,0.161605206,0.226869904,0.303432394,0.109332164,0.050158156,0.153637596,0,1,0,0,1,1,0,1,2,1,High
6085512019,6,85,512019,4904,4904,4774,4893,1563,1188,4503,3190,155,202,320,870,416,143,87,0.031606852,0.650489396,0.17003367,0.071063735,0.182237118,0.085019415,0.055662188,0.091490723,0,0,0,0,0,0,0,0,0,0,NA
6085512020,6,85,512020,7378,7378,7360,7346,2561,1734,6721,5542,81,363,613,1404,462,480,79,0.010978585,0.751152074,0.209342561,0.091206666,0.19076087,0.062891369,0.030847325,0.187426786,0,1,1,0,0,0,0,1,2,0,NA
6085512021,6,85,512021,6161,6161,6147,6161,2047,1671,5753,3793,145,367,435,1137,311,78,35,0.02353514,0.615646811,0.219628965,0.075612724,0.184968277,0.050478818,0.017098192,0.038104543,0,0,1,0,0,0,0,0,1,0,NA
6085512022,6,85,512022,5821,5821,5812,5821,1888,1301,5369,4380,245,214,491,1831,624,208,114,0.042088988,0.752448033,0.164488855,0.091450922,0.315037853,0.107198076,0.060381356,0.110169492,0,1,0,0,0,1,0,0,0,1,High
6085512023,6,85,512023,6159,6159,6144,6159,2024,1428,5480,4756,108,307,541,1965,629,267,106,0.017535314,0.77220328,0.214985994,0.098722628,0.319824219,0.102126969,0.052371542,0.131916996,0,1,1,0,0,1,0,0,1,1,High
6085512024,6,85,512024,4740,4740,4724,4740,1635,1253,4390,2950,231,147,355,1008,376,102,58,0.048734177,0.622362869,0.117318436,0.080865604,0.213378493,0.079324895,0.035474006,0.062385321,0,0,0,0,0,0,0,0,0,0,NA
6085512025,6,85,512025,3201,3201,3201,3201,1079,885,2970,1586,352,97,133,604,380,176,120,0.109965636,0.495470166,0.10960452,0.044781145,0.188691034,0.118712902,0.111214087,0.163113994,1,0,0,0,0,0,1,1,3,0,NA
6085512026,6,85,512026,3986,3986,3979,3986,1312,1012,3666,2983,237,206,355,704,399,78,22,0.059458103,0.748369293,0.203557312,0.096835788,0.176928877,0.100100351,0.016768293,0.05945122,0,1,1,0,0,0,0,0,1,0,NA
6085512027,6,85,512027,4735,4735,4725,4725,1577,1094,4302,2848,315,85,519,1216,509,224,141,0.066525871,0.601478353,0.077696527,0.120641562,0.257354497,0.107724868,0.089410273,0.142041852,0,0,0,0,1,0,0,0,1,0,NA
6085512029,6,85,512029,7347,7347,7342,7342,2472,1847,6832,3767,271,134,388,604,476,74,32,0.036885804,0.512726283,0.072550081,0.056791569,0.082266412,0.064832471,0.012944984,0.029935275,0,0,0,0,0,0,0,0,0,0,NA
6085512030,6,85,512030,3018,3018,3010,3018,993,826,2806,1528,121,56,84,310,240,38,31,0.040092777,0.50629556,0.06779661,0.029935852,0.102990033,0.079522863,0.03121853,0.038267875,0,0,0,0,0,0,0,0,0,0,NA
6085512031,6,85,512031,4363,4363,4323,4363,1369,1202,4099,2032,136,68,194,431,449,52,10,0.031171212,0.465734586,0.056572379,0.047328617,0.099699283,0.102910841,0.007304602,0.03798393,0,0,0,0,0,0,0,0,0,0,NA
6085512032,6,85,512032,3193,3193,3188,3188,1006,815,3008,1858,163,94,107,411,319,9,9,0.05104917,0.581897902,0.115337423,0.035571809,0.128920954,0.100062735,0.008946322,0.008946322,0,0,0,0,0,0,0,0,0,0,NA
6085512033,6,85,512033,6786,6786,6747,6768,2033,1710,6364,4220,174,248,209,1254,521,187,119,0.025641026,0.621868553,0.14502924,0.032840981,0.185860382,0.076979905,0.058534186,0.091982292,0,0,0,0,0,0,0,0,0,0,NA
6085512034,6,85,512034,3212,3212,3198,3212,1019,859,2873,1776,116,80,224,305,323,67,28,0.03611457,0.552926526,0.093131548,0.077967282,0.095372108,0.100560399,0.02747792,0.065750736,0,0,0,0,0,0,0,0,0,0,NA
6085512035,6,85,512035,4551,4551,4551,4551,1412,1151,4208,2632,159,146,179,614,294,121,68,0.034937376,0.578334432,0.126846221,0.042538023,0.134915403,0.064601187,0.04815864,0.085694051,0,0,0,0,0,0,0,0,0,0,NA
6085512036,6,85,512036,5450,5450,5442,5450,1888,1443,4970,3649,49,217,180,501,266,206,29,0.008990826,0.669541284,0.15038115,0.036217304,0.092061742,0.048807339,0.015360169,0.109110169,0,0,0,0,0,0,0,0,0,0,NA
6085512037,6,85,512037,3280,3280,3269,3280,975,868,3056,1680,157,68,119,354,274,22,36,0.047865854,0.512195122,0.078341014,0.038939791,0.108289997,0.083536585,0.036923077,0.022564103,0,0,0,0,0,0,0,0,0,0,NA
6085512038,6,85,512038,3132,3132,3132,3132,1073,758,2960,2059,19,153,97,892,315,135,22,0.006066411,0.657407407,0.201846966,0.03277027,0.284802043,0.100574713,0.020503262,0.125815471,0,0,1,0,0,0,0,0,1,0,NA
6085512039,6,85,512039,4845,4845,4845,4845,1339,1206,4648,3924,156,177,281,627,410,10,34,0.032198142,0.809907121,0.146766169,0.06045611,0.129411765,0.084623323,0.025392084,0.00746826,0,1,0,0,0,0,0,0,0,0,NA
6085512042,6,85,512042,2809,2809,2780,2798,868,650,2678,2496,95,124,403,724,289,112,90,0.033819865,0.888572446,0.190769231,0.150485437,0.260431655,0.103288063,0.103686636,0.129032258,0,1,0,0,1,0,1,0,2,0,NA
6085512043,6,85,512043,6900,6900,6874,6900,1592,1287,6125,6202,182,333,1538,3727,506,308,102,0.026376812,0.89884058,0.258741259,0.251102041,0.542187955,0.073333333,0.064070352,0.193467337,0,1,1,0,1,1,0,1,3,1,High
6085512045,6,85,512045,5805,5805,5752,5800,1808,1471,5509,3023,313,141,218,628,482,43,18,0.053919035,0.520757967,0.095853161,0.03957161,0.109179416,0.083103448,0.009955752,0.023783186,0,0,0,0,0,0,0,0,0,0,NA
6085512047,6,85,512047,5465,5465,5465,5465,1708,1430,5137,2770,447,199,404,727,492,97,30,0.08179323,0.506861848,0.139160839,0.078645124,0.133028362,0.090027447,0.017564403,0.056791569,0,0,0,0,0,0,0,0,0,0,NA
6085512052,6,85,512052,4701,4701,4667,4701,1762,1121,4341,2297,299,213,201,704,445,168,43,0.063603489,0.488619443,0.190008921,0.046302695,0.150846368,0.09466071,0.024404086,0.095346198,0,0,0,0,0,0,0,0,0,0,NA
6085512053,6,85,512053,4571,4571,4571,4571,1433,1185,4241,2978,186,164,412,1009,393,124,32,0.040691315,0.651498578,0.138396624,0.097146899,0.220739444,0.08597681,0.022330775,0.086531752,0,0,0,0,0,0,0,0,0,0,NA
6085512100,6,85,512100,1495,1495,1461,1495,455,312,1437,869,89,9,195,294,183,36,11,0.059531773,0.581270903,0.028846154,0.135699374,0.201232033,0.122408027,0.024175824,0.079120879,0,0,0,1,1,0,0,0,2,0,NA
6085512200,6,85,512200,4531,4531,4531,4531,1657,1299,4400,1410,258,43,27,791,334,36,13,0.056941073,0.311189583,0.033102386,0.006136364,0.174575149,0.073714412,0.007845504,0.021726011,0,0,0,0,0,0,0,0,0,0,NA
6085512305,6,85,512305,4412,4412,4396,4406,1480,1348,4291,1972,180,139,128,658,283,71,16,0.040797824,0.446962829,0.103115727,0.029829876,0.149681529,0.064230595,0.010810811,0.047972973,0,0,0,0,0,0,0,0,0,0,NA
6085512307,6,85,512307,6485,6485,6475,6476,2359,1799,5934,2594,624,84,116,1192,741,128,49,0.096222051,0.4,0.046692607,0.019548365,0.184092664,0.114422483,0.020771513,0.05426028,0,0,0,0,0,0,0,0,0,0,NA
6085512308,6,85,512308,8118,8118,8118,8118,2464,2159,7847,3687,348,241,196,1186,523,43,58,0.042867701,0.454175905,0.111625753,0.024977698,0.146095097,0.064424735,0.023538961,0.017451299,0,0,0,0,0,0,0,0,0,0,NA
6085512309,6,85,512309,5135,5135,5135,5135,1712,1414,4628,2013,215,126,194,774,524,138,30,0.041869523,0.392015579,0.089108911,0.041918755,0.150730282,0.102044791,0.017523364,0.080607477,0,0,0,0,0,0,0,0,0,0,NA
6085512310,6,85,512310,4222,4222,4222,4222,1447,1060,3943,3018,99,241,329,1639,305,359,89,0.023448603,0.714827096,0.227358491,0.083439006,0.388204642,0.072240644,0.061506565,0.248099516,0,1,1,0,0,1,0,1,2,1,High
6085512311,6,85,512311,3557,3557,3546,3546,1189,933,3276,1778,239,23,150,547,326,47,83,0.067191453,0.499859432,0.024651661,0.045787546,0.154258319,0.091934574,0.06980656,0.039529016,0,0,0,0,0,0,0,0,0,0,NA
6085512312,6,85,512312,3135,3135,3126,3135,1079,857,2894,1613,60,133,109,421,277,64,6,0.019138756,0.514513557,0.155192532,0.037664133,0.134676903,0.088357257,0.005560704,0.05931418,0,0,0,0,0,0,0,0,0,0,NA
6085512313,6,85,512313,4034,4034,3976,3985,1186,932,3689,2522,150,168,462,1425,310,249,32,0.037183937,0.62518592,0.180257511,0.125237192,0.358400402,0.077791719,0.02698145,0.20994941,0,0,0,0,1,1,0,1,2,0,NA
6085512314,6,85,512314,6338,6338,6215,6242,2158,1476,5882,3765,284,233,290,1907,548,360,76,0.044809088,0.594035973,0.157859079,0.049302958,0.306838294,0.087792374,0.035217794,0.166821131,0,0,0,0,0,1,0,1,1,0,NA
6085512401,6,85,512401,5078,5078,5025,5049,1420,1174,4761,2871,261,95,471,1158,641,79,10,0.051398188,0.565380071,0.080919932,0.098928796,0.230447761,0.126955833,0.007042254,0.055633803,0,0,0,1,0,0,0,0,1,0,NA
6085512402,6,85,512402,4988,4988,4979,4988,1446,1168,4871,2899,328,125,474,826,402,71,31,0.065757819,0.581194868,0.107020548,0.097310614,0.165896766,0.080593424,0.021438451,0.049100968,0,0,0,0,0,0,0,0,0,0,NA
6085512503,6,85,512503,8568,8568,8521,8568,2731,2312,8011,3866,320,101,25,619,421,73,32,0.037348273,0.451213819,0.043685121,0.003120709,0.072644056,0.049136321,0.01171732,0.026730135,0,0,0,0,0,0,0,0,0,0,NA
6085512505,6,85,512505,7880,7880,7862,7875,2186,1827,7069,5650,253,308,569,2249,384,332,13,0.032106599,0.717005076,0.168582375,0.08049229,0.286059527,0.048761905,0.005946935,0.151875572,0,1,0,0,0,0,0,1,1,0,NA
6085512506,6,85,512506,7229,7229,7153,7229,1906,1626,6508,6048,137,498,906,3267,607,350,104,0.018951446,0.836630239,0.306273063,0.139213276,0.456731441,0.083967354,0.054564533,0.18363064,0,1,1,0,1,1,0,1,3,1,Higher
6085512508,6,85,512508,8515,8515,8502,8515,2630,2087,8085,5931,407,375,1551,3846,997,569,207,0.047798004,0.696535526,0.179683757,0.191836735,0.45236415,0.117087493,0.078707224,0.21634981,0,0,0,0,1,1,0,1,2,0,NA
6085512509,6,85,512509,4227,4227,4205,4216,1227,1113,3943,2881,149,164,419,1112,379,94,28,0.035249586,0.681570854,0.147349506,0.106264266,0.264447087,0.089895636,0.022819886,0.076609617,0,0,0,0,0,0,0,0,0,0,NA
6085512510,6,85,512510,6356,6356,6345,6345,2258,1669,5909,3710,326,323,466,1360,632,167,189,0.05129012,0.583700441,0.193529059,0.078862752,0.214342002,0.099605989,0.083702391,0.073959256,0,0,0,0,0,0,0,0,0,0,NA
6085512602,6,85,512602,2673,2673,2668,2668,802,639,2522,1667,120,89,376,767,302,58,36,0.044893378,0.623643846,0.139280125,0.149088025,0.287481259,0.113193403,0.044887781,0.072319202,0,0,0,0,1,0,0,0,1,0,NA
6085512603,6,85,512603,4421,4421,4288,4421,1101,841,4053,4028,115,265,865,2415,424,239,109,0.026012214,0.911106085,0.31510107,0.213422156,0.563199627,0.095905904,0.099000908,0.217075386,0,1,1,0,1,1,0,1,3,1,High
6085512604,6,85,512604,4887,4887,4730,4730,1174,959,4537,4468,244,350,926,2859,402,348,109,0.049928381,0.914262329,0.364963504,0.204099625,0.604439746,0.084989429,0.092844974,0.296422487,0,1,1,0,1,1,0,1,3,1,Highest
6085513000,6,85,513000,8254,8254,4234,8254,2223,411,7993,4866,0,10,26,1919,210,820,690,0,0.589532348,0.0243309,0.003252846,0.453235711,0.02544221,0.310391363,0.368870895,0,0,0,0,0,1,1,1,2,0,NA
6085513500,6,85,513500,854,854,783,783,306,191,834,373,36,16,39,134,110,0,5,0.042154567,0.43676815,0.083769634,0.04676259,0.171136654,0.140485313,0.016339869,0,0,0,0,1,0,0,0,0,1,0,NA
6095250103,6,95,250103,4560,4560,4554,4554,1547,1105,4255,3552,330,333,192,1206,669,259,59,0.072368421,0.778947368,0.301357466,0.045123384,0.264822134,0.146903821,0.038138332,0.167420814,0,1,1,1,0,0,0,1,3,0,NA
6095250104,6,95,250104,2150,2150,2128,2128,814,489,2094,1493,266,55,44,489,357,131,56,0.12372093,0.694418605,0.112474438,0.021012416,0.229793233,0.167763158,0.068796069,0.160933661,1,0,0,1,0,0,0,1,3,0,NA
6095250105,6,95,250105,7164,7164,7153,7153,2207,1893,6839,6223,458,349,377,1261,976,227,38,0.063930765,0.8686488,0.184363444,0.055125018,0.176289669,0.136446246,0.017217943,0.102854554,0,1,0,1,0,0,0,0,1,0,NA
6095250106,6,95,250106,5037,5037,4991,5016,1396,1274,4692,3998,216,157,212,395,411,0,10,0.042882668,0.793726424,0.123233909,0.045183291,0.079142456,0.081937799,0.007163324,0,0,1,0,0,0,0,0,0,0,0,NA
6095250200,6,95,250200,3987,3987,3940,3940,1472,1024,3773,2495,250,306,153,1506,554,153,86,0.062703787,0.625783797,0.298828125,0.040551285,0.382233503,0.140609137,0.058423913,0.103940217,0,0,1,1,0,1,0,0,2,0,NA
6095250300,6,95,250300,3406,3406,3254,3345,1114,829,3211,2309,248,164,188,1480,544,115,64,0.072812683,0.677921315,0.197828709,0.058548739,0.454824831,0.162630792,0.057450628,0.103231598,0,0,0,1,0,1,0,0,1,0,NA
