,tract_geoid,county_fip_2021,tot_pop_poc_2021,tot_pop_se_2021,tot_pop_po_2021,tot_pop_ci_2021,tot_hh_2021,pop_zvhhs_2021,tot_fam_2021,tot_pop_ov_2021,pop_hus_re_2021,pop_poc_2021,pop_over75_2021,pop_spfam_2021,pop_lep_2021,pop_below2_2021,pop_disabi_2021,pct_poc_2021,pct_over75_2021,pct_spfam_2021,pct_lep_2021,pct_below2_2021,pct_disab_2021,pct_zvhhs_2021,pct_hus_re_2021,over75_1_2_2021,poc_1_2_2021,spfam_1_2_2021,disab_1_2_2021,lep_1_2_2021,below2_1_2_2021,zvhh_1_2_2021,hus_re_1_2_2021,epc_2050p_2021,epc_class_2021,ObjectId_2021,Shape__Area_2021,Shape__Length_2021,county_fip_2022,tot_pop_poc_2022,tot_pop_se_2022,tot_pop_po_2022,tot_pop_ci_2022,tot_pop_ov_2022,tot_hh_2022,tot_fam_2022,pop_poc_2022,pop_over75_2022,pop_spfam_2022,pop_lep_2022,pop_below2_2022,pop_disabi_2022,pop_hus_re_2022,pop_zvhhs_2022,pct_poc_2022,pct_over75_2022,pct_spfam_2022,pct_lep_2022,pct_below2_2022,pct_disab_2022,pct_hus_re_2022,pct_zvhhs_2022,poc_1_2_2022,over75_1_2_2022,spfam_1_2_2022,lep_1_2_2022,disab_1_2_2022,below2_1_2_2022,hus_re_1_2_2022,zvhh_1_2_2022,epc_2050p_2022,epc_class_2022,ObjectId_2022,Shape__Area_2022,Shape__Length_2022,epc_change,epc_change_class
1609,06001406602,1,2800,2800,2752,2800,973,149,630,2616,195,2433,169,116,410,1144,306,0.8689286,0.06035714,0.184127,0.1567278,0.4156977,0.1092857,0.1531346,0.2004111,0,1,1,0,1,1,0,1,1,Higher,698,670558.515625,3581.52546308607,1,2540,2540,2508,2540,2383,925,596,2196,150,113,277,965,237,192,149,0.8645669,0.05905512,0.1895973,0.11624,0.3847688,0.09330709,0.2075676,0.1610811,1,0,1,1,0,1,1,1,1,Higher,592,670558.515625,3581.52546308607,0,no_change
1610,06085503712,85,4472,4472,4262,4262,1339,178,966,4265,336,4097,369,297,1183,1692,423,0.9161449,0.08251341,0.3074534,0.277374,0.3969967,0.09924918,0.132935,0.2509335,0,1,1,0,1,1,0,1,1,Highest,702,1048727.1171875,4197.83497020103,85,4340,4340,4099,4112,4174,1317,896,4010,412,260,1155,1643,429,356,160,0.9239631,0.09493087,0.2901786,0.276713,0.4008295,0.1043288,0.2703113,0.1214882,1,0,1,1,0,1,1,0,1,Highest,681,1048727.1171875,4197.83497020103,0,no_change
1611,06085503713,85,3315,3315,3315,3315,1082,152,713,3091,143,3168,348,188,651,1764,425,0.9556561,0.1049774,0.2636746,0.2106114,0.5321267,0.1282051,0.1404806,0.1321627,1,1,1,1,1,1,0,0,1,Highest,706,776227.7421875,3888.08371898189,85,3331,3331,3331,3331,3134,1085,739,3208,250,148,709,1829,430,99,133,0.9630741,0.07505254,0.2002706,0.2262285,0.5490844,0.1290904,0.09124424,0.1225806,1,0,1,1,1,1,0,0,1,Highest,685,776227.7421875,3888.08371898189,0,no_change
1612,06001407000,1,5986,5986,5879,5879,1982,303,1408,5406,425,4893,201,256,816,1928,409,0.8174073,0.03357835,0.1818182,0.1509434,0.3279469,0.06956965,0.1528759,0.2144299,0,1,1,0,1,1,0,1,1,High,712,1381948.62890625,4732.93896930163,1,6202,6202,6096,6096,5562,1995,1456,5067,200,202,751,1966,530,360,208,0.8169945,0.03224766,0.1387363,0.1350234,0.3225065,0.08694226,0.1804511,0.1042607,1,0,0,1,0,1,1,0,1,High,603,1381948.62890625,4732.93896930163,0,no_change
1613,06085503803,85,5053,5053,5053,5053,1248,57,1123,4725,41,4702,225,215,1052,1476,482,0.9305363,0.044528,0.1914515,0.2226455,0.2921037,0.09538887,0.04567308,0.03285256,0,1,1,0,1,1,0,0,1,High,713,1682746.640625,5865.68359700635,85,4988,4988,4988,4988,4651,1242,1117,4592,267,176,862,1363,470,35,44,0.9206095,0.05352847,0.1575649,0.1853365,0.2732558,0.09422614,0.02818035,0.03542673,1,0,0,1,0,1,0,0,1,High,1425,1682746.640625,5865.68359700635,0,no_change
1614,06001407101,1,3813,3813,3785,3794,1078,150,760,3567,267,3569,56,150,786,2045,255,0.9360084,0.0146866,0.1973684,0.2203532,0.5402906,0.06721139,0.1391466,0.2476809,0,1,1,0,1,1,0,1,1,Higher,715,593889.26171875,3216.89618303333,1,4053,4053,4025,4022,3746,1133,817,3582,122,173,730,2072,329,238,129,0.8837898,0.03010116,0.2117503,0.1948745,0.5147826,0.0818001,0.2100618,0.113857,1,0,1,1,0,1,1,0,1,Higher,606,593889.26171875,3216.89618303333,0,no_change
1615,06085504001,85,5396,5396,5374,5396,1534,151,1071,5256,185,5128,225,137,1014,1831,479,0.9503336,0.04169755,0.1279178,0.1929224,0.3407145,0.08876946,0.09843546,0.1205997,0,1,0,0,1,1,0,0,1,Higher,716,1807308.4140625,5631.6667048979,85,5085,5085,5056,5085,4970,1506,1117,4773,227,128,996,1418,515,168,129,0.938643,0.0446411,0.1145927,0.2004024,0.2804589,0.1012783,0.1115538,0.08565737,1,0,0,1,0,1,0,0,1,High,1429,1807308.4140625,5631.6667048979,0,no_change
1616,06001407102,1,4337,4337,4322,4335,1363,277,1026,4030,171,3997,234,247,541,1619,379,0.9216048,0.05395435,0.2407407,0.1342432,0.3745951,0.08742791,0.2032282,0.1254586,0,1,1,0,1,1,1,0,1,Higher,721,1058915.31640625,5101.84542379372,1,4268,4268,4222,4268,3948,1387,994,3948,197,257,560,1615,254,141,345,0.9250234,0.04615745,0.2585513,0.141844,0.3825201,0.05951265,0.1016583,0.2487383,1,0,1,1,0,1,0,1,1,Higher,611,1058915.31640625,5101.84542379372,0,no_change
1617,06085504101,85,4626,4626,4609,4615,1112,14,850,4476,98,4084,177,111,580,1550,331,0.8828362,0.038262,0.1305882,0.12958,0.3362986,0.07172264,0.01258993,0.0881295,0,1,0,0,1,1,0,0,1,Higher,723,1575459.93359375,5498.20723640213,85,4490,4490,4464,4476,4271,1069,870,3951,253,107,731,1656,450,89,13,0.8799555,0.05634744,0.1229885,0.1711543,0.3709677,0.1005362,0.08325538,0.0121609,1,0,0,1,0,1,0,0,1,Higher,1431,1575459.93359375,5498.20723640213,0,no_change
1618,06001407200,1,6820,6820,6771,6777,1896,372,1356,6375,506,6011,238,345,1352,3512,563,0.8813783,0.03489736,0.2544248,0.2120784,0.5186826,0.08307511,0.1962025,0.2668777,0,1,1,0,1,1,1,1,1,Higher,726,1143833.0546875,4652.62905235509,1,6544,6544,6487,6496,6188,1843,1293,5624,224,262,1220,3033,519,469,278,0.8594132,0.03422983,0.2026295,0.1971558,0.4675505,0.07989532,0.2544764,0.150841,1,0,1,1,0,1,1,0,1,Higher,614,1143833.0546875,4652.62905235509,0,no_change
1619,06085504102,85,5635,5635,5576,5623,1299,78,1145,5135,183,5159,422,250,798,1780,570,0.9155279,0.07488909,0.2183406,0.1554041,0.3192253,0.1013694,0.06004619,0.1408776,0,1,1,0,1,1,0,1,1,High,727,2116027.04296875,6335.38902681679,85,5730,5730,5673,5721,5247,1307,1099,5316,397,248,821,2078,626,202,77,0.9277487,0.06928447,0.2256597,0.1564704,0.3662965,0.1094214,0.1545524,0.05891354,1,0,1,1,0,1,1,0,1,Higher,1432,2116027.04296875,6335.38902681679,0,no_change
1620,06001407300,1,2484,2484,2484,2484,670,35,481,2389,202,2228,114,104,388,1179,208,0.8969404,0.04589372,0.2162162,0.162411,0.4746377,0.08373591,0.05223881,0.3014925,0,1,1,0,1,1,0,1,1,Higher,730,4141833.9375,10651.3411648146,1,2459,2459,2459,2459,2357,649,428,2191,83,76,469,1239,265,153,54,0.8910126,0.03375356,0.1775701,0.1989818,0.5038633,0.1077674,0.2357473,0.08320493,1,0,1,1,0,1,1,0,1,Higher,618,4141833.9375,10651.3411648146,0,no_change
1621,06001407400,1,4249,4249,4249,4249,1230,186,706,4016,321,4066,311,202,624,1805,570,0.9569311,0.07319369,0.286119,0.1553785,0.4248058,0.1341492,0.1512195,0.2609756,0,1,1,1,1,1,0,1,1,Highest,733,819915.41796875,4122.30635471931,1,4242,4242,4242,4242,4037,1273,745,3989,347,288,572,1709,644,328,199,0.9403583,0.08180103,0.3865772,0.1416894,0.402876,0.1518152,0.2576591,0.1563236,1,0,1,1,1,1,1,0,1,Higher,622,821792.546875,4125.33166172792,0,no_change
1622,06001407500,1,4165,4165,4107,4107,1316,319,756,3727,281,3823,135,274,382,2393,490,0.9178872,0.03241296,0.3624339,0.1024953,0.5826638,0.1193085,0.2424012,0.2135258,0,1,1,0,0,1,1,1,1,Higher,737,792796.109375,4005.49918229126,1,3988,3988,3917,3917,3571,1292,836,3708,129,311,278,1930,489,288,268,0.9297894,0.03234704,0.3720096,0.07784934,0.492724,0.1248404,0.2229102,0.2074303,1,0,1,0,1,1,1,1,1,Higher,626,790918.98046875,4008.52448929988,0,no_change
1623,06097151305,97,6154,6154,6154,6154,2641,228,1283,5854,528,3356,242,438,526,1661,741,0.5453364,0.03932402,0.3413874,0.08985309,0.2699057,0.1204095,0.08633094,0.1999243,0,0,1,1,0,1,0,1,1,High,754,2871972.0859375,6713.38982060975,97,6385,6385,6385,6385,6049,2500,1325,3779,247,320,570,1586,903,424,218,0.5918559,0.03868442,0.2415094,0.09423045,0.2483947,0.1414252,0.1696,0.0872,0,0,1,0,1,1,1,0,1,High,848,2871972.0859375,6713.38982060975,0,no_change
1624,06097151404,97,2967,2967,2954,2967,884,14,736,2655,97,2600,70,186,338,884,342,0.8763061,0.02359285,0.2527174,0.127307,0.2992553,0.1152679,0.0158371,0.1097285,0,1,1,0,1,1,0,0,1,High,770,1968771.09375,5722.93832695743,97,3190,3190,3180,3190,2867,890,737,2827,69,224,459,994,346,74,14,0.8862069,0.02163009,0.3039349,0.1600977,0.3125786,0.108464,0.08314607,0.01573034,1,0,1,1,0,1,0,0,1,Higher,863,1968771.09375,5722.93832695743,0,no_change
1625,06001408400,1,3825,3825,3821,3821,1305,290,877,3616,299,3576,287,230,394,1466,621,0.934902,0.07503268,0.2622577,0.1089602,0.3836692,0.1625229,0.2222222,0.2291188,0,1,1,1,0,1,1,1,1,Higher,771,864258.19140625,3793.19763728006,1,4077,4077,4074,4074,3818,1339,925,3896,375,281,510,1550,897,303,223,0.9556046,0.0919794,0.3037838,0.1335778,0.3804615,0.2201767,0.2262883,0.1665422,1,0,1,1,1,1,1,1,1,Highest,660,864258.19140625,3793.19763728006,0,no_change
1626,06097151405,97,7245,7245,7245,7245,2368,102,1761,6868,327,4673,235,427,1177,2826,1033,0.6449965,0.03243616,0.2424759,0.1713745,0.3900621,0.1425811,0.04307432,0.1380912,0,0,1,1,1,1,0,0,1,High,774,11534724.8007813,17399.3374534194,97,7271,7271,7271,7271,6901,2383,1723,4743,261,396,1349,3007,1016,283,123,0.6523174,0.03589603,0.2298317,0.1954789,0.4135607,0.1397332,0.1187579,0.05161561,0,0,1,1,1,1,0,0,1,High,865,11537466.9648438,17390.250833641,0,no_change
1627,06001408500,1,5969,5969,5963,5964,1690,296,1181,5542,329,5843,200,344,853,1987,430,0.978891,0.03350645,0.2912786,0.1539156,0.3332215,0.07209926,0.1751479,0.1946746,0,1,1,0,1,1,1,1,1,Higher,775,1333325.51171875,4699.09746348855,1,5634,5634,5628,5628,5222,1667,1109,5485,194,312,902,1949,570,320,253,0.9735534,0.03443379,0.2813345,0.1727308,0.3463042,0.1012793,0.1919616,0.1517697,1,0,1,1,0,1,1,0,1,Higher,664,1333325.51171875,4699.09746348855,0,no_change
1628,06013355120,13,3861,3861,3856,3822,1332,26,1077,3714,267,3153,127,418,29,1284,617,0.8166278,0.03289303,0.3881151,0.007808293,0.3329875,0.1614338,0.01951952,0.2004505,0,1,1,1,0,1,0,1,1,Higher,776,2453018.8984375,7166.73292158622,13,4036,4036,4031,4001,3861,1381,1028,3073,200,268,82,1069,571,222,37,0.7613974,0.04955401,0.2607004,0.02123802,0.2651947,0.1427143,0.1607531,0.02679218,1,0,1,0,1,1,1,0,1,High,163,2453018.8984375,7166.73292158622,0,no_change
1629,06097151406,97,3142,3142,3142,3142,1409,79,739,3033,291,1742,170,186,279,1638,451,0.5544239,0.05410567,0.2516915,0.09198813,0.521324,0.1435391,0.05606813,0.2065295,0,0,1,1,0,1,0,1,1,High,777,2832261.76953125,8725.10533700892,97,2963,2963,2963,2923,2819,1403,748,1410,184,172,182,1394,437,359,109,0.4758691,0.06209922,0.2299465,0.0645619,0.4704691,0.1495039,0.2558803,0.07769066,0,0,1,0,1,1,1,0,1,High,867,2832261.76953125,8725.10533700892,0,no_change
1630,06001408600,1,7471,7471,7384,7435,1996,137,1524,6998,445,7039,123,519,896,2636,762,0.9421764,0.01646366,0.3405512,0.1280366,0.3569881,0.1024882,0.06863727,0.2229459,0,1,1,0,1,1,0,1,1,Higher,779,1704002.91015625,6404.42344905544,1,6519,6519,6396,6478,6141,1995,1394,6121,156,413,592,2123,577,275,75,0.9389477,0.02393005,0.2962697,0.09640124,0.3319262,0.0890707,0.1378446,0.03759398,1,0,1,0,0,1,0,0,1,Higher,668,1703468.8671875,6403.51635589335,0,no_change
1631,06001408700,1,7666,7666,7661,7661,2588,203,1558,7118,508,7080,338,461,680,3719,799,0.9235586,0.04409079,0.2958922,0.09553245,0.4854458,0.1042945,0.07843895,0.1962906,0,1,1,0,0,1,0,1,1,Higher,783,1823033.8828125,6186.89150882457,1,7456,7456,7444,7447,7031,2664,1450,6783,324,460,771,3791,660,715,248,0.9097371,0.04345493,0.3172414,0.1096572,0.5092692,0.0886263,0.2683934,0.09309309,1,0,1,0,0,1,1,0,1,Higher,670,1823567.92578125,6185.98441566248,0,no_change
1632,06013367200,13,6210,6210,6172,6199,1758,163,1274,5979,181,5988,96,231,1021,1919,791,0.9642512,0.01545894,0.1813187,0.1707643,0.3109203,0.1276012,0.092719,0.1029579,0,1,1,1,1,1,0,0,1,High,787,2173510.88671875,7753.20390063369,13,5869,5869,5840,5858,5730,1762,1165,5577,139,221,980,1787,700,173,245,0.950247,0.02368376,0.1896996,0.1710297,0.3059931,0.1194947,0.09818389,0.1390465,1,0,1,1,0,1,0,0,1,High,201,2173510.88671875,7753.20390063369,0,no_change
1633,06001408800,1,7688,7688,7688,7688,2302,515,1427,6793,433,7516,118,466,850,4741,909,0.9776275,0.0153486,0.3265592,0.1251288,0.6166753,0.1182362,0.2237185,0.1880973,0,1,1,0,1,1,1,1,1,Highest,789,1897557.19140625,5967.75138337736,1,7968,7968,7968,7968,7147,2358,1547,7640,139,553,832,4843,850,525,624,0.9588354,0.01744478,0.3574661,0.1164125,0.6078062,0.1066767,0.2226463,0.264631,1,0,1,1,0,1,1,1,1,Higher,674,1897557.19140625,5967.75138337736,0,no_change
1634,06001408900,1,3970,3970,3924,3970,1104,208,740,3719,276,3772,161,184,395,2160,428,0.9501259,0.04055415,0.2486486,0.1062113,0.5504587,0.1078086,0.1884058,0.25,0,1,1,0,0,1,1,1,1,Highest,792,1321912.66015625,5493.46081874249,1,3956,3956,3909,3956,3707,1133,739,3785,132,153,293,2070,435,276,153,0.9567745,0.03336704,0.2070365,0.07903966,0.5295472,0.1099596,0.2436011,0.1350397,1,0,1,0,0,1,1,0,1,Higher,678,1321912.66015625,5493.46081874249,0,no_change
1635,06001409000,1,4690,4690,4593,4690,1045,77,798,4128,143,4596,145,201,338,1476,552,0.9799573,0.03091684,0.2518797,0.08187985,0.3213586,0.1176972,0.07368421,0.1368421,0,1,1,0,0,1,0,0,1,Higher,796,29690375.8203125,31217.5064070306,1,5039,5039,4939,5039,4455,1048,861,4874,195,200,349,1801,736,154,66,0.9672554,0.03869816,0.232288,0.07833894,0.3646487,0.1460607,0.1469466,0.0629771,1,0,1,0,1,1,1,0,1,Higher,682,29700467.6523438,31237.8340708624,0,no_change
1636,06013380002,13,3688,3688,3637,3688,1298,47,966,3437,256,2953,0,202,204,1561,651,0.800705,0.0,0.2091097,0.05935409,0.4291999,0.1765184,0.03620955,0.1972265,0,1,1,1,0,1,0,1,1,High,799,4313525.69921875,12183.1416052838,13,3470,3470,3402,3470,3132,1324,1019,2696,10,158,271,1568,671,322,63,0.7769452,0.002881844,0.155054,0.08652618,0.4609053,0.1933718,0.2432024,0.04758308,1,0,0,0,1,1,1,0,1,High,217,4283086.88671875,11879.2139722868,0,no_change
1637,06001410400,1,4353,4353,4353,4353,1321,160,909,4101,107,4142,246,109,518,1400,482,0.9515277,0.05651275,0.119912,0.1263107,0.3216173,0.1107282,0.1211204,0.08099924,0,1,0,0,1,1,0,0,1,Higher,800,1130027.8828125,4322.09350856677,1,4687,4687,4687,4687,4381,1432,923,4469,264,168,544,1570,600,156,221,0.9534883,0.05632601,0.1820152,0.1241726,0.3349691,0.1280137,0.1089385,0.1543296,1,0,1,1,1,1,0,0,1,Higher,725,1130027.8828125,4322.09350856677,0,no_change
1638,06001409300,1,5461,5461,5453,5453,1712,123,1108,4991,363,5265,267,193,568,2553,633,0.9641091,0.04889214,0.1741877,0.1138048,0.4681827,0.1160829,0.07184579,0.2120327,0,1,1,0,1,1,0,1,1,Highest,809,1720676.58203125,5595.71774394419,1,5743,5743,5736,5736,5188,1707,1127,5614,209,225,523,2529,422,372,192,0.9775379,0.03639213,0.1996451,0.1008096,0.4408996,0.07357043,0.2179262,0.112478,1,0,1,0,0,1,1,0,1,Highest,693,1720676.58203125,5595.71774394419,0,no_change
1639,06001409400,1,5265,5265,5143,5265,1313,70,900,4787,302,5069,72,225,981,2763,525,0.962773,0.01367521,0.25,0.20493,0.5372351,0.0997151,0.05331302,0.2300076,0,1,1,0,1,1,0,1,1,Highest,813,1991940.3125,6312.43103163597,1,4710,4710,4538,4710,4453,1335,910,4493,137,244,518,1755,590,224,79,0.9539278,0.02908705,0.2681319,0.1163261,0.3867342,0.1252654,0.1677903,0.05917603,1,0,1,1,1,1,1,0,1,Higher,696,1991940.3125,6312.43103163597,0,no_change
1640,06001409500,1,4117,4117,4105,4117,1093,176,802,3880,352,3657,79,215,605,2267,529,0.8882682,0.01918873,0.2680798,0.1559278,0.5522534,0.1284916,0.1610247,0.3220494,0,1,1,1,1,1,1,1,1,Higher,817,1348709.859375,5577.44515514857,1,4291,4291,4270,4291,4045,1100,879,3786,142,240,665,2310,586,292,133,0.8823118,0.03309252,0.2730376,0.1644005,0.5409836,0.1365649,0.2654545,0.1209091,1,0,1,1,1,1,1,0,1,Higher,699,1348709.859375,5577.44515514857,0,no_change
1641,06001409600,1,5021,5021,5017,5017,1668,174,1179,4730,491,4891,217,239,852,2819,430,0.9741088,0.04321848,0.2027142,0.1801268,0.5618896,0.08570859,0.1043165,0.2943645,0,1,1,0,1,1,0,1,1,Highest,821,1187755.9296875,4594.1046849578,1,5139,5139,5136,5136,4832,1751,1204,4967,171,176,714,3118,506,483,158,0.9665304,0.03327496,0.1461794,0.1477649,0.6070873,0.09852025,0.2758424,0.09023415,1,0,0,1,0,1,1,0,1,Highest,702,1187755.9296875,4594.1046849578,0,no_change
1642,06097151900,97,3049,3049,2938,2938,1349,129,607,2883,242,942,191,134,144,1027,385,0.3089538,0.06264349,0.2207578,0.04994797,0.3495575,0.1310415,0.09562639,0.1793921,0,0,1,1,0,1,0,1,1,High,823,1588013.859375,5390.24675502609,97,2881,2881,2769,2769,2673,1294,639,791,183,142,74,785,442,208,130,0.2745574,0.06351961,0.2222222,0.02768425,0.2834958,0.1596244,0.1607419,0.1004637,0,0,1,0,1,1,1,0,1,High,888,1588013.859375,5390.24675502609,0,no_change
1643,06001409700,1,5217,5217,5189,5197,1638,305,1041,4827,452,4860,49,326,351,3047,638,0.9315699,0.009392371,0.3131604,0.07271598,0.5872037,0.1227631,0.1862027,0.2759463,0,1,1,1,0,1,1,1,1,Higher,826,1308621.28515625,4844.3787752991,1,5240,5240,5202,5212,4860,1648,963,4816,122,313,292,3012,694,522,343,0.919084,0.02328244,0.3250259,0.06008231,0.5790081,0.1331543,0.3167476,0.2081311,1,0,1,0,1,1,1,1,1,Higher,705,1308621.28515625,4844.3787752991,0,no_change
1644,06001410100,1,3065,3065,3057,3045,1091,98,777,2804,140,2642,172,151,183,832,395,0.8619902,0.05611746,0.1943372,0.06526391,0.2721623,0.1297209,0.08982585,0.1283226,0,1,1,1,0,1,0,0,1,High,845,1317072.62109375,5722.42033934504,1,3172,3172,3163,3158,2926,1143,873,2862,161,227,159,894,424,141,95,0.9022698,0.05075662,0.2600229,0.0543404,0.282643,0.1342622,0.1233596,0.08311461,1,0,1,0,1,1,0,0,1,High,716,1317072.62109375,5722.42033934504,0,no_change
1645,06097152903,97,4942,4942,4930,4942,1590,162,1076,4572,204,3116,110,226,580,1539,635,0.630514,0.02225819,0.2100372,0.1268591,0.3121704,0.1284905,0.1018868,0.1283019,0,0,1,1,1,1,0,0,1,High,848,2730711.0546875,7082.03251092446,97,4967,4967,4955,4956,4625,1622,1050,3225,80,201,597,1514,498,140,204,0.6492853,0.0161063,0.1914286,0.1290811,0.3055499,0.1004843,0.0863132,0.1257707,0,0,1,1,0,1,0,0,0,NA,930,2730711.0546875,7082.03251092446,-1,loss
1646,06001410200,1,3284,3284,3284,3274,1096,107,827,3038,212,3074,163,201,240,1077,259,0.9360536,0.04963459,0.2430472,0.07899934,0.3279537,0.07910813,0.09762774,0.1934307,0,1,1,0,0,1,0,1,1,Higher,850,940986.9609375,5396.44517777452,1,3238,3238,3238,3227,2974,1106,780,2895,189,170,154,1045,299,149,107,0.8940704,0.05836936,0.2179487,0.05178211,0.3227301,0.09265572,0.1347197,0.09674503,1,0,1,0,0,1,0,0,1,Higher,719,940986.9609375,5396.44517777452,0,no_change
1647,06001410300,1,3788,3788,3788,3788,1028,70,763,3464,225,3698,72,311,468,1605,271,0.9762408,0.01900739,0.4076016,0.1351039,0.4237064,0.07154171,0.06809338,0.2188716,0,1,1,0,1,1,0,1,1,Highest,853,927061.875,3958.85046701222,1,3893,3893,3893,3893,3609,1063,808,3814,87,345,606,1802,261,268,99,0.9797072,0.0223478,0.4269802,0.1679136,0.4628821,0.06704341,0.2521167,0.09313264,1,0,1,1,0,1,1,0,1,Highest,722,927061.875,3958.85046701222,0,no_change
1648,06001410500,1,2853,2853,2853,2853,933,247,578,2573,153,2250,66,242,186,1484,431,0.7886435,0.02313354,0.4186851,0.07228915,0.5201542,0.151069,0.2647374,0.1639871,0,1,1,1,0,1,1,1,1,Higher,860,1152531.09375,5208.44536277529,1,3081,3081,3081,3081,2826,1003,681,2419,104,330,111,1616,532,197,237,0.7851347,0.03375527,0.4845815,0.03927813,0.524505,0.1726712,0.1964108,0.2362911,1,0,1,0,1,1,1,1,1,Higher,728,1150717.1015625,5208.30206940397,0,no_change
1649,06001420401,1,1130,1130,1130,1130,409,83,279,939,159,748,61,52,89,568,81,0.6619469,0.0539823,0.1863799,0.09478168,0.5026549,0.07168142,0.202934,0.3887531,0,0,1,0,0,1,1,1,1,High,876,319047.37109375,2568.40495017052,1,1333,1333,1207,1333,1150,437,266,906,102,63,137,650,141,160,124,0.6796699,0.07651913,0.2368421,0.1191304,0.5385253,0.1057764,0.3661327,0.2837529,0,0,1,1,0,1,1,1,1,Higher,744,319098.80859375,2568.2982326564,0,no_change
1650,06001430500,1,6480,6480,6078,6078,2072,105,1370,6032,290,4843,218,288,413,2072,458,0.7473766,0.03364198,0.210219,0.06846817,0.3409016,0.07535373,0.05067568,0.1399614,0,1,1,0,0,1,0,0,1,High,881,4208228.44921875,12623.2710724463,1,6250,6250,5973,5973,5950,2105,1457,4743,240,294,333,1801,475,244,32,0.75888,0.0384,0.2017845,0.05596638,0.3015235,0.07952452,0.1159145,0.0152019,1,0,1,0,0,1,0,0,1,High,899,4208228.44921875,12623.2710724463,0,no_change
1651,06013351105,13,1856,1856,1790,1790,1298,223,379,1856,45,223,1181,0,5,523,698,0.1201509,0.6363146,0.0,0.002693966,0.2921788,0.3899441,0.1718028,0.03466872,1,0,0,1,0,1,1,0,1,High,913,1342401.68359375,6680.94478789381,13,1814,1814,1736,1736,1814,1270,377,275,1194,0,27,514,736,13,195,0.1515987,0.6582139,0.0,0.01488423,0.2960829,0.4239631,0.01023622,0.1535433,0,1,0,0,1,1,0,0,0,NA,143,1342401.68359375,6680.94478789381,-1,loss
1652,06013355109,13,7746,7746,7664,7664,1998,39,1487,7452,291,5943,471,146,202,2406,1008,0.7672347,0.06080558,0.09818427,0.02710682,0.3139353,0.131524,0.01951952,0.1456456,0,1,0,1,0,1,0,1,1,High,941,4803120.25390625,10668.5296443598,13,7471,7471,7258,7376,7091,1992,1645,5391,477,128,200,2196,1124,357,44,0.7215902,0.06384687,0.07781155,0.02820477,0.3025627,0.1523861,0.1792169,0.02208835,1,0,0,0,1,1,1,0,1,High,155,4804559.4765625,10669.0565903417,0,no_change
1653,06001422902,1,2695,2695,2695,2695,1292,609,280,2695,545,1599,13,127,0,1475,347,0.593321,0.004823748,0.4535714,0.0,0.5473098,0.128757,0.4713622,0.4218266,0,0,1,1,0,1,1,1,1,Highest,953,610604.31640625,3840.67713479059,1,3022,3022,3022,3022,2990,1369,225,2115,15,77,34,1723,264,589,694,0.6998677,0.0049636,0.3422222,0.01137124,0.5701522,0.08735936,0.430241,0.5069394,0,0,1,0,0,1,1,1,1,Highest,809,610604.31640625,3840.67713479059,0,no_change
1654,06001423100,1,4299,4299,4269,4269,1977,650,950,4047,452,2508,262,320,163,1508,799,0.5833915,0.0609444,0.3368421,0.04027675,0.3532443,0.1871633,0.328781,0.2286292,0,0,1,1,0,1,1,1,1,Higher,959,1203028.2890625,4407.5205380286,1,4275,4275,4224,4248,4040,2008,1007,2509,328,295,165,1681,929,525,629,0.5869006,0.07672515,0.2929493,0.04084158,0.397964,0.2186912,0.2614542,0.313247,0,0,1,0,1,1,1,1,1,Highest,814,1203028.2890625,4407.5205380286,0,no_change
1655,06001423200,1,2819,2819,2806,2813,1084,251,604,2690,168,1879,73,151,128,907,339,0.6665484,0.02589571,0.25,0.04758364,0.3232359,0.1205119,0.2315498,0.1549816,0,0,1,1,0,1,1,1,1,High,962,733972.3671875,3578.45347081414,1,3003,3003,2997,2997,2925,1131,622,1827,139,86,85,929,499,189,285,0.6083916,0.04628704,0.1382637,0.02905983,0.3099766,0.1664998,0.1671088,0.2519894,0,0,0,0,1,1,1,1,1,High,818,733972.3671875,3578.45347081414,0,no_change
1656,06013355119,13,4793,4793,4714,4783,1198,148,893,4538,112,3650,180,139,172,1421,781,0.7615272,0.03755477,0.1556551,0.03790216,0.3014425,0.1632866,0.1235392,0.09348915,0,1,0,1,0,1,0,0,1,High,969,28118278.5351563,22982.5510133089,13,5288,5288,5091,5278,4904,1241,954,4034,234,181,273,1534,729,163,110,0.7628593,0.04425114,0.1897275,0.05566884,0.3013161,0.1381205,0.1313457,0.08863819,1,0,1,0,1,1,0,0,1,High,162,28110002.9296875,22959.9962133251,0,no_change
1657,06097152804,97,3217,3217,3217,3217,1427,261,853,3090,414,1565,221,159,354,1257,499,0.4864781,0.06869754,0.1864009,0.1145631,0.3907367,0.1551135,0.1829012,0.2901191,0,0,1,1,1,1,1,1,1,High,987,1171566.00390625,4342.39363049755,97,3118,3118,3113,3113,2990,1350,781,1429,175,171,369,1215,408,351,146,0.4583066,0.05612572,0.2189501,0.1234114,0.3902988,0.1310633,0.26,0.1081482,0,0,1,1,1,1,1,0,1,High,928,1171566.00390625,4342.39363049755,0,no_change
